Experiment: T3_Aug_19_pumped_od_cal_expt vial 1, Thu Aug 19 18:27:13 2021
0.0032,22045
0.0086,22052
0.0143,22112
0.0197,22061
0.0254,22091
0.0308,22013
0.0365,22048
0.0419,22055
0.0476,22038
0.053,22023
0.0585,22422
0.0642,22427
0.0696,22397
0.0753,22392
0.081,22371
0.0864,22369
0.0921,22365
0.0974,22372
0.1031,22399
0.1085,22822
0.1142,22783
0.1196,22757
0.1252,22779
0.1309,22744
0.1363,22770
0.142,22786
0.1474,22771
0.153,22766
0.1587,22793
0.1642,23138
0.1699,23153
0.1753,23143
0.1808,23144
0.1865,23120
0.1919,23124
0.1976,23133
0.203,23151
0.2086,23139
0.2141,23173
0.2198,23503
0.2252,23564
0.2309,23511
0.2363,23469
0.242,23535
0.2474,23521
0.2531,23561
0.2588,23534
0.2642,23530
0.2697,23861
0.2754,23926
0.2808,23938
0.2865,23909
0.2919,23913
0.2976,23893
0.303,23927
0.3087,23901
0.3141,23917
0.3198,23924
0.3253,24218
0.3307,24301
0.3364,24281
0.3421,24256
0.3474,24276
0.3531,24290
0.3586,24287
0.3643,24293
0.3697,24239
0.3754,24268
0.3808,24632
0.3865,24681
0.3919,24681
0.3976,24653
0.403,24688
0.4087,24668
0.4141,24641
0.4198,24665
0.4252,24653
0.4309,24659
0.4363,24974
0.4421,25036
0.4475,25019
0.4532,25025
0.4586,25017
0.4643,25001
0.4697,25053
0.4753,25039
0.4807,25030
0.4864,25030
0.4919,25381
0.4976,25409
0.503,25400
0.5087,25384
0.5141,25406
0.5198,25426
0.5252,25410
0.5309,25428
0.5363,25411
0.542,25415
0.5474,25758
0.5532,25763
0.5586,25772
0.5643,25741
0.5697,25769
0.5754,25773
0.5808,25753
0.5865,25784
0.5919,25796
0.5976,25775
0.603,26102
0.6087,26100
0.6141,26105
0.6198,26113
0.6252,26105
0.6309,26088
0.6365,26123
0.6419,26093
0.6476,26129
0.653,26136
0.6587,26426
0.6641,26450
0.6698,26444
0.6752,26457
0.6809,26444
0.6863,26412
0.692,26411
0.6974,26426
0.7031,26437
0.7086,26759
0.7142,26772
0.7197,26762
0.7253,26781
0.7307,26787
0.7364,26781
0.7419,26805
0.7475,26800
0.753,26744
0.7586,26795
0.7641,27095
0.7698,27105
0.7752,27112
0.7809,27121
0.7863,27117
0.792,27109
0.7974,27116
0.803,27127
0.8087,27134
0.8142,27388
0.8199,27417
0.8253,27430
0.831,27431
0.8364,27420
0.8421,27356
0.8475,27434
0.8532,27436
0.8586,27392
0.8643,27424
0.8698,27726
0.8754,27697
0.8808,27739
0.8865,27723
0.8919,27726
0.8976,27692
0.903,27703
0.9087,27745
0.9141,27738
0.9198,27744
0.9253,27805
0.931,28008
0.9364,28010
0.942,28012
0.9474,28003
0.9531,28009
0.9585,28014
0.9642,28022
0.9697,28019
0.9753,28037
0.9808,28142
0.9865,28270
0.9919,28266
0.9976,28281
1.003,28285
1.0087,28285
1.0142,28288
1.0199,28269
1.0253,28294
1.0308,28057
1.0365,28487
1.0419,28491
1.0476,28502
1.053,28496
1.0587,28510
1.0641,28503
1.0698,28468
