Experiment: T3_Aug_19_pumped_od_cal_expt vial 12, Thu Aug 19 18:27:13 2021
0.0032,20098
0.0086,20138
0.0143,20063
0.0197,20192
0.0254,20121
0.0308,20094
0.0365,20129
0.0419,20124
0.0476,20145
0.053,20143
0.0585,20731
0.0642,20759
0.0696,20701
0.0753,20668
0.081,20726
0.0864,20694
0.0921,20779
0.0974,20709
0.1031,20698
0.1085,21170
0.1142,21268
0.1196,21237
0.1252,21275
0.1309,21219
0.1363,21222
0.142,21216
0.1474,21294
0.153,21184
0.1587,21219
0.1642,21780
0.1699,21746
0.1753,21771
0.1808,21798
0.1865,21796
0.1919,21757
0.1976,21800
0.203,21752
0.2086,21811
0.2141,21790
0.2198,22364
0.2252,22308
0.2309,22332
0.2363,22278
0.242,22324
0.2474,22333
0.2531,22335
0.2588,22346
0.2642,22302
0.2697,22834
0.2754,22857
0.2808,22883
0.2865,22853
0.2919,22881
0.2976,22878
0.303,22858
0.3087,22861
0.3141,22844
0.3198,22856
0.3253,23394
0.3307,23382
0.3364,23398
0.3421,23403
0.3474,23363
0.3531,23392
0.3586,23404
0.3643,23368
0.3697,23409
0.3754,23385
0.3808,23911
0.3865,23913
0.3919,23918
0.3976,23925
0.403,23942
0.4087,23916
0.4141,23896
0.4198,23948
0.4252,23919
0.4309,23903
0.4363,24417
0.4421,24417
0.4475,24414
0.4532,24440
0.4586,24428
0.4643,24401
0.4697,24420
0.4753,24408
0.4807,24411
0.4864,24402
0.4919,24853
0.4976,24895
0.503,24864
0.5087,24880
0.5141,24858
0.5198,24902
0.5252,24886
0.5309,24861
0.5363,24890
0.542,24873
0.5474,25332
0.5532,25319
0.5586,25341
0.5643,25340
0.5697,25322
0.5754,25324
0.5808,25342
0.5865,25348
0.5919,25319
0.5976,25308
0.603,25766
0.6087,25782
0.6141,25776
0.6198,25745
0.6252,25762
0.6309,25771
0.6365,25772
0.6419,25772
0.6476,25784
0.653,25781
0.6587,26158
0.6641,26169
0.6698,26144
0.6752,26162
0.6809,26155
0.6863,26171
0.692,26167
0.6974,26165
0.7031,26152
0.7086,26533
0.7142,26517
0.7197,26517
0.7253,26516
0.7307,26532
0.7364,26540
0.7419,26532
0.7475,26531
0.753,26528
0.7586,26525
0.7641,26796
0.7698,26840
0.7752,26854
0.7809,26847
0.7863,26862
0.792,26854
0.7974,26857
0.803,26864
0.8087,26860
0.8142,27060
0.8199,27148
0.8253,27124
0.831,27128
0.8364,27117
0.8421,27119
0.8475,27125
0.8532,27134
0.8586,27130
0.8643,27093
0.8698,27315
0.8754,27351
0.8808,27328
0.8865,27345
0.8919,27341
0.8976,27327
0.903,27327
0.9087,27332
0.9141,27329
0.9198,27342
0.9253,27450
0.931,27509
0.9364,27505
0.942,27515
0.9474,27515
0.9531,27510
0.9585,27501
0.9642,27509
0.9697,27509
0.9753,27509
0.9808,27585
0.9865,27608
0.9919,27596
0.9976,27616
1.003,27619
1.0087,27613
1.0142,27610
1.0199,27592
1.0253,27609
1.0308,27574
1.0365,27603
1.0419,27639
1.0476,27645
1.053,27654
1.0587,27627
1.0641,27618
1.0698,27634
