Experiment: T3_Aug_19_pumped_od_cal_expt vial 7, Thu Aug 19 18:27:13 2021
0.0032,20724
0.0086,20912
0.0143,21239
0.0197,20054
0.0254,20250
0.0308,19843
0.0365,20686
0.0419,19849
0.0476,20042
0.053,20514
0.0585,22157
0.0642,21779
0.0696,22090
0.0753,21759
0.081,22217
0.0864,21259
0.0921,22061
0.0974,21238
0.1031,21495
0.1085,22568
0.1142,20692
0.1196,21436
0.1252,22157
0.1309,21942
0.1363,21216
0.142,21559
0.1474,21424
0.153,21194
0.1587,22415
0.1642,21739
0.1699,21562
0.1753,22547
0.1808,21130
0.1865,21474
0.1919,22324
0.1976,21116
0.203,22196
0.2086,21345
0.2141,21132
0.2198,21816
0.2252,22947
0.2309,21973
0.2363,21864
0.242,22078
0.2474,21590
0.2531,22387
0.2588,21481
0.2642,22109
0.2697,23612
0.2754,22785
0.2808,21604
0.2865,21994
0.2919,21821
0.2976,22718
0.303,22254
0.3087,21566
0.3141,22397
0.3198,22111
0.3253,22990
0.3307,21652
0.3364,23435
0.3421,22134
0.3474,22814
0.3531,21775
0.3586,21632
0.3643,22015
0.3697,22490
0.3754,23063
0.3808,24367
0.3865,23497
0.3919,24088
0.3976,22590
0.403,24092
0.4087,22835
0.4141,23659
0.4198,23115
0.4252,22806
0.4309,23142
0.4363,24050
0.4421,23560
0.4475,23905
0.4532,23144
0.4586,23869
0.4643,23858
0.4697,23785
0.4753,23649
0.4807,23256
0.4864,23951
0.4919,25451
0.4976,23297
0.503,23852
0.5087,23537
0.5141,24074
0.5198,23856
0.5252,24046
0.5309,24648
0.5363,23734
0.542,23486
0.5474,25520
0.5532,24411
0.5586,24791
0.5643,24352
0.5697,25279
0.5754,24793
0.5808,24555
0.5865,24039
0.5919,24530
0.5976,25402
0.603,26016
0.6087,24716
0.6141,24703
0.6198,25567
0.6252,24352
0.6309,25222
0.6365,24053
0.6419,24057
0.6476,24228
0.653,24687
0.6587,25695
0.6641,25313
0.6698,25563
0.6752,25227
0.6809,25160
0.6863,23836
0.692,25194
0.6974,25109
0.7031,25117
0.7086,26453
0.7142,23706
0.7197,24953
0.7253,24144
0.7307,24133
0.7364,25552
0.7419,24748
0.7475,24373
0.753,25649
0.7586,24437
0.7641,27442
0.7698,24476
0.7752,25499
0.7809,25089
0.7863,25330
0.792,24800
0.7974,26210
0.803,25640
0.8087,25619
0.8142,26791
0.8199,24954
0.8253,26256
0.831,25285
0.8364,24885
0.8421,26291
0.8475,25214
0.8532,25473
0.8586,26048
0.8643,25488
0.8698,28107
0.8754,25906
0.8808,26491
0.8865,26094
0.8919,26399
0.8976,25971
0.903,26128
0.9087,26433
0.9141,26131
0.9198,25732
0.9253,27972
0.931,26583
0.9364,26865
0.942,26340
0.9474,26564
0.9531,27100
0.9585,26585
0.9642,26289
0.9697,26230
0.9753,26505
0.9808,28529
0.9865,27362
0.9919,26503
0.9976,27357
1.003,26073
1.0087,26486
1.0142,27497
1.0199,26551
1.0253,26896
1.0308,27203
1.0365,26597
1.0419,28258
1.0476,26930
1.053,26531
1.0587,27045
1.0641,27733
1.0698,27861
