Experiment: T3_Aug_19_pumped_od_cal_expt vial 2, Thu Aug 19 18:27:13 2021
0.0032,22025
0.0086,22032
0.0143,21997
0.0197,22030
0.0254,22017
0.0308,21980
0.0365,22018
0.0419,21993
0.0476,21998
0.053,22013
0.0585,22423
0.0642,22418
0.0696,22422
0.0753,22378
0.081,22418
0.0864,22407
0.0921,22451
0.0974,22440
0.1031,22430
0.1085,22815
0.1142,22809
0.1196,22818
0.1252,22823
0.1309,22822
0.1363,22819
0.142,22842
0.1474,22843
0.153,22811
0.1587,22844
0.1642,23217
0.1699,23191
0.1753,23254
0.1808,23261
0.1865,23223
0.1919,23255
0.1976,23267
0.203,23248
0.2086,23224
0.2141,23251
0.2198,23659
0.2252,23663
0.2309,23607
0.2363,23644
0.242,23657
0.2474,23631
0.2531,23634
0.2588,23683
0.2642,23660
0.2697,24045
0.2754,24033
0.2808,24058
0.2865,24045
0.2919,24027
0.2976,24063
0.303,24061
0.3087,24066
0.3141,24052
0.3198,24075
0.3253,24449
0.3307,24451
0.3364,24435
0.3421,24463
0.3474,24461
0.3531,24483
0.3586,24474
0.3643,24475
0.3697,24475
0.3754,24474
0.3808,24856
0.3865,24891
0.3919,24886
0.3976,24878
0.403,24851
0.4087,24858
0.4141,24874
0.4198,24875
0.4252,24889
0.4309,24862
0.4363,25225
0.4421,25233
0.4475,25241
0.4532,25246
0.4586,25224
0.4643,25273
0.4697,25280
0.4753,25278
0.4807,25269
0.4864,25265
0.4919,25628
0.4976,25629
0.503,25622
0.5087,25616
0.5141,25622
0.5198,25621
0.5252,25627
0.5309,25668
0.5363,25622
0.542,25650
0.5474,25996
0.5532,26022
0.5586,26006
0.5643,25996
0.5697,26010
0.5754,26018
0.5808,26032
0.5865,26028
0.5919,26016
0.5976,26016
0.603,26358
0.6087,26362
0.6141,26355
0.6198,26356
0.6252,26375
0.6309,26366
0.6365,26374
0.6419,26374
0.6476,26390
0.653,26371
0.6587,26727
0.6641,26731
0.6698,26725
0.6752,26722
0.6809,26726
0.6863,26712
0.692,26744
0.6974,26715
0.7031,26718
0.7086,27039
0.7142,27054
0.7197,27049
0.7253,27051
0.7307,27061
0.7364,27072
0.7419,27082
0.7475,27086
0.753,27087
0.7586,27078
0.7641,27396
0.7698,27408
0.7752,27402
0.7809,27372
0.7863,27412
0.792,27398
0.7974,27417
0.803,27414
0.8087,27428
0.8142,27714
0.8199,27714
0.8253,27724
0.831,27707
0.8364,27731
0.8421,27691
0.8475,27717
0.8532,27719
0.8586,27726
0.8643,27746
0.8698,27992
0.8754,27988
0.8808,28010
0.8865,28005
0.8919,27994
0.8976,27996
0.903,28005
0.9087,28017
0.9141,28002
0.9198,28010
0.9253,28271
0.931,28259
0.9364,28260
0.942,28268
0.9474,28265
0.9531,28263
0.9585,28275
0.9642,28277
0.9697,28289
0.9753,28283
0.9808,28391
0.9865,28490
0.9919,28488
0.9976,28468
1.003,28503
1.0087,28515
1.0142,28522
1.0199,28508
1.0253,28520
1.0308,28559
1.0365,28693
1.0419,28666
1.0476,28687
1.053,28681
1.0587,28703
1.0641,28698
1.0698,28697
