0.0049,37.095931702684595
0.0106,37.297388278322245
0.016,37.18227023510073
0.0216,36.894475127046945
0.0273,36.836916105436195
0.0327,37.15349072429535
0.0383,36.923254637852324
0.0439,36.9520341486577
0.0493,37.095931702684595
0.0548,36.9520341486577
0.0605,36.98081365946308
0.066,36.98081365946308
0.0716,37.00959317026846
0.077,36.923254637852324
0.0826,37.03837268107384
0.0883,37.095931702684595
0.0939,36.923254637852324
0.0992,37.095931702684595
0.1049,37.03837268107384
0.1105,36.98081365946308
0.1159,37.03837268107384
0.1215,36.98081365946308
0.1272,36.98081365946308
0.1327,37.124711213489974
0.1383,36.98081365946308
0.1437,37.03837268107384
0.1493,37.124711213489974
0.155,36.923254637852324
0.1603,37.00959317026846
0.166,37.124711213489974
0.1716,36.9520341486577
0.1772,37.03837268107384
0.1827,37.06715219187922
0.1883,36.923254637852324
0.1937,37.03837268107384
0.1994,37.06715219187922
0.205,36.923254637852324
0.2104,37.00959317026846
0.216,37.095931702684595
0.2216,36.9520341486577
0.2273,37.03837268107384
0.2326,36.98081365946308
0.2382,36.923254637852324
0.2439,37.06715219187922
0.2492,36.923254637852324
0.2549,37.00959317026846
0.2605,37.06715219187922
0.2661,36.98081365946308
0.2714,37.03837268107384
0.2771,36.98081365946308
0.2827,36.923254637852324
0.2883,37.095931702684595
0.2937,37.00959317026846
0.2993,36.923254637852324
0.305,37.03837268107384
0.3103,36.9520341486577
0.316,36.98081365946308
0.3216,37.06715219187922
0.3272,36.9520341486577
0.3326,36.923254637852324
0.3383,37.124711213489974
0.3439,36.98081365946308
0.3492,37.00959317026846
0.3549,37.03837268107384
0.3605,36.98081365946308
0.3659,36.894475127046945
0.3715,37.124711213489974
0.3772,36.9520341486577
0.3828,36.98081365946308
0.3881,37.124711213489974
0.3938,36.9520341486577
0.3994,37.03837268107384
0.405,37.095931702684595
0.4104,36.9520341486577
0.416,37.06715219187922
0.4217,37.03837268107384
0.427,36.923254637852324
0.4327,37.124711213489974
0.4383,37.03837268107384
0.4437,36.865695616241574
0.4493,37.095931702684595
0.4549,37.03837268107384
0.4606,36.923254637852324
0.4659,37.06715219187922
0.4716,36.9520341486577
0.4772,36.9520341486577
0.4828,37.124711213489974
0.4881,36.9520341486577
0.4938,36.9520341486577
0.4994,37.06715219187922
0.5048,36.923254637852324
0.5105,37.03837268107384
0.5161,37.03837268107384
0.5214,36.923254637852324
0.5271,37.03837268107384
0.5327,37.03837268107384
0.5383,36.923254637852324
0.544,37.06715219187922
0.5493,37.00959317026846
0.5549,36.98081365946308
0.5606,37.095931702684595
0.566,36.894475127046945
0.5716,37.03837268107384
0.5772,36.98081365946308
0.5826,36.923254637852324
0.5882,37.124711213489974
0.5938,37.00959317026846
0.5995,37.00959317026846
0.6048,37.06715219187922
0.6105,36.894475127046945
0.6161,37.03837268107384
0.6215,37.095931702684595
0.6271,36.9520341486577
0.6327,37.06715219187922
0.6384,37.00959317026846
0.6437,37.00959317026846
0.6494,37.03837268107384
0.6548,36.894475127046945
0.6604,37.06715219187922
0.6661,37.00959317026846
0.6717,36.923254637852324
0.6771,37.095931702684595
0.6827,36.98081365946308
0.6883,36.98081365946308
0.6937,37.03837268107384
0.6994,36.98081365946308
0.705,37.03837268107384
0.7106,37.00959317026846
0.716,36.98081365946308
0.7216,37.00959317026846
0.7272,36.923254637852324
0.7326,36.98081365946308
0.7382,37.03837268107384
0.7438,36.9520341486577
0.7495,36.98081365946308
0.7548,37.03837268107384
0.7605,36.923254637852324
0.7661,37.06715219187922
0.7715,37.06715219187922
0.7771,36.9520341486577
0.7828,37.00959317026846
0.7881,37.00959317026846
0.7938,36.98081365946308
0.7994,37.18227023510073
0.8048,36.923254637852324
0.8104,36.9520341486577
0.8159,37.095931702684595
