Experiment: Apr24_2022_tst_expt vial 0, Sun Apr 24 16:07:10 2022
0.0019,55320
0.0065,55327
0.0119,55331
0.0175,55327
0.0232,55249
0.0288,55344
0.0342,55329
0.0398,55330
0.0455,55325
0.0508,55317
0.0565,55313
0.0621,55302
0.0675,55300
0.0731,55286
0.0787,55284
0.0844,55265
0.0897,55278
0.0954,55267
0.101,55289
0.1063,55283
0.112,55285
0.1176,55281
0.1232,55285
0.1286,55278
0.1342,55276
0.1399,55281
0.1455,55270
0.1509,55286
0.1565,54115
0.1621,54115
0.1675,54124
0.1731,54115
0.1786,54114
0.1843,54124
0.1896,54119
0.1953,54118
0.2009,54122
0.2066,54122
0.2119,54120
0.2176,54116
0.2232,54118
0.2286,54123
0.2342,54126
0.2398,54122
0.2454,54122
0.2508,54125
0.2564,54130
0.2621,54126
0.2677,54122
0.2731,54133
0.2787,54127
0.2843,54128
0.2897,54126
0.2953,54128
0.3008,54127
0.3065,54126
0.3121,54130
0.3175,54133
0.3231,54130
0.3287,54128
0.3344,54130
0.3398,54126
0.3452,54133
0.3508,54137
0.3565,54131
0.3621,54135
0.3675,54136
0.373,54133
0.3787,54140
0.3843,54139
0.3899,54132
0.3953,54139
0.4009,54139
0.4066,54139
0.4119,54138
0.4176,54134
0.423,54142
0.4287,54144
0.4343,54130
0.4397,54140
0.4453,54140
0.4509,54136
0.4566,54140
0.4619,54137
0.4676,54134
0.4732,54137
0.4788,54145
0.4842,54144
0.4898,54137
0.4955,54136
0.5008,54137
0.5065,54132
0.5121,54131
0.5177,54138
0.5231,54137
0.5287,54134
0.5344,54136
0.5397,54136
0.5454,54132
0.551,54141
0.5564,54134
0.562,54138
0.5677,54139
0.573,54135
0.5787,54132
0.5843,54134
0.5899,54132
0.5953,54133
0.6009,54132
0.6066,54130
0.6119,54132
0.6176,54134
0.6232,54129
0.6288,54129
0.6342,54142
0.6398,54132
0.6455,54136
0.6508,54131
0.6565,54142
0.6621,54137
0.6675,54133
0.6732,54138
0.6789,54139
0.6843,54136
0.6897,54131
0.6953,54134
0.7009,54132
0.7064,54137
0.712,54133
0.7177,54130
0.723,54115
0.7287,54158
0.7342,54143
0.7398,54143
0.7452,54119
0.7508,54134
0.7564,54137
0.762,54139
0.7675,54136
0.7731,54126
0.7787,54135
0.7844,54135
0.7897,54130
0.7954,54118
0.801,54134
0.8064,54139
0.8121,54127
0.8176,54136
