Experiment: Apr24_2022_tst_expt vial 13, Sun Apr 24 16:07:10 2022
0.0019,45387
0.0065,45388
0.0119,45462
0.0175,45392
0.0232,45482
0.0288,45438
0.0342,45502
0.0398,45491
0.0455,45494
0.0508,45443
0.0565,45442
0.0621,45452
0.0675,45397
0.0731,45453
0.0787,45393
0.0844,45426
0.0897,45426
0.0954,45468
0.101,45428
0.1063,45436
0.112,45450
0.1176,45412
0.1232,45452
0.1286,45476
0.1342,45448
0.1399,45403
0.1455,45411
0.1509,45404
0.1565,45372
0.1621,45396
0.1675,45405
0.1731,45391
0.1786,45381
0.1843,45405
0.1896,45355
0.1953,45339
0.2009,45351
0.2066,45346
0.2119,45323
0.2176,45322
0.2232,45303
0.2286,45332
0.2342,45344
0.2398,45303
0.2454,45288
0.2508,45382
0.2564,45321
0.2621,45327
0.2677,45329
0.2731,45323
0.2787,45347
0.2843,45389
0.2897,45390
0.2953,45415
0.3008,45425
0.3065,45386
0.3121,45384
0.3175,45406
0.3231,45384
0.3287,45464
0.3344,45413
0.3398,45396
0.3452,45455
0.3508,45480
0.3565,45427
0.3621,45394
0.3675,45406
0.373,45416
0.3787,45518
0.3843,45494
0.3899,45441
0.3953,45463
0.4009,45409
0.4066,45468
0.4119,45480
0.4176,45467
0.423,45413
0.4287,45477
0.4343,45452
0.4397,45472
0.4453,45415
0.4509,45571
0.4566,45550
0.4619,45611
0.4676,45549
0.4732,45521
0.4788,45579
0.4842,45614
0.4898,45546
0.4955,45573
0.5008,45567
0.5065,45544
0.5121,45586
0.5177,45536
0.5231,45524
0.5287,45543
0.5344,45544
0.5397,45542
0.5454,45578
0.551,45561
0.5564,45588
0.562,45630
0.5677,45643
0.573,45650
0.5787,45636
0.5843,45633
0.5899,45661
0.5953,45643
0.6009,45650
0.6066,45792
0.6119,45786
0.6176,45761
0.6232,45730
0.6288,45811
0.6342,45805
0.6398,45737
0.6455,45721
0.6508,45776
0.6565,45771
0.6621,45772
0.6675,45731
0.6732,45806
0.6789,45756
0.6843,45746
0.6897,45739
0.6953,45826
0.7009,45753
0.7064,45721
0.712,45737
0.7177,45730
0.723,45684
0.7287,45716
0.7342,45758
0.7398,45718
0.7452,45679
0.7508,45683
0.7564,45707
0.762,45697
0.7675,45762
0.7731,45708
0.7787,45747
0.7844,49070
0.7897,49445
0.7954,49663
0.801,49985
0.8064,49966
0.8121,50037
0.8176,50122
