Experiment: Apr24_2022_tst_expt vial 2, Sun Apr 24 16:07:10 2022
0.0019,49280
0.0065,49298
0.0119,49343
0.0175,49597
0.0232,49733
0.0288,49582
0.0342,49743
0.0398,49822
0.0455,49864
0.0508,50004
0.0565,50150
0.0621,50312
0.0675,50470
0.0731,50448
0.0787,50535
0.0844,50647
0.0897,50649
0.0954,50778
0.101,50748
0.1063,50792
0.112,50910
0.1176,50919
0.1232,50913
0.1286,50882
0.1342,50982
0.1399,51015
0.1455,51074
0.1509,51094
0.1565,51152
0.1621,51174
0.1675,51254
0.1731,51280
0.1786,51917
0.1843,51961
0.1896,51947
0.1953,52169
0.2009,52331
0.2066,52549
0.2119,52722
0.2176,52785
0.2232,52997
0.2286,53086
0.2342,53241
0.2398,53417
0.2454,53406
0.2508,53489
0.2564,53511
0.2621,53517
0.2677,53555
0.2731,53606
0.2787,53680
0.2843,53735
0.2897,53804
0.2953,53871
0.3008,53905
0.3065,53844
0.3121,53956
0.3175,54091
0.3231,54090
0.3287,54094
0.3344,54163
0.3398,54166
0.3452,54152
0.3508,54250
0.3565,54265
0.3621,54261
0.3675,54260
0.373,54279
0.3787,54277
0.3843,54276
0.3899,54253
0.3953,54267
0.4009,54257
0.4066,54327
0.4119,54345
0.4176,54383
0.423,54386
0.4287,54387
0.4343,54377
0.4397,54407
0.4453,54407
0.4509,54404
0.4566,54419
0.4619,54424
0.4676,54437
0.4732,54451
0.4788,54457
0.4842,54475
0.4898,54461
0.4955,54460
0.5008,54468
0.5065,54467
0.5121,54474
0.5177,54491
0.5231,54517
0.5287,54512
0.5344,54530
0.5397,54574
0.5454,54554
0.551,54578
0.5564,54576
0.562,54588
0.5677,54581
0.573,54595
0.5787,54625
0.5843,54614
0.5899,54600
0.5953,54609
0.6009,54603
0.6066,54594
0.6119,54610
0.6176,54609
0.6232,54603
0.6288,54605
0.6342,54609
0.6398,54603
0.6455,54589
0.6508,54604
0.6565,54602
0.6621,54612
0.6675,54612
0.6732,54617
0.6789,54615
0.6843,54613
0.6897,54634
0.6953,54624
0.7009,54629
0.7064,54641
0.712,54642
0.7177,54645
0.723,54579
0.7287,54665
0.7342,54638
0.7398,54657
0.7452,54631
0.7508,54651
0.7564,54647
0.762,54664
0.7675,54650
0.7731,54667
0.7787,54649
0.7844,54649
0.7897,54664
0.7954,54644
0.801,54663
0.8064,54663
0.8121,54675
0.8176,54685
