Experiment: Apr24_2022_tst_expt vial 9, Sun Apr 24 16:07:10 2022
0.0019,50205
0.0065,50212
0.0119,50192
0.0175,50191
0.0232,50198
0.0288,50189
0.0342,50208
0.0398,50193
0.0455,50235
0.0508,50215
0.0565,50189
0.0621,50244
0.0675,50217
0.0731,50254
0.0787,50180
0.0844,50224
0.0897,50269
0.0954,50222
0.101,50207
0.1063,50261
0.112,50225
0.1176,50232
0.1232,50237
0.1286,50214
0.1342,50257
0.1399,50252
0.1455,50285
0.1509,50232
0.1565,50229
0.1621,50187
0.1675,50295
0.1731,50286
0.1786,50276
0.1843,50293
0.1896,50235
0.1953,50295
0.2009,50305
0.2066,50319
0.2119,50327
0.2176,50343
0.2232,50266
0.2286,50358
0.2342,50283
0.2398,50322
0.2454,50313
0.2508,50305
0.2564,50319
0.2621,50316
0.2677,50342
0.2731,50353
0.2787,50250
0.2843,50334
0.2897,50286
0.2953,50289
0.3008,50335
0.3065,50347
0.3121,50380
0.3175,50337
0.3231,50359
0.3287,50364
0.3344,50332
0.3398,50302
0.3452,50305
0.3508,50334
0.3565,50349
0.3621,50365
0.3675,50348
0.373,50322
0.3787,50333
0.3843,50378
0.3899,50339
0.3953,50317
0.4009,50381
0.4066,50337
0.4119,50346
0.4176,50335
0.423,50354
0.4287,50381
0.4343,50389
0.4397,50388
0.4453,50362
0.4509,50373
0.4566,50379
0.4619,50346
0.4676,50367
0.4732,50380
0.4788,50331
0.4842,50373
0.4898,50372
0.4955,50399
0.5008,50377
0.5065,50365
0.5121,50326
0.5177,50379
0.5231,50385
0.5287,50394
0.5344,50395
0.5397,50366
0.5454,50358
0.551,50377
0.5564,50367
0.562,50382
0.5677,50404
0.573,50368
0.5787,50400
0.5843,50394
0.5899,50409
0.5953,50428
0.6009,50374
0.6066,50414
0.6119,50405
0.6176,50363
0.6232,50394
0.6288,50461
0.6342,50446
0.6398,50418
0.6455,50435
0.6508,50428
0.6565,50399
0.6621,50472
0.6675,50429
0.6732,50440
0.6789,50463
0.6843,50408
0.6897,50493
0.6953,50458
0.7009,50456
0.7064,50453
0.712,50496
0.7177,50420
0.723,50363
0.7287,50489
0.7342,50481
0.7398,50432
0.7452,50497
0.7508,50480
0.7564,50496
0.762,50504
0.7675,50544
0.7731,50480
0.7787,50523
0.7844,50464
0.7897,50516
0.7954,50511
0.801,50506
0.8064,50539
0.8121,50488
0.8176,50490
