Experiment: Apr24_2022_tst_expt vial 11, Sun Apr 24 16:07:10 2022
0.0019,53241
0.0065,53236
0.0119,53256
0.0175,53247
0.0232,53274
0.0288,53331
0.0342,52985
0.0398,52976
0.0455,52953
0.0508,52944
0.0565,52920
0.0621,52998
0.0675,52950
0.0731,52982
0.0787,53098
0.0844,52956
0.0897,53039
0.0954,53135
0.101,53127
0.1063,53149
0.112,53158
0.1176,53270
0.1232,53182
0.1286,53212
0.1342,53186
0.1399,53187
0.1455,53227
0.1509,53235
0.1565,53262
0.1621,53276
0.1675,53290
0.1731,53217
0.1786,53262
0.1843,53225
0.1896,53212
0.1953,53217
0.2009,53219
0.2066,53175
0.2119,53220
0.2176,53131
0.2232,53165
0.2286,53181
0.2342,53119
0.2398,53153
0.2454,53130
0.2508,53232
0.2564,53146
0.2621,53181
0.2677,53166
0.2731,53117
0.2787,53187
0.2843,53253
0.2897,53234
0.2953,53218
0.3008,53322
0.3065,53299
0.3121,53246
0.3175,53271
0.3231,53295
0.3287,53453
0.3344,53454
0.3398,53623
0.3452,53613
0.3508,53422
0.3565,53474
0.3621,53530
0.3675,53521
0.373,53531
0.3787,53557
0.3843,53441
0.3899,53455
0.3953,53435
0.4009,53447
0.4066,53439
0.4119,53345
0.4176,53334
0.423,53362
0.4287,53396
0.4343,53455
0.4397,53503
0.4453,53451
0.4509,53493
0.4566,53483
0.4619,53523
0.4676,53522
0.4732,53510
0.4788,53530
0.4842,53483
0.4898,53485
0.4955,53493
0.5008,53450
0.5065,53475
0.5121,53462
0.5177,53466
0.5231,53478
0.5287,53528
0.5344,53505
0.5397,53495
0.5454,53475
0.551,53448
0.5564,53420
0.562,53429
0.5677,53478
0.573,53488
0.5787,53438
0.5843,53450
0.5899,53434
0.5953,53453
0.6009,53437
0.6066,53373
0.6119,53394
0.6176,53316
0.6232,53374
0.6288,53447
0.6342,53546
0.6398,53537
0.6455,53553
0.6508,53578
0.6565,53557
0.6621,53622
0.6675,53678
0.6732,53657
0.6789,53696
0.6843,53736
0.6897,53748
0.6953,53769
0.7009,53762
0.7064,53733
0.712,53748
0.7177,53698
0.723,53627
0.7287,53729
0.7342,53674
0.7398,53746
0.7452,53745
0.7508,53768
0.7564,53759
0.762,53823
0.7675,53796
0.7731,53802
0.7787,53827
0.7844,53801
0.7897,53835
0.7954,53818
0.801,53824
0.8064,53802
0.8121,53638
0.8176,53730
