Experiment: Apr24_2022_tst_expt vial 15, Sun Apr 24 16:07:10 2022
0.0019,54110
0.0065,54108
0.0119,54122
0.0175,54111
0.0232,54124
0.0288,54014
0.0342,54113
0.0398,54108
0.0455,54115
0.0508,54114
0.0565,54112
0.0621,54123
0.0675,54119
0.0731,54107
0.0787,54107
0.0844,54120
0.0897,54128
0.0954,54110
0.101,54112
0.1063,54118
0.112,54131
0.1176,54119
0.1232,54096
0.1286,54116
0.1342,54119
0.1399,54130
0.1455,54126
0.1509,54134
0.1565,54129
0.1621,54112
0.1675,54125
0.1731,54124
0.1786,54121
0.1843,54129
0.1896,54122
0.1953,54133
0.2009,54139
0.2066,54118
0.2119,54118
0.2176,54126
0.2232,54138
0.2286,54125
0.2342,54117
0.2398,54137
0.2454,54134
0.2508,54125
0.2564,54129
0.2621,54123
0.2677,54149
0.2731,54137
0.2787,54134
0.2843,54139
0.2897,54137
0.2953,54130
0.3008,54122
0.3065,54141
0.3121,54134
0.3175,54139
0.3231,54137
0.3287,54136
0.3344,54129
0.3398,54122
0.3452,54137
0.3508,54149
0.3565,54133
0.3621,54137
0.3675,54142
0.373,54156
0.3787,54158
0.3843,54148
0.3899,54142
0.3953,54155
0.4009,54152
0.4066,54152
0.4119,54158
0.4176,54153
0.423,54156
0.4287,54156
0.4343,54157
0.4397,54169
0.4453,54162
0.4509,54155
0.4566,54164
0.4619,54178
0.4676,54161
0.4732,54168
0.4788,54169
0.4842,54173
0.4898,54165
0.4955,54159
0.5008,54147
0.5065,54167
0.5121,54156
0.5177,54165
0.5231,54166
0.5287,54178
0.5344,54165
0.5397,54164
0.5454,54163
0.551,54179
0.5564,54163
0.562,54164
0.5677,54164
0.573,54176
0.5787,54171
0.5843,54168
0.5899,54177
0.5953,54177
0.6009,54168
0.6066,54161
0.6119,54176
0.6176,54175
0.6232,54157
0.6288,54166
0.6342,54170
0.6398,54162
0.6455,54160
0.6508,54159
0.6565,54169
0.6621,54174
0.6675,54165
0.6732,54172
0.6789,54173
0.6843,54168
0.6897,54151
0.6953,54168
0.7009,54162
0.7064,54185
0.712,54174
0.7177,54167
0.723,54133
0.7287,54179
0.7342,54143
0.7398,54130
0.7452,54114
0.7508,54106
0.7564,54100
0.762,54118
0.7675,54122
0.7731,54114
0.7787,54118
0.7844,54128
0.7897,54113
0.7954,54099
0.801,54105
0.8064,54099
0.8121,54084
0.8176,54103
