Experiment: Apr24_2022_tst_expt vial 10, Sun Apr 24 16:07:10 2022
0.0019,55147
0.0065,55146
0.0119,55146
0.0175,55167
0.0232,55176
0.0288,55169
0.0342,55179
0.0398,55177
0.0455,55181
0.0508,55187
0.0565,55195
0.0621,55175
0.0675,55183
0.0731,55183
0.0787,55188
0.0844,55197
0.0897,55202
0.0954,55198
0.101,55202
0.1063,55208
0.112,55183
0.1176,55184
0.1232,55189
0.1286,55191
0.1342,55181
0.1399,55061
0.1455,55193
0.1509,55200
0.1565,55193
0.1621,55203
0.1675,55201
0.1731,55199
0.1786,55201
0.1843,55205
0.1896,55203
0.1953,55213
0.2009,55221
0.2066,55222
0.2119,55226
0.2176,55222
0.2232,55222
0.2286,55215
0.2342,55236
0.2398,55220
0.2454,55218
0.2508,55220
0.2564,55226
0.2621,55213
0.2677,55215
0.2731,55216
0.2787,55211
0.2843,55211
0.2897,55217
0.2953,55218
0.3008,55225
0.3065,55221
0.3121,55219
0.3175,55216
0.3231,55218
0.3287,55218
0.3344,55221
0.3398,55217
0.3452,55225
0.3508,55229
0.3565,55224
0.3621,55224
0.3675,55219
0.373,55218
0.3787,55228
0.3843,55229
0.3899,55224
0.3953,55224
0.4009,55229
0.4066,55236
0.4119,55231
0.4176,55231
0.423,55234
0.4287,55238
0.4343,55231
0.4397,55240
0.4453,55231
0.4509,55236
0.4566,55236
0.4619,55237
0.4676,55236
0.4732,55235
0.4788,55240
0.4842,55239
0.4898,55239
0.4955,55239
0.5008,55242
0.5065,55205
0.5121,55250
0.5177,55243
0.5231,55244
0.5287,55243
0.5344,55247
0.5397,55235
0.5454,55235
0.551,55237
0.5564,55240
0.562,55243
0.5677,55245
0.573,55251
0.5787,55251
0.5843,55259
0.5899,55254
0.5953,55252
0.6009,55263
0.6066,55261
0.6119,55272
0.6176,55268
0.6232,55263
0.6288,55270
0.6342,55274
0.6398,55258
0.6455,55255
0.6508,55230
0.6565,55234
0.6621,55239
0.6675,55238
0.6732,55194
0.6789,55192
0.6843,55189
0.6897,55211
0.6953,55205
0.7009,55205
0.7064,55205
0.712,55200
0.7177,55200
0.723,55167
0.7287,55232
0.7342,55227
0.7398,55224
0.7452,55215
0.7508,55225
0.7564,55228
0.762,55226
0.7675,55232
0.7731,55224
0.7787,55226
0.7844,55224
0.7897,55230
0.7954,55229
0.801,55228
0.8064,55225
0.8121,55208
0.8176,55228
