Experiment: Apr24_2022_tst_expt vial 7, Sun Apr 24 16:07:10 2022
0.0019,52617
0.0065,52617
0.0119,52619
0.0175,52632
0.0232,52625
0.0288,52642
0.0342,52685
0.0398,52717
0.0455,52838
0.0508,52821
0.0565,52831
0.0621,52827
0.0675,52839
0.0731,52842
0.0787,52874
0.0844,52875
0.0897,52870
0.0954,52884
0.101,52844
0.1063,52857
0.112,52776
0.1176,52685
0.1232,52666
0.1286,52651
0.1342,52652
0.1399,52651
0.1455,52644
0.1509,52652
0.1565,52646
0.1621,52636
0.1675,52632
0.1731,52606
0.1786,52617
0.1843,52601
0.1896,52616
0.1953,52612
0.2009,52601
0.2066,52612
0.2119,52610
0.2176,52621
0.2232,52580
0.2286,52568
0.2342,52579
0.2398,52581
0.2454,52571
0.2508,52524
0.2564,52524
0.2621,52514
0.2677,52501
0.2731,52495
0.2787,52486
0.2843,52502
0.2897,52475
0.2953,52486
0.3008,52462
0.3065,52459
0.3121,52459
0.3175,52489
0.3231,52395
0.3287,52385
0.3344,52368
0.3398,52337
0.3452,52361
0.3508,52349
0.3565,52329
0.3621,52340
0.3675,52345
0.373,52336
0.3787,52359
0.3843,52355
0.3899,52346
0.3953,52327
0.4009,52317
0.4066,52298
0.4119,52286
0.4176,52301
0.423,52294
0.4287,52294
0.4343,52308
0.4397,52306
0.4453,52301
0.4509,52258
0.4566,52280
0.4619,52275
0.4676,52279
0.4732,52277
0.4788,52291
0.4842,52279
0.4898,52295
0.4955,52308
0.5008,52290
0.5065,52289
0.5121,52288
0.5177,52270
0.5231,52296
0.5287,52293
0.5344,52292
0.5397,52285
0.5454,52308
0.551,52276
0.5564,52294
0.562,52293
0.5677,52288
0.573,52276
0.5787,52301
0.5843,52289
0.5899,52294
0.5953,52286
0.6009,52284
0.6066,52188
0.6119,52294
0.6176,52280
0.6232,52294
0.6288,52302
0.6342,52303
0.6398,52287
0.6455,52288
0.6508,52290
0.6565,52301
0.6621,52292
0.6675,52312
0.6732,52306
0.6789,52294
0.6843,52306
0.6897,52291
0.6953,52303
0.7009,52292
0.7064,52315
0.712,52274
0.7177,52279
0.723,52218
0.7287,52307
0.7342,51816
0.7398,51776
0.7452,51327
0.7508,50916
0.7564,51338
0.762,51551
0.7675,53382
0.7731,53372
0.7787,53345
0.7844,53705
0.7897,54269
0.7954,53939
0.801,53947
0.8064,53863
0.8121,53657
0.8176,53677
