Experiment: Apr24_2022_tst_expt vial 14, Sun Apr 24 16:07:10 2022
0.0019,54166
0.0065,54166
0.0119,54179
0.0175,54179
0.0232,54198
0.0288,54191
0.0342,54109
0.0398,54190
0.0455,54187
0.0508,54188
0.0565,54185
0.0621,54191
0.0675,54186
0.0731,54190
0.0787,54191
0.0844,54185
0.0897,54193
0.0954,54196
0.101,54181
0.1063,54184
0.112,54180
0.1176,54186
0.1232,54188
0.1286,54188
0.1342,54200
0.1399,54192
0.1455,54170
0.1509,54206
0.1565,54202
0.1621,54210
0.1675,54212
0.1731,54218
0.1786,54223
0.1843,54225
0.1896,54230
0.1953,54237
0.2009,54233
0.2066,54233
0.2119,54240
0.2176,54241
0.2232,54250
0.2286,54236
0.2342,54250
0.2398,54259
0.2454,54259
0.2508,54279
0.2564,54283
0.2621,54283
0.2677,54303
0.2731,54336
0.2787,54349
0.2843,54355
0.2897,54293
0.2953,54289
0.3008,54292
0.3065,54289
0.3121,54275
0.3175,54284
0.3231,54304
0.3287,54312
0.3344,54312
0.3398,54311
0.3452,54349
0.3508,54349
0.3565,54340
0.3621,54361
0.3675,54365
0.373,54355
0.3787,54362
0.3843,54367
0.3899,54361
0.3953,54363
0.4009,54381
0.4066,54301
0.4119,54342
0.4176,54402
0.423,54414
0.4287,54414
0.4343,54409
0.4397,54413
0.4453,54416
0.4509,54440
0.4566,54433
0.4619,54445
0.4676,54438
0.4732,54439
0.4788,54450
0.4842,54447
0.4898,54442
0.4955,54443
0.5008,54439
0.5065,54443
0.5121,54442
0.5177,54446
0.5231,53421
0.5287,53707
0.5344,54801
0.5397,54823
0.5454,54825
0.551,54828
0.5564,54823
0.562,54820
0.5677,54828
0.573,54829
0.5787,54828
0.5843,54835
0.5899,54836
0.5953,54828
0.6009,54830
0.6066,54834
0.6119,54845
0.6176,54847
0.6232,54837
0.6288,54850
0.6342,54849
0.6398,54847
0.6455,54848
0.6508,54849
0.6565,54853
0.6621,54846
0.6675,54839
0.6732,54852
0.6789,54857
0.6843,54862
0.6897,54851
0.6953,54861
0.7009,54856
0.7064,54862
0.712,54868
0.7177,54867
0.723,54855
0.7287,54879
0.7342,54883
0.7398,54883
0.7452,54872
0.7508,54878
0.7564,54885
0.762,54883
0.7675,54883
0.7731,54878
0.7787,54874
0.7844,54881
0.7897,54894
0.7954,54882
0.801,54885
0.8064,54894
0.8121,54892
0.8176,54891
