Experiment: Feb_19_eric7_chem_expt vial 5, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,-0.0007947345840582098
0.0125,-0.001628311557684503
0.0182,-0.0017542009024309468
0.0236,-0.001041807578000764
0.0292,0.0006345690697023842
0.0349,0.0012304571932041375
0.0403,0.00016006275639213197
0.046,0.0016565664684481396
0.0516,0.0007849993982808057
0.057,-0.0011481996991461463
0.0627,-0.0005326163124936834
0.0681,-0.0005422750925055952
0.0737,0.0015795598687009527
0.0794,-0.0005036378030622846
0.0848,-0.0002662865508653578
0.0905,-0.0009784350264081532
0.0959,-0.0007410206282441045
0.1015,0.0010029214640204787
0.1072,0.00011181331736265232
0.1126,0.000756080750274557
0.1182,-0.000910771101858443
0.1236,0.00013111200827309322
0.1293,-0.00029525761435711395
0.135,0.0005477712632814269
0.1403,0.0003876835705804993
0.1459,-7.723775974033398e-05
0.1516,0.000756080750274557
0.157,-8.689085265811691e-05
0.1627,0.0009451066527835783
0.1681,0.0009354721163928881
0.1738,-0.00030491391238707255
0.1849,0.000557414017730129
0.1905,-0.001186876896207334
0.196,0.0005092038611533845
0.4459,-0.001652174944696716
0.4516,-0.0011772081392910083
0.457,-0.001812283067643694
0.4627,-0.0001737524184372008
0.4681,-0.0001448018172758303
0.4738,-0.00187035221646481
0.4792,0.000775359487378724
0.4849,0.0013905571369506875
0.4906,0.0007175276148649878
0.496,0.0013520453554228817
0.5016,0.0005092038611533845
0.507,6.357291749159444e-05
