Experiment: Feb_19_eric7_chem_expt vial 15, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,0.00040306548510893325
0.0125,0.00020196022173435413
0.0182,0.0014062700268661077
0.0236,0.001407493440182983
0.0292,-0.00040578724367723584
0.0349,0.000999096609143768
0.0403,0.0010000552043537558
0.046,0.001001221699369781
0.0516,0.0007984141242192155
0.057,0.0014002302601338057
0.0627,-0.0002052175132154499
0.0681,-0.00020481891548074227
0.0737,0.0009985273359320868
0.0794,-0.0014125079291140707
0.0848,-6.0256481571041576e-06
0.0905,0.001401743799604116
0.0959,0.0007987988630963061
0.1015,0.0020030279987460764
0.1072,0.0007986062484944823
0.1126,0.0010000552043537558
0.1182,0.0009994785762491576
0.1236,0.00019706705400845959
0.1293,0.0014006057030443442
0.135,0.001401743799604116
0.1403,0.0022052943661611257
0.1459,0.0007987988630963061
0.1516,0.00039565476861425086
0.157,0.0016012429595181343
0.1627,0.0026073391211476338
0.1681,0.0024036458435395813
0.1738,0.0020030279987460764
0.1849,0.0007993796488582339
0.1905,-2.8668856740798887e-06
0.196,0.0010008309063928023
0.4459,0.0030085622349431684
0.4516,0.0005979105352674763
0.457,0.002805658282405088
0.4627,0.0022038016393780557
0.4681,0.002406988358729434
0.4738,0.001199387245849115
0.4792,0.001199387245849115
0.4849,0.0007982224902697288
0.4906,0.001201486304155952
0.496,0.0007993796488582339
0.5016,0.0005977170251065811
0.507,0.0009981502720881608
