Experiment: Feb_19_eric7_chem_expt vial 13, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,0.0013341908807061875
0.0125,0.0007943155915963174
0.0182,0.001993744110231954
0.0236,0.002024423822818533
0.0292,0.002690655109576723
0.0349,0.002925531009712795
0.0403,0.002883275752493697
0.046,0.004335404519888009
0.0516,0.003780888597223281
0.057,0.003333783254567152
0.0627,0.0032646298025655607
0.0681,0.0030144617705056
0.0737,0.0035806728777460217
0.0794,0.0032646298025655607
0.0848,0.002559489367898682
0.0905,0.003210888422226693
0.0959,0.0034111371166920534
0.1015,0.00466283711530624
0.1072,0.004724183977415641
0.1126,0.003788562668552542
0.1182,0.003950397974261333
0.1236,0.004316229007932881
0.1293,0.004135238262891
0.135,0.004751039271328944
0.1403,0.003838463561632588
0.1459,0.004705007602908873
0.1516,0.005036221762343168
0.157,0.0043430761196046885
0.1627,0.004751039271328944
0.1681,0.004512543502533495
0.1738,0.004123733513397454
0.1849,0.003807751334211934
0.1905,0.0028602375934634605
0.196,0.0024711414341737625
0.4459,0.006175163781045018
0.4516,0.005289975633377991
0.457,0.005147432400241431
0.4627,0.005259300929306265
0.4681,0.005424872538047909
0.4738,0.004882118553794335
0.4792,0.002185701553982816
0.4849,0.001657596093186442
0.4906,0.003553822601481127
0.496,0.0032070512467743673
0.5016,0.001989174359262713
0.507,0.00161529377265332
