Experiment: Feb_19_eric7_chem_expt vial 4, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,0.00011428646133437859
0.0125,-3.475426480892274e-05
0.0182,0.00016116435065494095
0.0236,0.00015823554097771364
0.0292,-3.176455456310734e-05
0.0349,0.00022871049123929232
0.0403,0.0001275724007645529
0.046,0.0001523850263003279
0.0516,0.0001638101195973185
0.057,0.00023842871185753012
0.0627,0.00017524811525881923
0.0681,-0.0001655031820262387
0.0737,-0.0001152344061579047
0.0794,-0.00012415927109499236
0.0848,3.2503217666013384e-05
0.0905,-3.825344680818965e-05
0.0959,-4.1170217505825946e-05
0.1015,-0.0002244065181111754
0.1072,-0.0004922241863849486
0.1126,-0.00045969244485166705
0.1182,-0.00015650616501838854
0.1236,-0.0003334260222520591
0.1293,-0.0001271097176649416
0.135,-0.0003568989999929162
0.1403,-0.00026544511852777397
0.1459,-0.00025092241157786965
0.1516,-0.00014776571355890056
0.157,-8.685627147508868e-06
0.1627,-0.0003189256077653635
0.1681,-0.000112294999350393
0.1738,5.091919530464395e-08
0.1849,-0.00017431471043893865
0.1905,-0.0003279144339283224
0.196,-0.00026584983873756407
0.4459,-0.00019209422554089528
0.4516,-9.740261794455307e-05
0.457,-0.00020393110765937195
0.4627,-0.00020688831219062287
0.4681,-0.0001565698314727193
0.4738,-0.00010618771907977553
0.4792,-6.197741374358579e-05
0.4849,-0.0002128003020673841
0.4906,-1.102601358660138e-05
0.496,-0.00015044438882294564
0.5016,0.00012847289544448692
0.507,-0.00010618771907977553
