Experiment: Feb_19_eric7_chem_expt vial 2, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,-0.0029952729267745948
0.0125,-0.002664627291351973
0.0182,-0.005401707590207749
0.0236,-0.007097135350594197
0.0292,-0.007765242119603055
0.0349,-0.00845756024486466
0.0403,-0.006809706136620353
0.046,-0.005405399848693815
0.0516,-0.005415672226817048
0.057,-0.007801496453585743
0.0627,-0.007822196247589508
0.0681,-0.0054002625027036455
0.0737,-0.005074995971770857
0.0794,-0.008158027868604867
0.0848,-0.006381204768434401
0.0905,-0.006789082924262946
0.0959,-0.009160481011438737
0.1015,-0.0060559396647625885
0.1072,-0.007413980740005988
0.1126,-0.006794239884281739
0.1182,-0.007460547588174382
0.1236,-0.008730958077238782
0.1293,-0.00809062211222722
0.135,-0.009506824945709091
0.1403,-0.009821939352317566
0.1459,-0.00841599890194722
0.1516,-0.007419157919386077
0.157,-0.006122867693872935
0.1627,-0.00908238324970534
0.1681,-0.005730671358179507
0.1738,-0.006768447371340969
0.1849,-0.008410800263300766
0.1905,-0.008772597212471478
0.196,-0.008467942867741218
0.4459,-0.007398444574150842
0.4516,-0.009707010531396998
0.457,-0.009381662916256195
0.4627,-0.007723762317937144
0.4681,-0.0069850933207704635
0.4738,-0.008023086008660973
0.4792,-0.006690954139743077
0.4849,-0.003909764003853011
0.4906,-0.004616309957501841
0.496,-0.002924604970104605
0.5016,-0.0035694078193362344
0.507,-0.005957887305376275
