Experiment: Feb_19_eric7_chem_expt vial 7, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,0.0019466572685320482
0.0125,-0.00192791010067217
0.0182,-0.002797005232941352
0.0236,-0.001832627764607908
0.0292,-0.004258012168606884
0.0349,-0.004281330053251153
0.0403,-0.008435428744658413
0.046,-0.00517886468096207
0.0516,-0.004271913649636083
0.057,-0.0033181429796487194
0.0627,-0.004607630225721193
0.0681,-0.0027751328683633947
0.0737,-0.00047685662036323073
0.0794,-0.0018214575520885123
0.0848,-0.0037950071993728685
0.0905,-0.003785578213205465
0.0959,-0.00516946308460331
0.1015,-0.0008869588262656602
0.1072,-0.005216458119084333
0.1126,-0.004682990267396159
0.1182,-0.0037478493211986486
0.1236,-0.000953444881190757
0.1293,-0.007096831538553783
0.135,-0.006133086073512706
0.1403,-0.007967328417256336
0.1459,-0.0033370196434463484
0.1516,-0.003308702705657307
0.157,0.0006097028499885138
0.1627,-0.0009439507575361716
0.1681,-0.001382648246102347
0.1738,-0.0023550783821888466
0.1849,-0.003738413861367862
0.1905,-0.005702886383667227
0.196,-0.002317214036297477
0.4459,0.0027623056981613825
0.4516,0.003248026003169757
0.457,0.004238631280613303
0.4627,0.0008668595673164692
0.4681,-0.0004863607371028422
0.4738,0.002410509402710037
0.4792,0.005094450914853166
0.4849,0.004027498894646708
0.4906,0.011306774678883746
0.496,0.006055792597229548
0.5016,0.00695902388199654
0.507,0.006046148577197652
