Experiment: Feb_19_eric7_chem_expt vial 9, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,-9.69228828624491e-05
0.0125,0.0006227457134023173
0.0182,-0.00031844056205962423
0.0236,0.001006641406741976
0.0292,0.001428634897162273
0.0349,0.0031959429850475507
0.0403,0.0016778177564074626
0.046,0.003368532940932173
0.0516,0.003672166110496866
0.057,0.004093798096261397
0.0627,0.003561464477902898
0.0681,0.00365103584243498
0.0737,0.0029045651067614586
0.0794,0.0011309224704499632
0.0848,0.0013176151619196386
0.0905,0.00020395916581525397
0.0959,-0.00021107539502962513
0.1015,-9.689695641934559e-05
0.1072,0.00021442552560888006
0.1126,0.00017293277265514884
0.1182,0.0007401473376868473
0.1236,0.001289907655486311
0.1293,0.0005015569526880259
0.135,0.0006848345151453661
0.1403,0.0015319165944617519
0.1459,0.002292335561035058
0.1516,0.0026761060939834436
0.157,0.002420392410516392
0.1627,0.004634965450882211
0.1681,0.00438278119832225
0.1738,0.003367205709781662
0.1849,0.002015900721068803
0.1905,0.0019052638398674993
0.196,0.0016322068257863254
0.4459,0.004914171389768213
0.4516,0.0034360005219777057
0.457,0.0046725486627354484
0.4627,0.004420414053407012
0.4681,0.0033116020234959798
0.4738,0.003114682211802028
0.4792,0.0045791449407963924
0.4849,0.005228188594876532
0.4906,0.005697459670506527
0.496,0.005535514224830312
0.5016,0.005028062192451749
0.507,0.003974777223618831
