Experiment: Feb_19_eric7_chem_expt vial 12, Thu Feb 18 15:47:19 2021
0.0023,0.0
0.0072,0.0014161586304745066
0.0125,0.0006775625579493183
0.0182,0.0006018694899074806
0.0236,0.0030945066358528672
0.0292,0.003144857738975604
0.0349,0.0031811689077926864
0.0403,0.0025294377124306378
0.046,0.006359672334653399
0.0516,0.005546459013836047
0.057,0.005233473373956132
0.0627,0.005471108464318419
0.0681,0.0046325102695251585
0.0737,0.005258596286122241
0.0794,0.003055310842654424
0.0848,0.003368552868238339
0.0905,0.004106847121203461
0.0959,0.004607374423649668
0.1015,0.005445991209949985
0.1072,0.006359672334653399
0.1126,0.005571575459141331
0.1182,0.00602167730587283
0.1236,0.007147611723736236
0.1293,0.005571575459141331
0.135,0.007535590200956788
0.1403,0.007010410393628985
0.1459,0.00832322867326546
0.1516,0.0066474282899113835
0.157,0.008535642134638921
0.1627,0.007485444003281161
0.1681,0.007722952443950271
0.1738,0.00573384917061226
0.1849,0.0037433719543066846
0.1905,0.0022412844927812703
0.196,0.0021909030723853418
0.4459,0.010897564268395443
0.4516,0.007960455308508196
0.457,0.009373168324115111
0.4627,0.009323106998989361
0.4681,0.010397821686957076
0.4738,0.009635609490595554
0.4792,0.005884512075304493
0.4849,0.005308841503650075
0.4906,0.007147611723736236
0.496,0.00903559918107677
0.5016,0.005359085912114758
0.507,0.005471108464318419
