Experiment: Mar_18_osmo_expt vial 11, Thu Mar 18 18:20:47 2021
0.0052,0.0
0.0109,0.0003137371660506538
0.0165,0.0023111405251873274
0.0219,0.0033318112611102624
0.0275,0.003436187943719138
0.0332,0.0052869831555591995
0.0388,0.005988557103964065
0.0442,0.00740042395862528
0.0498,0.010197135582888706
0.0554,0.009665236438940794
0.0608,0.009030133274000929
0.0664,0.011384447201469694
0.072,0.010708283144339137
0.0777,0.022748259532374693
0.083,0.018514136369554568
0.0887,0.015047217022296056
0.0943,0.017747223308979265
0.0997,0.018334761302224223
0.1053,0.014123297736432394
0.111,0.014148014550835364
0.1163,0.014701399279351213
0.122,0.016311216393921746
0.1276,0.020437772580175095
0.1332,0.02263708972444023
0.1386,0.019260053894263218
0.1442,0.020388616851672814
0.1498,0.017388089255160666
0.1554,0.016032557163983885
0.1608,0.019045474197002643
0.1664,0.017574746172369093
0.1721,0.020884541928383293
0.1774,0.02018525175744723
0.183,0.020118226362634384
0.1887,0.018904714886473495
0.1943,0.01992829332662227
0.1997,0.020308153897394043
0.2053,0.019499216698530386
0.2109,0.022452462533312123
0.2166,0.02226263328876754
0.2219,0.021478708212258613
0.2276,0.020694660018286903
0.2332,0.02114810356131236
0.2386,0.021938573987941967
0.2442,0.01633883940508951
0.2498,0.01928465643638111
0.2555,0.01835240237836344
0.2608,0.019903705193644927
0.2665,0.020381889478046755
0.2721,0.018401647312800473
0.2775,0.018113126563556792
0.283,0.020216556830699783
0.2886,0.020051226862364047
0.2942,0.020768371208993996
0.2999,0.019910488706853413
0.3052,0.01954841075084246
0.3108,0.01967823247266942
0.3164,0.02084878215607766
0.3221,0.021362517948632975
0.3275,0.01948145966337067
0.3331,0.019818944056298027
0.3386,0.01967823247266942
0.3442,0.019512932482856682
0.3499,0.018837806357637432
0.3552,0.018679449931762848
0.3608,0.017268653191044647
0.3664,0.016550612663359554
0.372,0.017317949208738526
0.3774,0.016491199621155528
0.383,0.01732514199137125
0.3887,0.018679449931762848
0.3942,0.015624953245349849
0.3998,0.013501315560536353
0.4052,0.01574837471772883
0.4108,0.016069214938579268
0.4165,0.017191724316333312
0.422,0.018700618269524072
0.4277,0.01590389265262071
0.433,0.01714241944196848
0.4387,0.01828914269658455
0.4443,0.017539757762176866
0.4496,0.01595325326243968
0.4553,0.018148513314106607
0.4609,0.020018678586819938
0.4666,0.018355907566499075
0.4719,0.01889755398978732
0.4776,0.0184194238946378
0.4832,0.01839479803642452
0.4885,0.019210409185277277
0.4942,0.018278841570279147
0.4998,0.017618037531234254
0.5054,0.019902704569551344
0.5108,0.02220378839153625
0.5164,0.01788179294135439
0.522,0.018690276966724095
0.5277,0.018194777456699285
0.533,0.01913658196720769
0.5387,0.021103925661084655
0.5443,0.019034915885100978
0.5497,0.01788179294135439
0.5553,0.01927386133132092
0.561,0.020253983091224614
0.5666,0.019793793177531382
0.572,0.021556877992704115
0.5776,0.020700048593971565
0.5832,0.019611190989960003
0.5886,0.022188368328148078
0.5942,0.021851528404683962
0.5999,0.021826976817705623
0.6052,0.02393166417629522
0.6108,0.022244289158745767
0.6165,0.02226883266602364
0.6221,0.02041564824495412
0.6277,0.020433139651261367
0.6331,0.022745947372818653
0.6387,0.021651207871282496
0.6444,0.021345850933476296
0.6497,0.021198455779202874
0.6554,0.023492678191480265
0.661,0.022349329205153867
0.6663,0.023180671924592167
0.672,0.023657553897588612
0.6776,0.025332396989010797
0.6832,0.02304712316825852
0.6886,0.02466000425681769
0.6942,0.022661464144910215
0.6999,0.022149221001170227
0.7052,0.026877093508972938
0.7109,0.025332396989010797
0.7165,0.026877093508972938
0.7221,0.026907904746404476
0.7275,0.02857354607760909
0.7331,0.026382878475382232
0.7388,0.023653332426956886
0.7441,0.029768614364182544
0.7498,0.027341407265020323
0.7554,0.026059932282010423
0.7607,0.025089573816727828
0.7664,0.0246132024066813
0.772,0.022633115790368308
0.7777,0.02499832748372388
0.783,0.024521969986677328
0.7887,0.025657128135511464
0.7943,0.025523536883282016
0.7997,0.02413673214288148
0.8053,0.025187505948076394
0.8109,0.025292130184479733
0.8166,0.02479819651505033
0.8219,0.025548011548499838
0.8276,0.025932894305583654
0.8332,0.02388078465658927
0.8385,0.022647098368253293
0.8442,0.02507851287997309
0.8498,0.025432303007098533
0.8555,0.024847180092936405
0.8608,0.023600371946149057
0.8664,0.026153071735269595
0.872,0.024707043527997907
0.8777,0.023467139623893685
0.883,0.023277936441419622
0.8887,0.02355472505356937
0.8943,0.02483636686667745
0.8997,0.022987312677789973
0.9053,0.023792885220247473
0.9109,0.02476288620774969
0.9163,0.02386643222155682
0.9219,0.02353020315758969
0.9276,0.023736853233246036
