Experiment: Apr29_NP_tst_expt vial 13, Fri Apr 29 15:50:32 2022
0,0
28.7854,24.57
31.0354,24.56
33.4523,24.6
36.1966,24.67
39.4302,24.56
42.5358,24.56
42.6358,14.97
42.7412,14.6
42.8414,15.16
42.9469,16.43
43.0524,16.9
43.1525,17.53
43.2579,19.0
43.358,19.1
43.4581,19.18
43.5635,19.5
43.6636,19.8
43.7691,20.21
43.8692,20.7
43.9746,21.76
