Experiment: Apr29_NP_tst_expt vial 2, Fri Apr 29 15:50:31 2022
0,0
28.941,21.52
30.9134,21.58
33.1466,21.61
35.8023,21.56
39.0745,21.51
43.597,21.51
43.7024,17.43
43.8024,17.59
43.9024,18.91
44.0079,18.49
44.1081,18.27
44.2081,18.22
44.3136,18.45
44.4136,18.66
44.5137,19.02
44.6192,19.45
44.7246,19.5
44.8247,19.82
