Experiment: June_23_negative_cntrl_expt vial 1, Wed Jun 23 11:25:39 2021
0.0044,1626
0.0101,1630
0.0157,1633
0.0211,1628
0.0268,1624
0.0324,1628
0.0378,1633
0.0435,1628
0.0489,1626
0.0545,1630
0.0602,1633
0.0656,1626
0.0713,1626
0.0766,1631
0.0823,1630
0.0879,1626
0.0933,1624
0.099,1630
0.1046,1632
0.11,1628
0.1157,1624
0.1213,1630
0.1267,1634
0.1324,1627
0.1377,1625
0.1434,1630
0.149,1633
0.1546,1626
0.16,1625
0.1656,1629
0.1713,1633
0.1766,1630
0.1822,1625
0.1879,1628
0.1935,1632
0.1989,1633
0.2045,1626
0.2099,1627
0.2156,1633
0.2213,1632
0.2266,1626
0.2323,1627
0.238,1633
0.2434,1632
0.249,1627
0.2544,1626
0.2601,1632
0.2657,1632
0.2711,1627
0.2768,1626
0.2821,1632
0.2878,1629
0.2934,1625
0.2991,1630
0.3044,1632
0.31,1628
0.3157,1627
0.3213,1631
0.3267,1632
0.3323,1626
0.3379,1629
0.3433,1634
0.3489,1631
0.3546,1628
0.3602,1627
0.3655,1632
0.3712,1631
0.3768,1624
0.3822,1629
0.3879,1632
0.3935,1626
0.3989,1629
0.4045,1632
0.4102,1627
0.4155,1628
0.4212,1629
0.4268,1630
0.4322,1627
0.4379,1631
0.4433,1631
0.4489,1626
0.4546,1629
0.4602,1633
0.4656,1630
0.4711,1627
0.4768,1630
0.4822,1632
0.4878,1626
0.4934,1629
0.4989,1632
0.5046,1630
0.5102,1627
0.5156,1629
0.5212,1631
0.5266,1629
0.5323,1627
0.5379,1632
0.5435,1631
0.5489,1627
0.5544,1631
0.5601,1633
0.5657,1626
0.5713,1623
0.5767,1630
0.5823,1632
0.5879,1627
0.5935,1626
0.5989,1631
0.6045,1632
0.6101,1625
0.6157,1629
0.6213,1634
0.6267,1631
0.6323,1626
0.6379,1631
0.6435,1631
0.6488,1624
0.6545,1629
0.6601,1633
0.6657,1629
0.6713,1624
0.6767,1629
0.6823,1633
0.6879,1626
0.6935,1624
0.6989,1629
0.7045,1632
0.7101,1627
0.7157,1627
0.7211,1630
0.7267,1631
0.7324,1626
0.7377,1626
0.7434,1631
0.749,1631
0.7546,1627
0.76,1629
0.7656,1633
0.7712,1631
0.7768,1628
0.7822,1630
0.7878,1634
0.7935,1626
0.7991,1626
0.8044,1632
0.8101,1632
0.8157,1623
0.8211,1627
0.8267,1633
0.8323,1634
0.838,1627
0.8433,1624
0.8489,1630
0.8546,1631
0.8602,1628
0.8655,1625
0.8712,1633
0.8768,1631
0.8824,1628
0.8878,1630
0.8934,1632
0.899,1631
0.9046,1627
0.91,1629
0.9156,1631
0.9212,1627
0.9266,1627
0.9322,1633
0.9379,1630
0.9435,1627
0.9491,1628
0.9545,1632
0.9601,1629
0.9657,1627
0.9711,1628
0.9767,1633
0.9823,1628
0.988,1626
0.9933,1630
0.9989,1633
1.0046,1626
1.01,1627
1.0156,1632
1.0213,1631
1.0266,1629
1.0323,1627
1.0379,1631
1.0433,1630
1.0489,1624
1.0544,1630
1.0601,1634
1.0655,1628
1.0712,1624
1.0766,1631
1.0822,1633
1.0879,1627
1.0933,1628
1.099,1632
1.1044,1628
1.1101,1625
1.1158,1630
1.1211,1633
1.1268,1628
1.1322,1627
1.1379,1633
1.1435,1633
1.1489,1627
1.1545,1627
1.1602,1630
1.1656,1631
1.1712,1628
1.1769,1626
1.1822,1632
1.1879,1630
1.1935,1627
1.1989,1629
1.2046,1633
1.21,1628
1.2157,1624
1.2211,1629
1.2268,1630
1.2325,1627
1.2379,1627
1.2436,1632
1.249,1630
1.2546,1625
1.2601,1629
1.2658,1632
1.2712,1628
1.2768,1626
1.2823,1630
1.2879,1631
1.2934,1626
1.299,1627
1.3044,1632
1.3102,1630
1.3156,1626
1.3213,1630
1.3267,1632
1.3324,1629
1.3378,1624
1.3435,1630
1.3489,1632
1.3546,1629
1.36,1625
1.3657,1631
1.3711,1631
1.3768,1627
1.3823,1627
1.388,1633
1.3934,1630
1.3991,1626
1.4045,1631
1.4101,1634
1.4155,1629
1.4212,1626
1.4266,1631
1.4323,1632
1.438,1629
1.4434,1624
1.4491,1629
1.4545,1633
1.4602,1629
1.4656,1627
1.4713,1630
1.4767,1635
1.4824,1627
1.4878,1624
1.4935,1630
1.4989,1633
1.5046,1630
1.51,1624
1.5157,1631
1.5211,1630
1.5268,1628
1.5322,1624
1.5379,1633
1.5433,1630
1.549,1628
1.5547,1629
1.5601,1633
1.5658,1633
1.5712,1626
1.5769,1629
1.5823,1630
1.5879,1626
1.5933,1626
1.5991,1631
1.6045,1631
1.6102,1627
1.6156,1623
1.6213,1630
1.6267,1633
1.6324,1628
1.6378,1625
1.6435,1632
1.6489,1631
1.6545,1626
1.6602,1625
1.6656,1632
1.6713,1632
1.6766,1629
1.6823,1625
1.6879,1629
1.6935,1633
1.6989,1631
1.7046,1625
1.7099,1626
1.7157,1634
1.7211,1631
1.7266,1625
1.7323,1628
1.738,1633
1.7434,1631
1.7491,1626
1.7545,1627
1.76,1633
1.7656,1632
1.7711,1626
1.7766,1630
1.7823,1631
1.7878,1629
1.7933,1627
1.799,1631
1.8045,1632
1.81,1628
1.8157,1629
1.8211,1631
1.8267,1627
1.8323,1627
1.8377,1629
1.8433,1630
1.849,1626
1.8545,1630
1.86,1631
1.8657,1627
1.8711,1627
1.8767,1631
1.8823,1633
1.8878,1630
1.8934,1627
1.899,1634
1.9044,1632
1.91,1628
1.9157,1628
1.9211,1632
1.9267,1632
1.9324,1626
1.9378,1629
1.9434,1632
1.9491,1630
1.9545,1624
1.96,1630
1.9657,1636
1.9711,1627
1.9767,1628
1.9824,1631
1.9878,1633
1.9933,1627
1.999,1629
2.0044,1631
2.0101,1631
2.0158,1627
2.0211,1628
2.0268,1633
2.0325,1629
2.0379,1625
2.0433,1628
2.0489,1631
2.0546,1626
2.06,1624
2.0657,1630
2.0711,1632
2.0766,1625
2.0823,1624
2.0878,1629
2.0934,1632
2.0989,1627
2.1045,1629
2.1101,1630
2.1155,1632
2.1212,1627
2.1266,1629
2.1323,1631
2.138,1635
2.1434,1626
2.1491,1628
2.1545,1634
2.1601,1629
2.1658,1626
2.1712,1628
2.1768,1632
2.1822,1632
2.1879,1626
2.1933,1629
2.199,1632
2.2044,1631
2.2101,1626
2.2155,1633
2.2212,1633
2.2268,1630
2.2322,1626
2.2379,1630
2.2433,1632
2.249,1628
2.2544,1628
2.2601,1631
2.2655,1628
2.2712,1627
2.2766,1630
2.2823,1630
2.2878,1628
2.2935,1628
2.2989,1633
2.3046,1632
2.31,1626
2.3157,1631
2.3211,1634
2.3268,1627
2.3323,1627
2.338,1630
2.3434,1631
2.3491,1625
2.3545,1628
2.3602,1634
2.3656,1629
2.3713,1626
2.3767,1629
2.3824,1633
2.3878,1628
2.3935,1626
2.3989,1629
2.4046,1633
2.41,1631
2.4157,1626
2.4211,1630
2.4268,1632
2.4322,1629
2.4379,1624
2.4433,1630
2.449,1632
2.4544,1629
2.4601,1628
2.4655,1633
2.4712,1629
2.4767,1628
2.4823,1631
2.488,1632
2.4934,1627
2.4991,1628
2.5046,1634
2.51,1633
2.5157,1625
2.5211,1628
2.5268,1632
2.5322,1632
2.5379,1625
2.5433,1627
2.549,1632
2.5544,1627
2.5601,1626
2.5656,1629
2.5713,1635
2.5767,1629
2.5823,1626
2.5877,1630
2.5934,1633
2.5991,1629
2.6045,1625
2.6101,1632
2.6155,1633
2.6212,1629
2.6269,1627
2.6323,1630
2.6379,1632
2.6433,1626
2.649,1627
2.6546,1632
2.66,1627
2.6656,1627
2.6713,1632
2.6766,1631
2.6823,1625
2.6878,1627
2.6934,1633
2.6991,1631
2.7044,1626
2.7101,1628
2.7156,1634
2.7212,1632
2.7269,1625
2.7322,1630
2.7379,1632
2.7434,1630
2.7491,1626
2.7544,1630
2.76,1632
2.7657,1629
2.7711,1626
2.7767,1630
2.7824,1632
2.788,1627
2.7933,1627
2.799,1632
2.8046,1633
2.81,1627
2.8157,1626
2.8213,1632
2.8266,1630
2.8323,1628
2.8379,1629
2.8433,1633
2.8489,1628
2.8546,1627
2.8599,1632
2.8656,1632
2.8712,1626
2.8766,1628
2.8823,1633
2.8879,1631
2.8933,1627
2.8989,1630
2.9046,1632
2.9102,1628
2.9155,1628
2.9212,1632
2.9268,1632
2.9324,1624
2.9378,1630
2.9435,1632
2.9491,1630
2.9544,1625
2.9601,1630
2.9657,1637
2.9713,1630
2.9768,1624
2.9824,1628
2.9878,1634
2.9934,1628
2.9991,1626
3.0044,1632
3.0101,1631
3.0157,1628
3.0214,1629
3.0267,1633
3.0323,1634
3.038,1627
3.0434,1630
3.049,1633
3.0544,1628
3.06,1627
3.0657,1630
3.0713,1632
3.0767,1626
3.0823,1627
3.0878,1633
3.0934,1630
3.0991,1627
3.1044,1628
3.1101,1633
3.1157,1629
3.1213,1627
3.1267,1629
3.1323,1632
3.1379,1632
3.1436,1626
3.1489,1627
3.1546,1633
3.1602,1632
3.1655,1625
3.1712,1628
3.1769,1633
3.1823,1630
3.1879,1625
3.1935,1629
3.1989,1632
3.2045,1629
3.2102,1633
3.2158,1629
3.2212,1632
3.2268,1627
3.2325,1624
3.2378,1631
3.2435,1632
3.2489,1626
3.2545,1628
3.2602,1633
3.2658,1631
3.2712,1627
3.2768,1627
3.2824,1633
3.2878,1631
3.2934,1627
3.2991,1629
3.3047,1633
3.3101,1630
3.3158,1627
3.3212,1629
3.3268,1633
3.3324,1630
3.3378,1628
3.3435,1630
3.3491,1629
3.3545,1627
3.3602,1629
3.3658,1632
3.3712,1631
3.3769,1627
3.3822,1628
3.3879,1633
3.3935,1628
3.3992,1625
3.4045,1632
3.4102,1632
3.4156,1627
3.4212,1627
3.4269,1632
3.4325,1632
3.4379,1627
3.4435,1627
3.4489,1630
3.4546,1633
3.4602,1632
3.4656,1626
3.4712,1629
3.4768,1632
3.4824,1629
3.4879,1626
3.4935,1631
3.4991,1632
3.5045,1628
3.5102,1627
3.5156,1632
3.5212,1630
3.5269,1628
3.5323,1626
3.5379,1632
3.5434,1631
3.549,1624
3.5547,1626
3.5603,1631
3.5657,1629
3.5713,1625
3.5769,1629
3.5823,1631
3.5879,1627
3.5936,1627
3.599,1631
3.6046,1630
3.61,1625
3.6157,1629
3.6213,1632
3.6267,1627
3.6323,1628
3.638,1631
3.6434,1630
3.649,1625
3.6545,1628
3.6601,1632
3.6658,1628
3.6711,1625
3.6768,1632
3.6824,1633
3.688,1627
3.6935,1627
3.6991,1632
3.7045,1630
3.71,1626
3.7157,1629
3.7213,1632
3.727,1630
3.7323,1625
3.7378,1627
3.7435,1634
3.7491,1631
3.7545,1626
3.7602,1629
3.7657,1634
3.7713,1630
3.7767,1626
3.7824,1626
3.788,1632
3.7934,1630
3.799,1626
3.8047,1631
3.8101,1629
3.8158,1627
3.8212,1628
3.8269,1631
3.8325,1631
3.8379,1626
3.8436,1630
3.8489,1632
3.8546,1626
3.8602,1625
3.8659,1632
3.8712,1632
3.8769,1625
3.8823,1625
3.8879,1633
3.8935,1629
3.8992,1625
3.9045,1631
3.9102,1630
3.9156,1627
3.9213,1628
3.9269,1632
3.9323,1628
3.9379,1626
3.9436,1630
3.949,1630
3.9546,1628
3.9602,1629
3.9656,1630
3.9713,1628
3.9769,1628
3.9823,1632
3.9879,1630
3.9936,1625
3.9992,1628
4.0046,1632
4.0103,1629
4.0157,1626
4.0213,1631
4.0267,1631
4.0323,1628
4.038,1627
4.0434,1633
4.049,1628
4.0547,1626
4.0603,1628
4.0656,1631
4.0713,1627
4.0769,1626
4.0825,1632
4.0879,1631
4.0935,1626
4.0992,1628
4.1045,1633
4.1102,1630
4.1158,1625
4.1212,1631
4.1269,1632
4.1325,1628
4.1379,1628
4.1435,1632
4.1492,1631
4.1546,1626
4.1602,1628
4.1658,1633
4.1712,1629
4.1769,1627
4.1826,1632
4.1879,1633
4.1936,1626
4.1989,1628
4.2046,1631
4.2102,1632
4.2158,1628
4.2212,1625
4.2268,1631
4.2325,1631
4.2378,1627
4.2435,1626
4.2492,1631
4.2546,1632
4.2602,1628
4.2658,1627
4.2712,1633
4.2768,1630
4.2825,1627
4.2881,1630
4.2934,1633
4.2991,1628
4.3047,1627
4.3101,1630
4.3157,1631
4.3212,1627
4.3269,1628
4.3325,1635
4.3379,1631
4.3436,1625
4.349,1628
4.3547,1633
4.3603,1631
4.3657,1626
4.3713,1628
4.3768,1634
4.3825,1631
4.3879,1624
4.3936,1627
4.3992,1634
4.4046,1630
4.4103,1625
4.4156,1627
4.4213,1632
4.427,1628
4.4323,1625
4.438,1631
4.4434,1632
4.4491,1628
4.4547,1625
4.4603,1632
4.4656,1630
4.4713,1625
4.4769,1627
4.4825,1632
4.4879,1631
4.4935,1625
4.4992,1628
4.5045,1633
4.5102,1630
4.5159,1626
4.5212,1629
4.5268,1632
4.5325,1630
4.5378,1626
4.5435,1631
4.5492,1633
4.5545,1628
4.5602,1627
4.5658,1634
4.5715,1631
4.5768,1626
4.5824,1629
4.5878,1631
4.5935,1629
4.5992,1625
4.6045,1632
4.6102,1632
4.6156,1628
4.6213,1628
4.6269,1632
4.6326,1633
4.6379,1629
4.6436,1627
4.6492,1632
4.6546,1632
4.6602,1627
4.6658,1628
4.6712,1631
4.6769,1629
4.6823,1627
4.688,1631
4.6936,1631
4.6992,1627
4.7046,1628
4.7103,1631
4.7159,1629
4.7213,1626
4.7269,1630
4.7325,1633
4.7379,1626
4.7436,1628
4.7492,1631
4.7546,1630
4.7603,1627
4.7657,1629
4.7713,1633
4.7769,1628
4.7823,1628
4.7879,1634
4.7936,1631
4.7992,1625
4.8046,1629
4.8103,1634
4.8157,1630
4.8213,1626
4.8269,1629
4.8326,1633
4.8379,1630
4.8436,1624
4.8492,1629
4.8546,1633
4.8602,1630
4.8659,1627
4.8713,1630
4.877,1632
4.8824,1629
4.888,1627
4.8936,1632
4.8992,1633
4.9046,1628
4.9102,1630
4.9159,1632
4.9212,1632
4.9269,1625
4.9325,1629
4.9379,1631
4.9435,1631
4.9492,1627
4.9545,1630
4.9602,1632
