Experiment: June_23_negative_cntrl_expt vial 5, Wed Jun 23 11:25:39 2021
0.0044,1614
0.0101,1618
0.0157,1609
0.0211,1607
0.0268,1615
0.0324,1615
0.0378,1609
0.0435,1612
0.0489,1615
0.0545,1609
0.0602,1611
0.0656,1614
0.0713,1612
0.0766,1610
0.0823,1616
0.0879,1611
0.0933,1611
0.099,1615
0.1046,1615
0.11,1607
0.1157,1612
0.1213,1614
0.1267,1610
0.1324,1612
0.1377,1617
0.1434,1613
0.149,1610
0.1546,1615
0.16,1612
0.1656,1608
0.1713,1616
0.1766,1616
0.1822,1608
0.1879,1610
0.1935,1617
0.1989,1610
0.2045,1606
0.2099,1613
0.2156,1618
0.2213,1612
0.2266,1607
0.2323,1617
0.238,1616
0.2434,1608
0.249,1609
0.2544,1615
0.2601,1610
0.2657,1610
0.2711,1617
0.2768,1611
0.2821,1609
0.2878,1615
0.2934,1613
0.2991,1608
0.3044,1615
0.31,1616
0.3157,1609
0.3213,1610
0.3267,1618
0.3323,1613
0.3379,1609
0.3433,1615
0.3489,1619
0.3546,1610
0.3602,1609
0.3655,1618
0.3712,1616
0.3768,1608
0.3822,1614
0.3879,1612
0.3935,1608
0.3989,1616
0.4045,1613
0.4102,1606
0.4155,1609
0.4212,1617
0.4268,1614
0.4322,1606
0.4379,1618
0.4433,1616
0.4489,1608
0.4546,1611
0.4602,1615
0.4656,1609
0.4711,1613
0.4768,1617
0.4822,1611
0.4878,1611
0.4934,1613
0.4989,1609
0.5046,1611
0.5102,1618
0.5156,1616
0.5212,1607
0.5266,1611
0.5323,1618
0.5379,1614
0.5435,1609
0.5489,1613
0.5544,1616
0.5601,1612
0.5657,1610
0.5713,1613
0.5767,1615
0.5823,1608
0.5879,1609
0.5935,1614
0.5989,1611
0.6045,1609
0.6101,1617
0.6157,1612
0.6213,1608
0.6267,1617
0.6323,1613
0.6379,1609
0.6435,1611
0.6488,1617
0.6545,1610
0.6601,1609
0.6657,1614
0.6713,1616
0.6767,1608
0.6823,1611
0.6879,1615
0.6935,1608
0.6989,1610
0.7045,1614
0.7101,1609
0.7157,1609
0.7211,1616
0.7267,1614
0.7324,1607
0.7377,1613
0.7434,1614
0.749,1607
0.7546,1608
0.76,1617
0.7656,1614
0.7712,1609
0.7768,1616
0.7822,1616
0.7878,1608
0.7935,1613
0.7991,1617
0.8044,1610
0.8101,1612
0.8157,1616
0.8211,1609
0.8267,1613
0.8323,1614
0.838,1607
0.8433,1612
0.8489,1613
0.8546,1610
0.8602,1608
0.8655,1616
0.8712,1613
0.8768,1609
0.8824,1612
0.8878,1618
0.8934,1610
0.899,1606
0.9046,1614
0.91,1615
0.9156,1605
0.9212,1612
0.9266,1617
0.9322,1610
