Experiment: June_23_negative_cntrl_expt vial 13, Wed Jun 23 11:25:39 2021
0.0044,1622
0.0101,1620
0.0157,1622
0.0211,1628
0.0268,1632
0.0324,1627
0.0378,1620
0.0435,1618
0.0489,1621
0.0545,1627
0.0602,1632
0.0656,1628
0.0713,1620
0.0766,1619
0.0823,1621
0.0879,1630
0.0933,1633
0.099,1625
0.1046,1621
0.11,1622
0.1157,1628
0.1213,1630
0.1267,1628
0.1324,1622
0.1377,1617
0.1434,1625
0.149,1633
0.1546,1633
0.16,1629
0.1656,1620
0.1713,1617
0.1766,1622
0.1822,1628
0.1879,1632
0.1935,1632
0.1989,1624
0.2045,1621
0.2099,1623
0.2156,1630
0.2213,1633
0.2266,1632
0.2323,1624
0.238,1619
0.2434,1624
0.249,1632
0.2544,1630
0.2601,1626
0.2657,1621
0.2711,1621
0.2768,1627
0.2821,1633
0.2878,1633
0.2934,1626
0.2991,1618
0.3044,1619
0.31,1624
0.3157,1632
0.3213,1634
0.3267,1629
0.3323,1622
0.3379,1617
0.3433,1620
0.3489,1628
0.3546,1632
0.3602,1632
0.3655,1624
0.3712,1619
0.3768,1621
0.3822,1627
0.3879,1634
0.3935,1630
0.3989,1625
0.4045,1619
0.4102,1622
0.4155,1625
0.4212,1630
0.4268,1631
0.4322,1624
0.4379,1620
0.4433,1622
0.4489,1627
0.4546,1633
0.4602,1629
0.4656,1622
0.4711,1622
0.4768,1623
0.4822,1630
0.4878,1632
0.4934,1627
0.4989,1621
0.5046,1621
0.5102,1623
0.5156,1634
0.5212,1634
0.5266,1627
0.5323,1622
0.5379,1621
0.5435,1627
0.5489,1631
0.5544,1630
0.5601,1626
0.5657,1621
0.5713,1619
0.5767,1624
0.5823,1630
0.5879,1631
0.5935,1626
0.5989,1622
0.6045,1618
0.6101,1622
0.6157,1630
0.6213,1631
0.6267,1625
0.6323,1622
0.6379,1621
0.6435,1626
0.6488,1631
0.6545,1630
0.6601,1624
0.6657,1621
0.6713,1621
0.6767,1628
0.6823,1632
0.6879,1628
0.6935,1621
0.6989,1620
0.7045,1623
0.7101,1633
0.7157,1631
0.7211,1626
0.7267,1620
0.7324,1621
0.7377,1626
0.7434,1631
0.749,1630
0.7546,1624
0.76,1619
0.7656,1619
0.7712,1626
0.7768,1631
0.7822,1629
0.7878,1623
0.7935,1619
0.7991,1625
0.8044,1631
0.8101,1629
0.8157,1624
0.8211,1619
0.8267,1623
0.8323,1628
0.838,1632
0.8433,1627
0.8489,1622
0.8546,1622
0.8602,1627
0.8655,1631
0.8712,1628
0.8768,1624
0.8824,1621
0.8878,1628
0.8934,1631
0.899,1632
0.9046,1627
0.91,1622
0.9156,1622
0.9212,1629
0.9266,1632
0.9322,1627
0.9379,1622
0.9435,1621
0.9491,1626
0.9545,1632
0.9601,1628
0.9657,1623
0.9711,1619
0.9767,1624
0.9823,1630
0.988,1631
0.9933,1627
0.9989,1620
1.0046,1619
1.01,1624
1.0156,1632
1.0213,1634
1.0266,1630
1.0323,1621
1.0379,1617
1.0433,1623
1.0489,1629
1.0544,1634
1.0601,1632
1.0655,1622
1.0712,1620
1.0766,1623
1.0822,1629
1.0879,1634
1.0933,1630
1.099,1621
1.1044,1619
1.1101,1623
1.1158,1630
1.1211,1633
1.1268,1631
1.1322,1621
1.1379,1620
1.1435,1624
1.1489,1632
1.1545,1631
1.1602,1624
1.1656,1620
1.1712,1622
1.1769,1628
1.1822,1633
1.1879,1630
1.1935,1622
1.1989,1617
1.2046,1622
1.21,1628
1.2157,1633
1.2211,1633
1.2268,1626
1.2325,1621
1.2379,1622
1.2436,1627
1.249,1631
1.2546,1631
1.2601,1625
1.2658,1620
1.2712,1622
1.2768,1628
1.2823,1634
1.2879,1632
1.2934,1622
1.299,1618
1.3044,1621
1.3102,1627
1.3156,1632
1.3213,1631
1.3267,1628
1.3324,1620
1.3378,1620
1.3435,1628
1.3489,1632
1.3546,1630
1.36,1627
1.3657,1620
1.3711,1620
1.3768,1625
1.3823,1631
1.388,1635
1.3934,1628
1.3991,1621
1.4045,1619
1.4101,1623
1.4155,1629
1.4212,1633
1.4266,1627
1.4323,1620
1.438,1617
1.4434,1624
1.4491,1630
1.4545,1633
1.4602,1630
1.4656,1622
1.4713,1617
1.4767,1623
1.4824,1629
1.4878,1634
1.4935,1629
1.4989,1622
1.5046,1621
1.51,1622
1.5157,1631
1.5211,1633
1.5268,1626
1.5322,1622
1.5379,1621
1.5433,1625
1.549,1630
1.5547,1630
1.5601,1626
1.5658,1624
1.5712,1621
1.5769,1627
1.5823,1630
1.5879,1629
1.5933,1621
1.5991,1620
1.6045,1621
1.6102,1629
1.6156,1631
1.6213,1629
1.6267,1620
1.6324,1618
1.6378,1625
1.6435,1630
1.6489,1632
1.6545,1628
1.6602,1622
1.6656,1619
1.6713,1623
1.6766,1632
1.6823,1631
1.6879,1625
1.6935,1620
1.6989,1624
1.7046,1628
1.7099,1632
1.7157,1627
1.7211,1622
1.7266,1620
1.7323,1624
1.738,1633
1.7434,1633
1.7491,1628
1.7545,1619
1.76,1621
1.7656,1624
1.7711,1630
1.7766,1632
1.7823,1629
1.7878,1619
1.7933,1620
1.799,1625
1.8045,1631
1.81,1632
1.8157,1628
1.8211,1621
1.8267,1619
1.8323,1623
1.8377,1631
1.8433,1631
1.849,1627
1.8545,1621
1.86,1621
1.8657,1625
1.8711,1633
1.8767,1633
1.8823,1630
1.8878,1621
1.8934,1620
1.899,1625
1.9044,1632
1.91,1633
1.9157,1627
1.9211,1621
