Experiment: June_23_negative_cntrl_expt vial 6, Wed Jun 23 11:25:39 2021
0.0044,1611
0.0101,1604
0.0157,1600
0.0211,1605
0.0268,1611
0.0324,1610
0.0378,1604
0.0435,1598
0.0489,1604
0.0545,1610
0.0602,1611
0.0656,1604
0.0713,1599
0.0766,1601
0.0823,1607
0.0879,1612
0.0933,1607
0.099,1597
0.1046,1600
0.11,1609
0.1157,1611
0.1213,1606
0.1267,1599
0.1324,1601
0.1377,1607
0.1434,1612
0.149,1607
0.1546,1598
0.16,1601
0.1656,1606
0.1713,1610
0.1766,1607
0.1822,1598
0.1879,1600
0.1935,1605
0.1989,1616
0.2045,1611
0.2099,1601
0.2156,1599
0.2213,1602
0.2266,1611
0.2323,1612
0.238,1608
0.2434,1600
0.249,1600
0.2544,1606
0.2601,1612
0.2657,1613
0.2711,1601
0.2768,1598
0.2821,1604
0.2878,1614
0.2934,1609
0.2991,1600
0.3044,1599
0.31,1606
0.3157,1613
0.3213,1611
0.3267,1603
0.3323,1599
0.3379,1604
0.3433,1611
0.3489,1611
0.3546,1605
0.3602,1599
0.3655,1603
0.3712,1611
0.3768,1611
0.3822,1605
0.3879,1601
0.3935,1602
0.3989,1611
0.4045,1612
0.4102,1604
0.4155,1599
0.4212,1602
0.4268,1610
0.4322,1611
0.4379,1607
0.4433,1600
0.4489,1602
0.4546,1609
0.4602,1612
0.4656,1605
0.4711,1602
0.4768,1605
0.4822,1608
0.4878,1611
0.4934,1602
0.4989,1600
0.5046,1605
0.5102,1614
0.5156,1611
0.5212,1606
0.5266,1597
0.5323,1602
0.5379,1611
0.5435,1614
0.5489,1607
0.5544,1600
0.5601,1604
0.5657,1611
0.5713,1610
0.5767,1603
0.5823,1600
0.5879,1603
0.5935,1610
0.5989,1611
0.6045,1604
0.6101,1601
0.6157,1608
0.6213,1611
0.6267,1607
0.6323,1602
0.6379,1604
0.6435,1611
0.6488,1608
0.6545,1601
0.6601,1599
0.6657,1603
0.6713,1612
0.6767,1610
0.6823,1604
0.6879,1599
0.6935,1599
0.6989,1608
0.7045,1612
0.7101,1606
0.7157,1597
0.7211,1602
0.7267,1609
0.7324,1613
0.7377,1605
0.7434,1599
0.749,1599
0.7546,1604
0.76,1612
0.7656,1608
0.7712,1601
0.7768,1601
0.7822,1606
0.7878,1610
0.7935,1606
0.7991,1600
0.8044,1601
0.8101,1608
0.8157,1612
0.8211,1606
0.8267,1600
0.8323,1600
0.838,1606
0.8433,1610
0.8489,1605
0.8546,1598
0.8602,1601
0.8655,1608
0.8712,1611
0.8768,1604
0.8824,1600
0.8878,1608
0.8934,1611
0.899,1608
0.9046,1604
0.91,1601
0.9156,1606
0.9212,1611
0.9266,1605
0.9322,1601
0.9379,1603
0.9435,1610
0.9491,1611
0.9545,1601
0.9601,1600
0.9657,1604
0.9711,1610
0.9767,1606
0.9823,1599
0.988,1601
0.9933,1607
0.9989,1609
1.0046,1605
1.01,1602
1.0156,1605
1.0213,1610
1.0266,1609
1.0323,1602
1.0379,1598
1.0433,1603
1.0489,1611
1.0544,1609
1.0601,1605
1.0655,1599
1.0712,1605
1.0766,1610
1.0822,1607
1.0879,1602
1.0933,1602
1.099,1607
1.1044,1613
1.1101,1606
1.1158,1598
1.1211,1601
1.1268,1608
1.1322,1610
1.1379,1607
1.1435,1601
1.1489,1600
1.1545,1609
1.1602,1612
1.1656,1604
1.1712,1603
1.1769,1608
1.1822,1612
1.1879,1603
1.1935,1600
1.1989,1605
1.2046,1612
1.21,1607
1.2157,1600
1.2211,1602
1.2268,1608
1.2325,1612
1.2379,1605
1.2436,1601
1.249,1603
1.2546,1610
1.2601,1615
1.2658,1607
1.2712,1598
1.2768,1603
1.2823,1609
1.2879,1611
1.2934,1606
1.299,1597
1.3044,1602
1.3102,1608
1.3156,1612
1.3213,1607
1.3267,1600
1.3324,1601
1.3378,1607
1.3435,1613
1.3489,1608
1.3546,1602
1.36,1599
1.3657,1605
1.3711,1611
1.3768,1606
1.3823,1601
1.388,1604
1.3934,1609
1.3991,1608
1.4045,1603
1.4101,1605
1.4155,1611
1.4212,1612
1.4266,1601
1.4323,1599
1.438,1607
1.4434,1610
1.4491,1606
1.4545,1602
1.4602,1603
1.4656,1609
1.4713,1612
1.4767,1607
1.4824,1600
1.4878,1601
1.4935,1608
1.4989,1611
1.5046,1609
1.51,1598
1.5157,1598
1.5211,1606
1.5268,1611
1.5322,1606
1.5379,1602
1.5433,1601
1.549,1608
1.5547,1610
1.5601,1604
1.5658,1605
1.5712,1605
1.5769,1612
1.5823,1611
1.5879,1601
1.5933,1600
1.5991,1605
1.6045,1612
1.6102,1607
1.6156,1601
1.6213,1602
1.6267,1607
1.6324,1611
1.6378,1607
1.6435,1598
1.6489,1602
1.6545,1607
1.6602,1612
1.6656,1604
1.6713,1601
1.6766,1604
1.6823,1611
1.6879,1608
1.6935,1604
1.6989,1605
1.7046,1609
1.7099,1607
1.7157,1603
1.7211,1605
1.7266,1610
1.7323,1605
1.738,1601
1.7434,1607
1.7491,1611
1.7545,1609
1.76,1603
1.7656,1602
1.7711,1609
1.7766,1612
1.7823,1606
1.7878,1600
1.7933,1603
1.799,1609
1.8045,1613
1.81,1609
1.8157,1601
1.8211,1603
1.8267,1610
1.8323,1609
1.8377,1601
1.8433,1602
1.849,1608
1.8545,1611
1.86,1606
1.8657,1599
1.8711,1605
1.8767,1611
1.8823,1607
1.8878,1603
1.8934,1601
1.899,1609
1.9044,1613
1.91,1609
1.9157,1600
1.9211,1601
1.9267,1610
1.9324,1612
1.9378,1604
1.9434,1597
1.9491,1605
1.9545,1610
1.96,1611
1.9657,1607
1.9711,1599
1.9767,1602
1.9824,1610
1.9878,1610
1.9933,1602
1.999,1600
2.0044,1604
2.0101,1610
2.0158,1609
2.0211,1602
2.0268,1601
2.0325,1606
2.0379,1611
2.0433,1608
2.0489,1601
2.0546,1599
2.06,1605
2.0657,1608
2.0711,1606
2.0766,1601
2.0823,1602
2.0878,1608
2.0934,1613
2.0989,1607
2.1045,1598
2.1101,1602
2.1155,1610
2.1212,1611
2.1266,1605
2.1323,1600
2.138,1609
2.1434,1611
2.1491,1610
2.1545,1604
2.1601,1604
2.1658,1608
2.1712,1612
2.1768,1606
2.1822,1601
2.1879,1604
2.1933,1612
2.199,1611
2.2044,1603
2.2101,1599
2.2155,1602
2.2212,1610
2.2268,1615
2.2322,1609
2.2379,1598
2.2433,1597
2.249,1605
2.2544,1613
2.2601,1611
2.2655,1604
2.2712,1600
2.2766,1605
2.2823,1611
2.2878,1610
2.2935,1604
2.2989,1601
2.3046,1606
2.31,1613
2.3157,1611
2.3211,1603
2.3268,1598
2.3323,1601
2.338,1609
2.3434,1611
2.3491,1605
2.3545,1599
2.3602,1601
2.3656,1610
2.3713,1610
2.3767,1603
2.3824,1598
2.3878,1603
2.3935,1612
2.3989,1610
2.4046,1604
2.41,1600
2.4157,1605
2.4211,1611
2.4268,1608
2.4322,1603
2.4379,1604
2.4433,1609
2.449,1609
2.4544,1604
2.4601,1605
2.4655,1609
2.4712,1610
2.4767,1603
2.4823,1608
2.488,1611
2.4934,1604
2.4991,1599
2.5046,1603
2.51,1612
2.5157,1610
2.5211,1602
2.5268,1599
2.5322,1605
2.5379,1612
2.5433,1610
2.549,1601
2.5544,1600
2.5601,1603
2.5656,1611
2.5713,1617
2.5767,1602
2.5823,1600
2.5877,1604
2.5934,1612
2.5991,1613
2.6045,1604
2.6101,1599
2.6155,1606
2.6212,1613
2.6269,1610
2.6323,1601
2.6379,1599
2.6433,1603
2.649,1611
2.6546,1612
2.66,1606
2.6656,1599
2.6713,1604
2.6766,1610
2.6823,1609
2.6878,1602
2.6934,1602
2.6991,1607
2.7044,1612
2.7101,1608
2.7156,1601
2.7212,1602
2.7269,1609
2.7322,1611
2.7379,1605
2.7434,1602
2.7491,1604
2.7544,1613
2.76,1608
2.7657,1603
2.7711,1601
2.7767,1609
2.7824,1610
2.788,1605
2.7933,1598
2.799,1603
2.8046,1610
2.81,1611
2.8157,1603
2.8213,1601
2.8266,1605
2.8323,1612
2.8379,1610
2.8433,1603
2.8489,1599
2.8546,1605
2.8599,1612
2.8656,1609
2.8712,1601
2.8766,1598
2.8823,1604
2.8879,1611
2.8933,1609
2.8989,1601
2.9046,1599
2.9102,1607
2.9155,1612
2.9212,1608
2.9268,1599
2.9324,1600
2.9378,1607
2.9435,1612
2.9491,1608
2.9544,1599
2.9601,1599
2.9657,1610
2.9713,1613
2.9768,1608
2.9824,1601
2.9878,1600
2.9934,1605
2.9991,1612
3.0044,1612
3.0101,1603
3.0157,1598
3.0214,1602
3.0267,1609
3.0323,1611
3.038,1607
3.0434,1599
3.049,1602
3.0544,1609
3.06,1613
3.0657,1608
3.0713,1600
3.0767,1599
3.0823,1608
3.0878,1611
3.0934,1609
3.0991,1601
3.1044,1603
3.1101,1611
3.1157,1609
3.1213,1604
3.1267,1601
3.1323,1604
3.1379,1609
3.1436,1611
3.1489,1604
3.1546,1602
3.1602,1606
3.1655,1610
3.1712,1610
3.1769,1602
3.1823,1599
3.1879,1606
3.1935,1611
3.1989,1608
3.2045,1602
3.2102,1605
3.2158,1609
3.2212,1612
3.2268,1607
3.2325,1600
3.2378,1599
3.2435,1610
3.2489,1612
3.2545,1607
3.2602,1601
3.2658,1602
3.2712,1609
3.2768,1613
3.2824,1609
3.2878,1601
3.2934,1601
3.2991,1609
3.3047,1611
3.3101,1606
3.3158,1602
3.3212,1604
3.3268,1612
3.3324,1609
3.3378,1603
3.3435,1604
3.3491,1609
3.3545,1609
3.3602,1602
3.3658,1603
3.3712,1609
3.3769,1611
3.3822,1604
3.3879,1603
3.3935,1608
3.3992,1612
3.4045,1606
3.4102,1600
3.4156,1602
3.4212,1608
3.4269,1611
3.4325,1605
3.4379,1599
3.4435,1602
3.4489,1608
3.4546,1611
3.4602,1609
3.4656,1601
3.4712,1602
3.4768,1608
3.4824,1612
3.4879,1610
3.4935,1602
3.4991,1599
3.5045,1603
3.5102,1612
3.5156,1611
3.5212,1605
3.5269,1596
3.5323,1601
3.5379,1609
3.5434,1613
3.549,1606
3.5547,1597
3.5603,1598
3.5657,1607
3.5713,1612
3.5769,1609
3.5823,1601
3.5879,1599
3.5936,1605
3.599,1612
3.6046,1606
3.61,1602
3.6157,1603
3.6213,1606
3.6267,1613
3.6323,1606
3.638,1598
3.6434,1601
3.649,1610
3.6545,1613
3.6601,1608
3.6658,1600
3.6711,1601
3.6768,1608
3.6824,1611
3.688,1604
3.6935,1599
3.6991,1602
3.7045,1608
3.71,1611
3.7157,1604
3.7213,1600
3.727,1604
3.7323,1609
3.7378,1607
3.7435,1602
3.7491,1602
3.7545,1608
3.7602,1611
3.7657,1605
3.7713,1599
3.7767,1604
3.7824,1609
3.788,1607
3.7934,1600
3.799,1600
3.8047,1608
3.8101,1612
3.8158,1608
3.8212,1599
3.8269,1602
3.8325,1607
3.8379,1611
3.8436,1606
