Experiment: June_23_negative_cntrl_expt vial 0, Wed Jun 23 11:25:39 2021
0.0044,1637
0.0101,1632
0.0157,1634
0.0211,1638
0.0268,1631
0.0324,1634
0.0378,1637
0.0435,1632
0.0489,1632
0.0545,1637
0.0602,1635
0.0656,1629
0.0713,1637
0.0766,1640
0.0823,1630
0.0879,1631
0.0933,1639
0.099,1634
0.1046,1633
0.11,1638
0.1157,1632
0.1213,1630
0.1267,1638
0.1324,1634
0.1377,1628
0.1434,1638
0.149,1639
0.1546,1632
0.16,1632
0.1656,1641
0.1713,1637
0.1766,1630
0.1822,1634
0.1879,1639
0.1935,1632
0.1989,1633
0.2045,1636
0.2099,1634
0.2156,1635
0.2213,1634
0.2266,1635
0.2323,1636
0.238,1631
0.2434,1634
0.249,1637
0.2544,1632
0.2601,1636
0.2657,1636
0.2711,1632
0.2768,1636
0.2821,1636
0.2878,1632
0.2934,1638
0.2991,1633
0.3044,1633
0.31,1638
0.3157,1636
0.3213,1633
0.3267,1639
0.3323,1634
0.3379,1633
0.3433,1638
0.3489,1632
0.3546,1633
0.3602,1637
0.3655,1632
0.3712,1634
0.3768,1633
0.3822,1633
0.3879,1636
0.3935,1638
0.3989,1632
0.4045,1632
0.4102,1639
0.4155,1635
0.4212,1631
0.4268,1639
0.4322,1641
0.4379,1634
0.4433,1630
0.4489,1638
0.4546,1637
0.4602,1632
0.4656,1638
0.4711,1634
0.4768,1631
0.4822,1636
0.4878,1640
0.4934,1632
0.4989,1632
0.5046,1640
0.5102,1637
0.5156,1629
0.5212,1636
0.5266,1638
0.5323,1633
0.5379,1633
0.5435,1641
0.5489,1634
0.5544,1631
0.5601,1637
0.5657,1634
0.5713,1631
0.5767,1638
0.5823,1632
0.5879,1630
0.5935,1637
0.5989,1637
0.6045,1631
0.6101,1636
0.6157,1634
0.6213,1632
0.6267,1638
0.6323,1634
0.6379,1631
0.6435,1637
0.6488,1637
0.6545,1631
0.6601,1637
0.6657,1636
0.6713,1629
0.6767,1638
0.6823,1637
0.6879,1631
0.6935,1632
0.6989,1639
0.7045,1632
0.7101,1631
0.7157,1638
0.7211,1635
0.7267,1631
0.7324,1638
0.7377,1635
0.7434,1631
0.749,1636
0.7546,1636
0.76,1632
0.7656,1636
0.7712,1638
0.7768,1631
0.7822,1637
0.7878,1640
0.7935,1633
0.7991,1631
0.8044,1639
0.8101,1636
0.8157,1629
0.8211,1637
0.8267,1638
0.8323,1632
0.838,1632
0.8433,1640
0.8489,1632
0.8546,1632
0.8602,1640
0.8655,1635
0.8712,1633
0.8768,1637
0.8824,1636
0.8878,1632
0.8934,1635
0.899,1637
0.9046,1630
0.91,1637
0.9156,1634
0.9212,1631
0.9266,1638
0.9322,1635
0.9379,1631
0.9435,1635
0.9491,1638
0.9545,1631
0.9601,1634
0.9657,1637
0.9711,1632
0.9767,1633
0.9823,1636
0.988,1632
0.9933,1633
0.9989,1638
1.0046,1633
1.01,1632
1.0156,1636
1.0213,1634
1.0266,1630
1.0323,1639
1.0379,1634
1.0433,1631
1.0489,1637
1.0544,1636
1.0601,1631
1.0655,1637
1.0712,1637
1.0766,1632
1.0822,1635
1.0879,1639
1.0933,1634
1.099,1631
1.1044,1638
1.1101,1634
1.1158,1632
1.1211,1637
1.1268,1631
1.1322,1633
1.1379,1639
1.1435,1636
1.1489,1630
1.1545,1638
1.1602,1636
1.1656,1632
1.1712,1637
1.1769,1637
1.1822,1632
1.1879,1634
1.1935,1636
1.1989,1632
1.2046,1634
1.21,1637
1.2157,1632
1.2211,1634
1.2268,1639
1.2325,1636
1.2379,1631
1.2436,1635
1.249,1639
1.2546,1632
1.2601,1629
1.2658,1638
1.2712,1641
1.2768,1636
1.2823,1630
1.2879,1638
1.2934,1637
1.299,1629
1.3044,1635
1.3102,1639
1.3156,1633
1.3213,1634
1.3267,1639
1.3324,1635
1.3378,1634
1.3435,1637
1.3489,1636
1.3546,1631
