Experiment: June_23_negative_cntrl_expt vial 9, Wed Jun 23 11:25:39 2021
0.0044,1624
0.0101,1624
0.0157,1620
0.0211,1621
0.0268,1624
0.0324,1622
0.0378,1619
0.0435,1623
0.0489,1623
0.0545,1624
0.0602,1620
0.0656,1621
0.0713,1625
0.0766,1619
0.0823,1622
0.0879,1624
0.0933,1621
0.099,1626
0.1046,1624
0.11,1621
0.1157,1624
0.1213,1623
0.1267,1623
0.1324,1626
0.1377,1623
0.1434,1624
0.149,1625
0.1546,1619
0.16,1621
0.1656,1625
0.1713,1619
0.1766,1623
0.1822,1623
0.1879,1621
0.1935,1626
0.1989,1622
0.2045,1622
0.2099,1625
0.2156,1623
0.2213,1623
0.2266,1626
0.2323,1625
0.238,1624
0.2434,1624
0.249,1624
0.2544,1622
0.2601,1623
0.2657,1623
0.2711,1622
0.2768,1625
0.2821,1623
0.2878,1624
0.2934,1623
0.2991,1624
0.3044,1623
0.31,1621
0.3157,1625
0.3213,1623
0.3267,1624
0.3323,1620
0.3379,1624
0.3433,1622
0.3489,1621
0.3546,1625
0.3602,1620
0.3655,1626
0.3712,1624
0.3768,1620
0.3822,1627
0.3879,1620
0.3935,1622
0.3989,1626
0.4045,1621
0.4102,1621
0.4155,1624
0.4212,1625
0.4268,1621
0.4322,1627
0.4379,1626
0.4433,1622
0.4489,1622
0.4546,1624
0.4602,1621
0.4656,1625
0.4711,1622
0.4768,1619
0.4822,1625
0.4878,1626
0.4934,1621
0.4989,1621
0.5046,1625
0.5102,1621
0.5156,1622
0.5212,1625
0.5266,1622
0.5323,1626
0.5379,1622
0.5435,1623
0.5489,1624
0.5544,1622
0.5601,1625
0.5657,1621
0.5713,1621
0.5767,1624
0.5823,1622
0.5879,1623
0.5935,1624
0.5989,1624
0.6045,1623
0.6101,1624
0.6157,1620
0.6213,1625
0.6267,1620
0.6323,1623
0.6379,1624
0.6435,1621
0.6488,1625
0.6545,1621
0.6601,1622
0.6657,1626
0.6713,1621
0.6767,1623
0.6823,1626
0.6879,1620
0.6935,1625
0.6989,1623
0.7045,1622
0.7101,1624
0.7157,1623
0.7211,1622
0.7267,1626
0.7324,1622
0.7377,1624
0.7434,1622
0.749,1622
0.7546,1625
0.76,1622
0.7656,1620
0.7712,1625
0.7768,1622
0.7822,1622
0.7878,1625
0.7935,1620
0.7991,1625
0.8044,1624
0.8101,1623
0.8157,1623
0.8211,1621
0.8267,1625
0.8323,1621
0.838,1624
0.8433,1623
0.8489,1622
0.8546,1624
0.8602,1622
0.8655,1624
0.8712,1621
0.8768,1624
0.8824,1625
0.8878,1624
0.8934,1623
0.899,1623
0.9046,1622
0.91,1623
0.9156,1622
0.9212,1625
0.9266,1623
0.9322,1624
0.9379,1622
0.9435,1625
0.9491,1627
0.9545,1623
0.9601,1624
0.9657,1621
0.9711,1625
0.9767,1624
0.9823,1622
0.988,1625
0.9933,1621
0.9989,1623
1.0046,1624
1.01,1622
1.0156,1625
1.0213,1623
1.0266,1621
1.0323,1625
1.0379,1620
1.0433,1622
1.0489,1624
1.0544,1622
1.0601,1626
1.0655,1622
1.0712,1623
1.0766,1622
1.0822,1622
1.0879,1622
1.0933,1622
1.099,1625
1.1044,1623
1.1101,1624
1.1158,1624
1.1211,1622
1.1268,1626
1.1322,1622
1.1379,1626
1.1435,1625
1.1489,1620
1.1545,1624
1.1602,1624
1.1656,1621
1.1712,1625
1.1769,1619
1.1822,1622
1.1879,1626
1.1935,1622
1.1989,1623
1.2046,1624
1.21,1621
1.2157,1627
1.2211,1623
1.2268,1622
1.2325,1626
1.2379,1624
1.2436,1621
1.249,1626
1.2546,1623
1.2601,1622
1.2658,1624
1.2712,1624
1.2768,1622
1.2823,1625
1.2879,1626
1.2934,1619
1.299,1624
1.3044,1624
1.3102,1622
1.3156,1621
1.3213,1627
1.3267,1623
1.3324,1622
1.3378,1625
1.3435,1622
1.3489,1620
1.3546,1627
1.36,1621
1.3657,1623
1.3711,1626
1.3768,1620
1.3823,1627
1.388,1626
1.3934,1618
1.3991,1626
1.4045,1623
1.4101,1620
1.4155,1625
1.4212,1623
1.4266,1620
1.4323,1626
1.438,1625
1.4434,1621
1.4491,1621
1.4545,1626
1.4602,1621
1.4656,1622
1.4713,1625
1.4767,1622
1.4824,1619
1.4878,1625
1.4935,1625
1.4989,1621
1.5046,1623
1.51,1623
1.5157,1624
1.5211,1623
1.5268,1622
1.5322,1624
1.5379,1624
1.5433,1623
1.549,1625
1.5547,1620
1.5601,1622
1.5658,1627
1.5712,1621
1.5769,1624
1.5823,1621
1.5879,1624
1.5933,1625
1.5991,1622
1.6045,1626
1.6102,1620
1.6156,1623
1.6213,1625
1.6267,1620
1.6324,1624
1.6378,1622
1.6435,1622
1.6489,1623
1.6545,1623
1.6602,1623
1.6656,1625
1.6713,1620
1.6766,1623
1.6823,1625
1.6879,1621
1.6935,1624
1.6989,1624
1.7046,1621
1.7099,1624
1.7157,1624
1.7211,1621
1.7266,1623
1.7323,1626
1.738,1622
1.7434,1626
1.7491,1624
1.7545,1619
1.76,1626
1.7656,1624
1.7711,1620
1.7766,1624
1.7823,1622
1.7878,1624
1.7933,1624
1.799,1622
1.8045,1625
1.81,1623
1.8157,1625
1.8211,1622
1.8267,1621
1.8323,1625
1.8377,1621
1.8433,1621
1.849,1626
1.8545,1623
1.86,1622
1.8657,1625
1.8711,1620
1.8767,1623
1.8823,1625
1.8878,1622
1.8934,1626
1.899,1624
1.9044,1621
1.91,1624
1.9157,1624
1.9211,1620
1.9267,1624
1.9324,1622
1.9378,1619
1.9434,1625
1.9491,1623
1.9545,1619
1.96,1623
1.9657,1627
1.9711,1623
1.9767,1625
1.9824,1622
1.9878,1623
1.9933,1625
1.999,1621
2.0044,1622
2.0101,1624
2.0158,1623
2.0211,1623
2.0268,1625
2.0325,1621
2.0379,1625
2.0433,1623
2.0489,1623
2.0546,1622
2.06,1621
2.0657,1622
2.0711,1624
2.0766,1622
2.0823,1625
2.0878,1622
2.0934,1626
2.0989,1623
2.1045,1623
2.1101,1625
2.1155,1622
2.1212,1626
2.1266,1621
2.1323,1623
2.138,1624
2.1434,1623
2.1491,1626
2.1545,1623
2.1601,1623
2.1658,1623
2.1712,1624
2.1768,1626
2.1822,1621
2.1879,1625
2.1933,1623
2.199,1622
2.2044,1624
2.2101,1622
2.2155,1623
2.2212,1625
2.2268,1623
2.2322,1624
2.2379,1623
2.2433,1621
2.249,1624
2.2544,1626
2.2601,1621
2.2655,1624
2.2712,1624
2.2766,1620
2.2823,1623
2.2878,1623
2.2935,1623
2.2989,1625
2.3046,1622
2.31,1625
2.3157,1622
2.3211,1623
2.3268,1625
2.3323,1620
2.338,1625
2.3434,1623
2.3491,1622
2.3545,1623
2.3602,1624
2.3656,1620
2.3713,1623
2.3767,1624
2.3824,1621
2.3878,1624
2.3935,1623
2.3989,1623
2.4046,1623
2.41,1623
2.4157,1624
2.4211,1621
2.4268,1623
2.4322,1624
2.4379,1621
2.4433,1623
2.449,1620
2.4544,1624
2.4601,1625
2.4655,1620
2.4712,1625
2.4767,1625
2.4823,1622
2.488,1624
2.4934,1626
2.4991,1622
2.5046,1625
2.51,1624
2.5157,1622
2.5211,1623
2.5268,1622
2.5322,1622
2.5379,1624
2.5433,1620
2.549,1623
2.5544,1626
2.5601,1620
2.5656,1625
2.5713,1628
2.5767,1621
2.5823,1624
2.5877,1621
2.5934,1623
2.5991,1623
2.6045,1623
2.6101,1624
2.6155,1626
2.6212,1621
2.6269,1626
2.6323,1623
2.6379,1622
2.6433,1625
2.649,1622
2.6546,1622
2.66,1625
2.6656,1624
2.6713,1624
2.6766,1624
2.6823,1624
2.6878,1623
2.6934,1624
2.6991,1623
2.7044,1624
2.7101,1624
2.7156,1623
2.7212,1624
2.7269,1625
2.7322,1621
2.7379,1624
2.7434,1623
2.7491,1620
2.7544,1625
2.76,1623
2.7657,1621
2.7711,1623
2.7767,1623
2.7824,1624
2.788,1625
2.7933,1621
2.799,1626
2.8046,1622
2.81,1622
2.8157,1625
2.8213,1621
2.8266,1625
2.8323,1624
2.8379,1621
2.8433,1625
2.8489,1623
2.8546,1623
2.8599,1625
2.8656,1620
2.8712,1627
2.8766,1623
2.8823,1624
2.8879,1623
2.8933,1621
2.8989,1625
2.9046,1623
2.9102,1622
2.9155,1625
2.9212,1621
2.9268,1625
2.9324,1623
2.9378,1622
2.9435,1623
2.9491,1622
2.9544,1622
2.9601,1626
2.9657,1626
2.9713,1622
2.9768,1624
2.9824,1622
2.9878,1625
2.9934,1621
2.9991,1623
3.0044,1626
3.0101,1623
3.0157,1624
3.0214,1623
3.0267,1622
3.0323,1624
3.038,1620
3.0434,1623
3.049,1625
3.0544,1622
3.06,1625
3.0657,1620
3.0713,1622
3.0767,1625
3.0823,1621
3.0878,1621
3.0934,1625
3.0991,1621
3.1044,1624
3.1101,1624
3.1157,1621
3.1213,1624
3.1267,1621
3.1323,1625
3.1379,1624
3.1436,1621
3.1489,1625
3.1546,1623
3.1602,1623
3.1655,1623
3.1712,1622
3.1769,1625
3.1823,1620
3.1879,1622
3.1935,1626
3.1989,1622
3.2045,1621
3.2102,1630
3.2158,1619
3.2212,1623
3.2268,1625
3.2325,1620
3.2378,1621
3.2435,1625
3.2489,1623
3.2545,1623
3.2602,1623
3.2658,1622
3.2712,1626
3.2768,1620
3.2824,1623
3.2878,1626
3.2934,1620
3.2991,1624
3.3047,1621
3.3101,1623
3.3158,1624
3.3212,1622
3.3268,1626
3.3324,1622
3.3378,1624
3.3435,1623
3.3491,1622
3.3545,1625
3.3602,1622
3.3658,1622
3.3712,1625
3.3769,1622
3.3822,1624
3.3879,1621
3.3935,1624
3.3992,1625
3.4045,1622
3.4102,1622
3.4156,1626
3.4212,1622
3.4269,1624
3.4325,1625
3.4379,1621
3.4435,1625
3.4489,1621
3.4546,1623
3.4602,1624
3.4656,1623
3.4712,1623
3.4768,1625
3.4824,1621
3.4879,1627
3.4935,1620
3.4991,1623
3.5045,1625
3.5102,1622
3.5156,1625
3.5212,1624
3.5269,1622
3.5323,1624
3.5379,1623
3.5434,1620
3.549,1624
3.5547,1622
3.5603,1621
3.5657,1624
3.5713,1621
3.5769,1622
3.5823,1625
3.5879,1621
3.5936,1624
3.599,1626
3.6046,1621
3.61,1626
3.6157,1623
3.6213,1624
3.6267,1626
3.6323,1623
3.638,1622
3.6434,1626
3.649,1620
3.6545,1627
3.6601,1622
3.6658,1621
3.6711,1623
3.6768,1622
3.6824,1624
3.688,1622
3.6935,1623
3.6991,1624
3.7045,1622
3.71,1625
3.7157,1621
3.7213,1624
3.727,1623
3.7323,1622
3.7378,1625
3.7435,1621
3.7491,1623
3.7545,1624
3.7602,1620
3.7657,1626
3.7713,1624
3.7767,1622
3.7824,1625
3.788,1621
3.7934,1623
3.799,1624
3.8047,1620
3.8101,1624
3.8158,1624
3.8212,1620
3.8269,1626
3.8325,1622
3.8379,1624
3.8436,1623
3.8489,1624
3.8546,1624
3.8602,1623
3.8659,1624
3.8712,1620
3.8769,1622
3.8823,1624
3.8879,1621
3.8935,1623
3.8992,1623
3.9045,1620
3.9102,1625
3.9156,1622
3.9213,1623
3.9269,1626
3.9323,1621
3.9379,1624
3.9436,1624
3.949,1623
3.9546,1624
3.9602,1620
3.9656,1623
3.9713,1623
3.9769,1624
3.9823,1624
3.9879,1622
3.9936,1625
3.9992,1622
4.0046,1623
4.0103,1624
4.0157,1621
4.0213,1625
4.0267,1622
4.0323,1623
4.038,1623
4.0434,1618
4.049,1625
4.0547,1623
4.0603,1622
4.0656,1622
4.0713,1620
4.0769,1624
4.0825,1622
4.0879,1624
4.0935,1623
4.0992,1622
4.1045,1625
4.1102,1623
4.1158,1623
4.1212,1624
4.1269,1622
4.1325,1624
4.1379,1621
4.1435,1622
4.1492,1625
4.1546,1622
4.1602,1625
4.1658,1623
4.1712,1622
4.1769,1622
4.1826,1622
4.1879,1623
4.1936,1622
4.1989,1623
4.2046,1626
4.2102,1620
4.2158,1624
4.2212,1624
4.2268,1622
4.2325,1625
4.2378,1620
4.2435,1624
4.2492,1623
4.2546,1622
4.2602,1625
4.2658,1623
4.2712,1622
4.2768,1626
4.2825,1623
4.2881,1623
4.2934,1622
4.2991,1622
4.3047,1626
4.3101,1623
4.3157,1623
4.3212,1624
4.3269,1621
4.3325,1625
4.3379,1622
4.3436,1622
4.349,1625
4.3547,1621
4.3603,1621
4.3657,1625
4.3713,1619
4.3768,1624
