Experiment: June_23_negative_cntrl_expt vial 12, Wed Jun 23 11:25:39 2021
0.0044,1607
0.0101,1617
0.0157,1618
0.0211,1613
0.0268,1605
0.0324,1607
0.0378,1617
0.0435,1616
0.0489,1611
0.0545,1610
0.0602,1615
0.0656,1617
0.0713,1610
0.0766,1610
0.0823,1613
0.0879,1616
0.0933,1610
0.099,1609
0.1046,1614
0.11,1619
0.1157,1614
0.1213,1609
0.1267,1607
0.1324,1614
0.1377,1619
0.1434,1616
0.149,1611
0.1546,1606
0.16,1610
0.1656,1616
0.1713,1619
0.1766,1614
0.1822,1608
0.1879,1609
0.1935,1617
0.1989,1619
0.2045,1613
0.2099,1607
0.2156,1611
0.2213,1619
0.2266,1616
0.2323,1611
0.238,1609
0.2434,1610
0.249,1618
0.2544,1615
0.2601,1608
0.2657,1610
0.2711,1615
0.2768,1617
0.2821,1610
0.2878,1610
0.2934,1612
0.2991,1617
0.3044,1614
0.31,1608
0.3157,1615
0.3213,1617
0.3267,1610
0.3323,1606
0.3379,1611
0.3433,1618
0.3489,1619
0.3546,1611
0.3602,1605
0.3655,1610
0.3712,1619
0.3768,1616
0.3822,1612
0.3879,1608
0.3935,1610
0.3989,1620
0.4045,1618
0.4102,1612
0.4155,1606
0.4212,1613
0.4268,1617
0.4322,1617
0.4379,1613
0.4433,1608
0.4489,1615
0.4546,1620
0.4602,1614
0.4656,1608
0.4711,1612
0.4768,1617
0.4822,1616
0.4878,1608
0.4934,1609
0.4989,1617
0.5046,1616
0.5102,1614
0.5156,1609
0.5212,1614
0.5266,1617
0.5323,1615
0.5379,1609
0.5435,1608
0.5489,1618
0.5544,1616
0.5601,1612
0.5657,1607
0.5713,1609
0.5767,1617
0.5823,1617
0.5879,1609
0.5935,1606
0.5989,1612
0.6045,1615
0.6101,1614
0.6157,1606
0.6213,1607
0.6267,1613
0.6323,1620
0.6379,1616
0.6435,1607
0.6488,1608
0.6545,1611
0.6601,1617
0.6657,1613
0.6713,1607
0.6767,1608
0.6823,1616
0.6879,1619
0.6935,1613
0.6989,1607
0.7045,1610
0.7101,1617
0.7157,1618
0.7211,1613
0.7267,1605
0.7324,1608
0.7377,1615
0.7434,1616
0.749,1610
0.7546,1607
0.76,1613
0.7656,1618
0.7712,1616
0.7768,1609
0.7822,1607
0.7878,1611
0.7935,1617
0.7991,1617
0.8044,1608
0.8101,1608
0.8157,1613
0.8211,1616
0.8267,1612
0.8323,1609
0.838,1613
0.8433,1617
0.8489,1616
0.8546,1609
0.8602,1607
0.8655,1612
0.8712,1618
0.8768,1615
0.8824,1610
0.8878,1612
0.8934,1614
0.899,1617
0.9046,1613
0.91,1607
0.9156,1609
0.9212,1616
0.9266,1619
0.9322,1611
0.9379,1608
0.9435,1611
0.9491,1619
0.9545,1616
0.9601,1609
0.9657,1607
0.9711,1613
0.9767,1618
0.9823,1612
0.988,1605
0.9933,1610
0.9989,1617
1.0046,1616
1.01,1611
1.0156,1610
1.0213,1613
1.0266,1619
1.0323,1613
1.0379,1608
1.0433,1610
1.0489,1617
1.0544,1618
1.0601,1611
1.0655,1609
1.0712,1613
1.0766,1619
1.0822,1614
1.0879,1609
1.0933,1607
1.099,1612
1.1044,1617
1.1101,1614
1.1158,1607
1.1211,1611
1.1268,1616
1.1322,1616
1.1379,1611
1.1435,1609
1.1489,1612
1.1545,1618
1.1602,1613
1.1656,1607
1.1712,1609
1.1769,1617
1.1822,1615
1.1879,1609
1.1935,1608
1.1989,1614
1.2046,1618
1.21,1614
1.2157,1607
1.2211,1608
1.2268,1616
1.2325,1617
1.2379,1610
1.2436,1607
1.249,1610
1.2546,1618
1.2601,1618
1.2658,1612
1.2712,1607
1.2768,1612
1.2823,1618
1.2879,1618
1.2934,1611
1.299,1606
1.3044,1610
1.3102,1619
1.3156,1619
1.3213,1618
1.3267,1608
1.3324,1606
1.3378,1615
1.3435,1620
1.3489,1615
1.3546,1608
1.36,1611
1.3657,1619
1.3711,1614
1.3768,1608
1.3823,1610
1.388,1618
1.3934,1617
1.3991,1610
1.4045,1607
1.4101,1613
1.4155,1618
1.4212,1616
1.4266,1608
1.4323,1606
1.438,1614
1.4434,1618
1.4491,1614
1.4545,1610
1.4602,1610
1.4656,1616
1.4713,1619
1.4767,1616
1.4824,1608
1.4878,1607
1.4935,1614
1.4989,1618
1.5046,1614
1.51,1608
1.5157,1607
1.5211,1617
1.5268,1617
1.5322,1612
1.5379,1608
1.5433,1612
1.549,1619
1.5547,1616
1.5601,1609
1.5658,1613
1.5712,1614
1.5769,1618
1.5823,1610
1.5879,1607
1.5933,1611
1.5991,1618
1.6045,1616
1.6102,1609
1.6156,1608
1.6213,1615
1.6267,1618
1.6324,1613
1.6378,1605
1.6435,1612
1.6489,1618
1.6545,1616
1.6602,1610
1.6656,1607
1.6713,1614
1.6766,1619
1.6823,1615
1.6879,1607
1.6935,1611
1.6989,1621
1.7046,1618
1.7099,1610
1.7157,1609
1.7211,1613
1.7266,1616
1.7323,1612
1.738,1609
1.7434,1615
1.7491,1616
1.7545,1609
1.76,1610
1.7656,1614
1.7711,1619
1.7766,1617
1.7823,1608
1.7878,1607
1.7933,1615
1.799,1617
1.8045,1615
1.81,1609
1.8157,1611
1.8211,1618
1.8267,1615
1.8323,1609
1.8377,1609
1.8433,1615
1.849,1618
1.8545,1613
1.86,1608
1.8657,1611
1.8711,1618
1.8767,1616
1.8823,1611
1.8878,1610
