Experiment: Apr29_NP_tst_expt vial 2, Fri Apr 29 15:50:36 2022
0.0017,28788
0.0067,28793
0.0124,28799
0.018,28765
0.0233,28788
0.0289,28784
0.0346,28801
0.0402,28768
0.0456,28788
2.857,28839
2.8626,28836
2.8679,28837
2.8737,28833
2.879,28838
2.8847,28837
2.8903,28832
2.8957,28835
2.9013,28838
2.9069,28846
2.9126,28833
2.9179,28825
2.9236,28844
2.9293,28844
2.9346,28844
2.9403,28839
2.9459,28838
2.9513,28840
2.9569,28840
2.9625,28842
2.9679,28846
2.9735,28842
2.9792,28836
2.9848,28835
2.9901,28836
2.9958,28828
3.0014,28829
3.0068,28836
3.0125,28828
3.0182,28842
3.0235,28832
3.0292,28835
3.0348,28840
3.0402,28831
3.0458,28836
3.0513,28834
3.057,28833
3.0626,28838
3.0679,28841
3.0736,28840
3.0791,28839
3.0847,28842
3.0904,28844
3.0957,28844
3.1013,28847
3.1069,28848
3.1126,28845
3.1179,28839
3.1235,28851
3.1291,28846
3.1348,28850
3.1404,28836
3.1457,28843
3.1514,28840
3.157,28833
3.1626,28838
3.1679,28837
3.1735,28839
3.1792,28842
3.1848,28835
3.1902,28836
3.1958,28837
3.2014,28830
3.2068,28835
3.2124,28836
3.218,28836
3.2237,28846
3.229,28844
3.2346,28844
3.2403,28845
3.246,28839
3.2513,28840
3.2569,28840
3.2626,28842
3.2679,28838
3.2735,28840
3.2792,28843
3.2848,28843
3.2901,28838
3.2958,28840
3.3014,28838
3.307,28838
3.3124,28832
3.318,28831
3.3236,28832
3.3292,28831
3.3349,28835
3.3402,28831
3.3458,28832
3.3515,28836
3.3571,28847
3.3624,28848
3.3681,28843
3.3737,28849
3.3793,28853
3.3846,28849
3.3903,28856
3.3959,28849
3.4013,28857
3.4069,28843
3.4125,28846
3.4182,28843
3.4235,28850
3.4291,28857
3.4348,28854
3.4404,28854
3.4458,28852
3.4514,28850
3.457,28847
3.4624,28852
3.468,28843
3.4736,28853
3.4792,28847
3.4846,28845
3.4902,28844
3.4958,28846
3.5014,28848
3.5068,28834
3.5124,28847
3.518,28856
3.5237,28843
3.529,28843
3.5346,28848
3.5402,28853
3.5459,28856
3.5515,28856
3.5568,28847
3.5624,28851
3.5681,28846
3.5737,28856
3.579,28846
3.5846,28846
3.5902,28847
3.5959,28846
3.6015,28849
3.6068,28852
3.6125,28843
3.618,28845
3.6237,28853
3.6293,28851
3.6346,28844
3.6403,28842
3.6458,28847
3.6515,28845
3.6571,28843
3.6624,28836
3.668,28843
3.6736,28844
3.6793,28851
3.6846,28844
3.6903,28843
3.6959,28839
3.7012,28849
3.7069,28855
3.7125,28841
3.7181,28844
3.7234,28843
3.7291,28841
3.7347,28849
3.7403,28852
3.746,28851
3.7513,28854
3.7569,28855
3.7625,28852
3.7682,28855
3.7735,28848
3.7791,28855
3.7848,28856
3.7904,28853
3.7957,28855
3.8013,28855
3.807,28847
3.8126,28862
3.8182,28862
3.8235,28866
3.8292,28857
3.8348,28854
3.8404,28855
3.8458,28863
3.8514,28852
3.8571,28853
3.8624,28852
3.868,28845
3.8737,28847
3.879,28846
3.8846,28852
3.8903,28843
3.8959,28856
3.9015,28857
3.9069,28849
3.9125,28859
3.9181,28859
3.9237,28851
3.9291,28849
3.9347,28852
3.9403,28855
3.946,28854
3.9513,28852
3.957,28847
3.9626,28848
3.9679,28849
3.9736,28839
3.9792,28834
3.9848,28841
3.9902,28846
3.9958,28858
4.0014,28859
4.0071,28859
4.0124,28850
4.018,28844
4.0237,28848
4.0293,28842
4.0346,28842
4.0403,28844
4.0459,28844
4.0512,28840
4.0569,28844
4.0625,28852
4.0681,28847
4.0735,28843
4.0791,28844
4.0847,28850
4.0903,28852
4.096,28842
4.1013,28857
4.107,28861
4.1126,28862
4.118,28862
4.1236,28867
4.1292,28867
4.1349,28873
4.1402,28868
4.1458,28869
4.1515,28867
4.1571,28872
4.1625,28878
4.1681,28879
4.1737,28875
4.1791,28875
4.1847,28877
4.1904,28874
4.1957,28878
4.2014,28867
4.207,28877
4.2126,28873
4.218,28872
4.2236,28871
4.2293,28882
4.2346,28879
4.2403,28874
4.2459,28882
4.2515,28880
4.2569,28875
4.2625,28879
4.2679,28877
4.2736,28874
4.2792,28884
4.2848,28878
4.2902,28881
4.2957,28879
4.3014,28878
4.307,28872
4.3127,28885
4.318,28878
4.3236,28878
4.3292,28878
4.3348,28869
4.3402,28871
4.3458,28873
4.3514,28872
4.357,28873
4.3626,28867
4.368,28870
4.3736,28866
4.3792,28871
4.3848,28863
4.3902,28869
4.3958,28863
4.4014,28863
4.407,28865
4.4124,28873
4.418,28873
4.4236,28874
4.4293,28874
4.4346,28876
4.4403,28880
4.4459,28885
4.4515,28875
4.4569,28878
4.4625,28876
4.4681,28873
4.4738,28871
4.4791,28870
4.4847,28866
4.4904,28865
4.4957,28865
4.5014,28871
4.507,28868
4.5126,28860
4.518,28859
4.5236,28857
4.5292,28863
4.5349,28860
4.5402,28854
4.5458,28855
4.5515,28860
4.5568,28867
4.5625,28860
4.5681,28864
4.5737,28862
4.5791,28860
4.5847,28869
4.5903,28871
4.596,28878
4.6013,28874
4.607,28875
4.6126,28873
4.618,28878
4.6236,28872
4.6292,28884
4.6348,28878
4.6402,28874
4.6458,28875
4.6515,28880
4.6571,28884
4.6624,28880
4.6681,28871
4.6737,28878
4.6791,28886
4.6847,28882
4.6904,28882
4.696,28885
4.7013,28877
4.7069,28879
4.7126,28880
4.7182,28876
4.7236,28871
4.7292,28872
4.7349,28874
4.7402,28883
4.7458,28876
4.7515,28881
4.7571,28880
4.7625,28879
4.7681,28876
4.7737,28887
4.7791,28887
4.7847,28886
4.7903,28877
4.7959,28876
4.8013,28879
4.8069,28885
4.8126,28879
4.8182,28878
4.8235,28880
4.8292,28879
4.8348,28879
4.8404,28876
4.8458,28879
4.8514,28874
4.857,28876
4.8624,28883
4.868,28876
4.8737,28873
4.8793,28877
4.8846,28886
4.8903,28885
4.8959,28882
4.9015,28881
4.9069,28879
4.9125,28877
4.9181,28878
4.9238,28882
4.9291,28874
4.9347,28866
4.9404,28874
4.9457,28872
4.9514,28877
4.957,28871
4.9626,28869
4.968,28869
4.9736,28870
4.9792,28873
4.9849,28864
4.9902,28860
4.9959,28866
5.0015,28867
5.0071,28872
5.0125,28863
5.0181,28857
5.0237,28865
5.0291,28860
5.0347,28862
5.0403,28870
5.0459,28863
5.0513,28862
5.0569,28860
5.0626,28858
5.0682,28857
5.0736,28853
5.0792,28852
5.0848,28855
5.0904,28858
5.0958,28861
5.1014,28853
5.107,28849
5.1124,28846
5.118,28857
5.1236,28853
5.1293,28854
5.1346,28851
5.1402,28850
5.1459,28852
5.1515,28848
5.1568,28845
5.1625,28845
5.1681,28840
5.1737,28853
5.1793,28851
5.1847,28849
5.1903,28850
5.1958,28853
5.2014,28860
5.207,28867
5.2126,28868
5.218,28870
5.2236,28872
5.2292,28874
5.2348,28872
5.2402,28875
5.2458,28877
5.2514,28866
5.257,28867
5.2626,28869
5.268,28871
5.2736,28871
5.2792,28871
5.2848,28866
5.2902,28870
5.2958,28876
5.3014,28880
5.307,28881
5.3124,28880
5.318,28874
5.3236,28871
5.3293,28872
5.3348,28876
5.3404,28876
5.3458,28871
5.3514,28866
5.357,28871
5.3624,28863
5.368,28866
5.3736,28864
5.3793,28865
5.3846,28863
5.3902,28866
5.3959,28862
5.4015,28866
5.4071,28877
5.4124,28873
5.418,28879
5.4237,28878
5.4293,28875
5.4346,28867
5.4403,28862
5.4459,28868
5.4515,28868
5.4569,28865
5.4625,28865
5.4681,28861
5.4738,28856
5.4791,28862
5.4847,28868
5.4904,28867
5.4957,28866
5.5013,28864
5.507,28868
5.5126,28873
5.518,28872
5.5236,28870
5.5292,28881
5.5349,28868
5.5402,28876
5.5458,28878
5.5514,28876
5.5571,28874
5.5624,28877
5.568,28873
5.5736,28877
5.5792,28878
5.5849,28869
5.5902,28874
5.5958,28883
5.6014,28882
5.607,28880
5.6124,28883
5.618,28876
5.6236,28873
5.6292,28879
5.6349,28876
5.6402,28878
5.6458,28885
5.6514,28885
5.657,28879
5.6624,28884
5.668,28887
5.6736,28883
5.6792,28881
5.6848,28881
5.6902,28884
5.6958,28885
5.7014,28888
5.707,28877
5.7124,28881
5.718,28880
5.7236,28878
5.7293,28868
5.7346,28870
5.7403,28866
5.7459,28875
5.7515,28868
5.7568,28868
5.7625,28868
5.7681,28866
5.7737,28858
5.7793,28866
5.7847,28870
5.7903,28868
5.796,28866
5.8013,28860
5.8069,28864
5.8126,28866
5.8179,28864
5.8236,28856
5.8292,28861
5.8348,28865
5.8402,28860
5.8459,28862
5.8515,28858
5.8569,28860
5.8625,28866
5.8682,28870
5.8738,28874
5.8791,28867
5.8848,28863
5.8904,28864
5.896,28874
5.9013,28877
5.907,28871
5.9126,28870
5.9182,28874
5.9236,28871
5.9292,28874
5.9348,28878
5.9404,28879
5.9458,28885
5.9514,28884
5.957,28879
5.9624,28885
5.968,28881
5.9736,28882
5.9793,28885
5.9849,28882
5.9902,28883
5.9959,28877
6.0015,28883
6.0068,28879
6.0125,28876
6.0181,28882
6.0237,28879
6.0291,28876
6.0347,28885
6.0404,28876
6.046,28880
6.0513,28879
6.057,28884
6.0626,28884
6.068,28875
6.0736,28881
6.0792,28882
6.0848,28881
6.0902,28879
6.0958,28878
6.1015,28878
6.1071,28880
6.1124,28878
6.1181,28884
6.1237,28881
6.129,28878
6.1347,28876
6.1403,28886
6.1459,28876
6.1513,28877
6.1569,28883
6.1625,28878
6.1681,28882
6.1738,28884
6.1791,28879
6.1848,28881
6.1904,28877
6.1957,28877
6.2014,28876
6.207,28874
6.2126,28877
6.218,28879
6.2236,28872
6.2292,28874
6.2348,28877
6.2402,28874
6.2458,28872
6.2514,28876
6.2571,28873
6.2624,28868
6.268,28862
6.2737,28870
6.2793,28875
6.2847,28872
6.2903,28873
6.2959,28875
6.3015,28874
6.3069,28874
6.3125,28878
6.3181,28882
6.3238,28880
6.3291,28876
6.3347,28877
6.3404,28881
6.3457,28875
6.3514,28874
6.357,28876
6.3626,28873
6.368,28878
6.3736,28878
6.3792,28881
6.3848,28881
6.3902,28881
6.3958,28882
6.4014,28878
6.4071,28883
6.4124,28881
6.4181,28877
6.4237,28885
6.4293,28878
6.4347,28883
6.4403,28876
6.4459,28876
6.4513,28882
6.4569,28876
6.4625,28873
6.4681,28878
6.4738,28878
6.4791,28875
6.4848,28878
6.4904,28883
6.496,28882
6.5014,28878
6.507,28884
6.5126,28875
6.5182,28882
6.5236,28886
6.5292,28879
6.5348,28875
6.5404,28882
6.5458,28876
6.5514,28881
6.557,28877
6.5627,28878
6.568,28874
6.5736,28883
6.5793,28880
6.5849,28884
6.5902,28881
6.5959,28882
6.6015,28882
6.6068,28885
6.6124,28882
6.6181,28880
6.6237,28886
6.6293,28886
6.6347,28884
6.6403,28882
6.6459,28882
6.6515,28874
6.6569,28884
6.6625,28885
6.6681,28886
6.6738,28880
6.6791,28876
6.6848,28882
6.6902,28883
6.6958,28885
6.7015,28881
6.7071,28882
6.7124,28880
6.718,28880
6.7236,28880
6.7293,28885
6.7349,28885
6.7402,28885
6.7458,28882
6.7514,28885
6.7569,28885
6.7625,28890
6.7681,28880
6.7736,28884
6.7792,28888
6.7847,28887
6.7903,28883
6.796,28881
6.8013,28885
6.8069,28886
6.8125,28884
6.8181,28883
6.8237,28888
6.8291,28894
6.8347,28889
6.8403,28888
6.8459,28894
6.8513,28891
6.857,28892
6.8626,28886
6.868,28884
6.8736,28886
6.8792,28890
6.8848,28886
6.8904,28888
6.8958,28895
6.9014,28890
6.9071,28890
6.9124,28892
6.9181,28882
6.9237,28883
6.9293,28886
6.9347,28887
6.9403,28883
6.9459,28885
6.9515,28884
6.9569,28885
6.9625,28886
6.9682,28887
6.9738,28887
6.9791,28894
6.9848,28893
6.9904,28887
6.9957,28891
7.0014,28891
7.007,28890
7.0126,28883
7.018,28888
7.0236,28887
7.0292,28885
7.0349,28888
7.0402,28885
7.0458,28882
7.0515,28893
7.0571,28889
7.0624,28890
7.0681,28888
7.0737,28890
7.0793,28888
7.0846,28890
7.0903,28884
7.0959,28889
7.1015,28894
7.1069,28891
7.1125,28893
7.1181,28890
7.1237,28888
7.1291,28898
7.1347,28891
7.1403,28885
7.146,28886
7.1513,28888
7.157,28890
7.1626,28883
7.1682,28884
7.1735,28883
7.1792,28883
7.1848,28884
7.1904,28880
7.1958,28881
7.2014,28882
7.207,28884
7.2127,28883
7.218,28882
7.2237,28880
7.2293,28884
7.2349,28884
7.2402,28881
7.2459,28883
7.2515,28879
7.2569,28875
7.2625,28873
7.2681,28875
7.2737,28879
7.2791,28880
7.2847,28876
7.2903,28884
7.296,28878
7.3013,28885
7.3069,28877
7.3126,28879
7.3182,28876
7.3238,28878
7.3292,28880
7.3348,28882
7.3404,28880
7.3458,28883
7.3514,28886
7.357,28885
7.3627,28883
7.368,28886
7.3736,28874
7.3793,28874
7.3846,28877
7.3903,28876
7.3959,28878
7.4015,28879
7.4071,28877
7.4125,28874
7.4181,28878
7.4238,28878
7.4291,28866
7.4347,28869
7.4404,28864
7.446,28874
7.4513,28875
7.457,28876
7.4626,28874
7.4682,28874
7.4736,28875
7.4792,28879
7.4848,28876
7.4905,28871
7.4958,28875
7.5014,28883
7.507,28882
7.5127,28878
7.518,28881
7.5236,28878
7.5293,28881
7.5346,28878
7.5403,28884
7.5459,28882
7.5515,28882
7.5571,28879
7.5625,28880
7.5681,28881
7.5737,28883
7.5791,28881
7.5847,28880
7.5903,28885
7.596,28884
7.6013,28885
7.607,28887
7.6126,28877
7.618,28884
7.6236,28874
7.6292,28881
7.6349,28880
7.6402,28882
7.6459,28880
7.6515,28888
7.6571,28881
7.6625,28876
7.6681,28876
7.6737,28876
7.6791,28879
7.6847,28879
7.6904,28877
7.696,28877
7.7013,28875
7.707,28882
7.7126,28874
7.7182,28880
7.7236,28871
7.7292,28876
7.7348,28878
7.7405,28882
7.7458,28878
7.7514,28875
7.757,28876
7.7627,28882
7.768,28883
7.7737,28878
7.7793,28877
7.7846,28879
7.7903,28879
7.7959,28877
7.8015,28880
7.8069,28877
7.8125,28870
7.8181,28880
7.8237,28878
7.8294,28881
7.8347,28879
7.8403,28883
7.846,28879
7.8516,28875
7.857,28879
7.8626,28872
7.8682,28879
7.8736,28882
7.8792,28881
7.8848,28879
7.8902,28878
7.8958,28880
7.9014,28882
7.9071,28875
7.9127,28878
7.918,28876
7.9236,28878
7.9292,28883
7.9348,28883
7.9402,28879
7.9458,28877
7.9514,28880
7.9571,28880
7.9624,28878
7.9681,28877
7.9736,28877
7.9792,28879
7.9849,28882
7.9902,28876
7.9959,28877
8.0014,28879
8.007,28877
8.0124,28879
8.018,28880
8.0237,28875
8.0292,28872
8.0349,28879
8.0402,28875
8.0459,28874
8.0515,28871
8.0569,28869
8.0625,28876
8.0681,28885
8.0737,28874
8.0794,28873
8.0847,28876
8.0903,28873
8.096,28875
8.1013,28874
8.1069,28877
8.1126,28874
8.1182,28877
8.1235,28877
8.1291,28881
8.1347,28879
8.1403,28877
8.146,28879
8.1516,28883
8.1569,28880
8.1625,28888
8.1681,28881
8.1738,28877
8.1791,28877
8.1847,28878
8.1903,28876
8.196,28882
8.2013,28886
8.2069,28886
8.2125,28880
8.2181,28880
8.2238,28879
8.2291,28882
8.2347,28883
8.2403,28883
8.246,28883
8.2513,28882
8.2569,28869
8.2626,28869
8.2681,28875
8.2738,28872
8.2791,28873
8.2847,28863
8.2904,28869
8.2959,28873
8.3013,28873
8.3069,28872
8.3125,28871
8.3182,28865
8.3235,28862
8.3291,28870
8.3348,28865
8.3404,28858
8.3458,28871
8.3514,28871
8.357,28857
8.3626,28862
8.368,28864
8.3736,28860
8.3792,28862
8.3849,28858
8.3902,28856
8.3958,28869
8.4015,28866
8.4071,28870
8.4124,28866
8.4181,28866
8.4237,28868
8.4293,28863
8.4347,28854
8.4403,28859
8.4459,28867
8.4516,28860
8.4569,28860
8.4625,28860
8.4682,28855
8.4738,28860
8.4791,28852
8.4848,28855
8.4904,28855
8.4958,28856
8.5014,28859
8.507,28857
8.5126,28858
8.5182,28857
8.5236,28854
8.5292,28852
8.5348,28864
8.5402,28867
