Experiment: Apr29_NP_tst_expt vial 10, Fri Apr 29 15:50:36 2022
0.0017,107
0.0067,105
0.0124,103
0.018,102
0.0233,107
0.0289,104
0.0346,102
0.0402,107
0.0456,104
2.857,105
2.8626,105
2.8679,103
2.8737,106
2.879,106
2.8847,106
2.8903,104
2.8957,104
2.9013,102
2.9069,105
2.9126,99
2.9179,102
2.9236,108
2.9293,106
2.9346,106
2.9403,108
2.9459,104
2.9513,105
2.9569,102
2.9625,104
2.9679,104
2.9735,107
2.9792,108
2.9848,103
2.9901,103
2.9958,108
3.0014,106
3.0068,103
3.0125,104
3.0182,104
3.0235,107
3.0292,104
3.0348,106
3.0402,105
3.0458,105
3.0513,104
3.057,100
3.0626,101
3.0679,105
3.0736,103
3.0791,104
3.0847,105
3.0904,104
3.0957,106
3.1013,104
3.1069,103
3.1126,104
3.1179,105
3.1235,104
3.1291,107
3.1348,105
3.1404,108
3.1457,109
3.1514,103
3.157,105
3.1626,104
3.1679,105
3.1735,107
3.1792,103
3.1848,103
3.1902,106
3.1958,105
3.2014,105
3.2068,104
3.2124,103
3.218,106
3.2237,107
3.229,104
3.2346,105
3.2403,106
3.246,105
3.2513,106
3.2569,103
3.2626,102
3.2679,106
3.2735,107
3.2792,103
3.2848,104
3.2901,100
3.2958,100
3.3014,102
3.307,100
3.3124,102
3.318,100
3.3236,103
3.3292,101
3.3349,98
3.3402,106
3.3458,105
3.3515,105
3.3571,104
3.3624,104
3.3681,104
3.3737,104
3.3793,105
3.3846,106
3.3903,105
3.3959,106
3.4013,105
3.4069,103
3.4125,105
3.4182,105
3.4235,106
3.4291,104
3.4348,106
3.4404,107
3.4458,104
3.4514,107
3.457,106
3.4624,110
3.468,104
3.4736,105
3.4792,104
3.4846,107
3.4902,104
3.4958,105
3.5014,106
3.5068,104
3.5124,107
3.518,106
3.5237,106
3.529,108
3.5346,106
3.5402,106
3.5459,104
3.5515,103
3.5568,104
3.5624,104
3.5681,106
3.5737,103
3.579,105
3.5846,106
3.5902,108
3.5959,105
3.6015,106
3.6068,104
3.6125,99
3.618,103
3.6237,104
3.6293,103
3.6346,102
3.6403,105
3.6458,104
3.6515,104
3.6571,104
3.6624,101
3.668,103
3.6736,108
3.6793,103
3.6846,103
3.6903,104
3.6959,102
3.7012,103
3.7069,106
3.7125,106
3.7181,105
3.7234,105
3.7291,102
3.7347,102
3.7403,100
3.746,106
3.7513,103
3.7569,103
3.7625,99
3.7682,104
3.7735,101
3.7791,107
3.7848,104
3.7904,103
3.7957,106
3.8013,103
3.807,105
3.8126,105
3.8182,107
3.8235,101
3.8292,103
3.8348,105
3.8404,106
3.8458,104
3.8514,102
3.8571,105
3.8624,104
3.868,105
3.8737,105
3.879,104
3.8846,104
3.8903,104
3.8959,106
3.9015,104
3.9069,108
3.9125,105
3.9181,106
3.9237,105
3.9291,104
3.9347,103
3.9403,104
3.946,105
3.9513,105
3.957,104
3.9626,104
3.9679,104
3.9736,105
3.9792,104
3.9848,104
3.9902,106
3.9958,103
4.0014,104
4.0071,107
4.0124,105
4.018,108
4.0237,105
4.0293,103
4.0346,103
4.0403,107
4.0459,104
4.0512,109
4.0569,104
4.0625,103
4.0681,105
4.0735,110
4.0791,104
4.0847,106
4.0903,107
4.096,109
4.1013,105
4.107,104
4.1126,105
4.118,105
4.1236,105
4.1292,103
4.1349,108
4.1402,106
4.1458,105
4.1515,108
4.1571,103
4.1625,109
4.1681,108
4.1737,106
