Experiment: Apr29_NP_tst_expt vial 13, Fri Apr 29 15:50:36 2022
0.0017,28438
0.0067,28427
0.0124,28431
0.018,28418
0.0233,28423
0.0289,28437
0.0346,28447
0.0402,28442
0.0456,28455
2.857,28472
2.8626,28464
2.8679,28459
2.8737,28463
2.879,28465
2.8847,28460
2.8903,28454
2.8957,28461
2.9013,28466
2.9069,28468
2.9126,28466
2.9179,28471
2.9236,28468
2.9293,28468
2.9346,28463
2.9403,28450
2.9459,28455
2.9513,28469
2.9569,28460
2.9625,28460
2.9679,28461
2.9735,28459
2.9792,28462
2.9848,28464
2.9901,28460
2.9958,28460
3.0014,28470
3.0068,28471
3.0125,28464
3.0182,28474
3.0235,28476
3.0292,28469
3.0348,28472
3.0402,28470
3.0458,28464
3.0513,28474
3.057,28474
3.0626,28465
3.0679,28462
3.0736,28466
3.0791,28459
3.0847,28465
3.0904,28470
3.0957,28476
3.1013,28472
3.1069,28472
3.1126,28462
3.1179,28466
3.1235,28468
3.1291,28470
3.1348,28467
3.1404,28459
3.1457,28463
3.1514,28465
3.157,28458
3.1626,28465
3.1679,28464
3.1735,28459
3.1792,28468
3.1848,28472
3.1902,28463
3.1958,28461
3.2014,28451
3.2068,28464
3.2124,28459
3.218,28451
3.2237,28460
3.229,28464
3.2346,28466
3.2403,28456
3.246,28465
3.2513,28459
3.2569,28469
3.2626,28462
3.2679,28462
3.2735,28454
3.2792,28457
3.2848,28465
3.2901,28459
3.2958,28454
3.3014,28459
3.307,28468
3.3124,28475
3.318,28470
3.3236,28468
3.3292,28475
3.3349,28478
3.3402,28461
3.3458,28466
3.3515,28460
3.3571,28461
3.3624,28456
3.3681,28461
3.3737,28462
3.3793,28461
3.3846,28456
3.3903,28462
3.3959,28463
3.4013,28457
3.4069,28458
3.4125,28459
3.4182,28452
3.4235,28465
3.4291,28465
3.4348,28453
3.4404,28457
3.4458,28469
3.4514,28462
3.457,28456
3.4624,28465
3.468,28464
3.4736,28466
3.4792,28453
3.4846,28466
3.4902,28455
3.4958,28457
3.5014,28462
3.5068,28462
3.5124,28458
3.518,28468
3.5237,28471
3.529,28463
3.5346,28459
3.5402,28455
3.5459,28453
3.5515,28459
3.5568,28454
3.5624,28461
3.5681,28459
3.5737,28459
3.579,28461
3.5846,28458
3.5902,28459
3.5959,28459
3.6015,28456
3.6068,28455
3.6125,28452
3.618,28457
3.6237,28467
3.6293,28449
3.6346,28449
3.6403,28459
3.6458,28452
3.6515,28454
3.6571,28456
3.6624,28452
3.668,28440
3.6736,28445
3.6793,28458
3.6846,28456
3.6903,28463
3.6959,28456
3.7012,28462
3.7069,28466
3.7125,28458
3.7181,28452
3.7234,28452
3.7291,28453
3.7347,28453
3.7403,28450
3.746,28458
3.7513,28461
3.7569,28458
3.7625,28456
3.7682,28459
3.7735,28442
3.7791,28454
3.7848,28461
3.7904,28463
3.7957,28462
3.8013,28462
3.807,28460
