Experiment: Mar_25_Phage_osmo_expt vial 2, Thu Mar 25 17:24:53 2021
0.0026,28708
0.0083,28720
0.0137,28711
0.0194,28712
0.0247,28719
0.0304,28724
0.036,28725
0.0414,28701
0.0471,28714
0.0528,28724
0.0581,28734
0.0638,28708
0.0694,28717
0.0748,28720
0.0804,28733
0.0861,28724
0.0917,28716
0.097,28739
0.1027,28717
0.1081,28700
0.1138,28752
0.1194,28741
0.1248,28722
0.1304,28729
0.136,28718
0.1417,28737
0.147,28753
0.1527,28755
0.1583,28740
0.1637,28742
0.1693,28734
0.1749,28735
0.1806,28731
0.1859,28734
0.1915,28737
0.1971,28734
0.2028,28746
0.2081,28747
0.2137,28738
0.2194,28740
0.225,28755
0.2304,28754
0.236,28756
0.2416,28759
0.2472,28735
0.2526,28735
0.2582,28742
0.2638,28744
0.2695,28749
0.2748,28748
0.2804,28756
0.2861,28756
0.2915,28753
0.2971,28745
0.3026,28737
0.3082,28746
0.3138,28752
0.3194,28745
0.3248,28753
0.3304,28743
0.3361,28734
0.3417,28742
0.3473,28733
0.3526,28742
0.3582,28752
0.3638,28741
0.3694,28748
0.3748,28760
0.3804,28754
0.386,28754
0.3917,28748
0.3971,28751
0.4027,28742
0.4083,28746
0.4138,28750
0.4193,28752
0.4249,28753
0.4306,28750
0.4359,28750
0.4416,28750
0.4472,28744
0.4526,28744
0.4582,28754
0.4639,28752
0.4693,28753
0.4749,28757
0.4806,28757
0.486,28757
0.4917,28762
0.4971,28754
0.5027,28753
0.5081,28755
0.5137,28746
0.5194,28751
0.5248,28757
0.5305,28741
0.5361,28753
0.5415,28748
0.5472,28747
0.5528,28742
0.5581,28749
0.5638,28745
0.5694,28752
0.5751,28750
0.5804,28753
0.586,28746
0.5917,28753
0.5971,28753
0.6027,28750
0.6084,28750
0.6137,28751
0.6194,28744
0.625,28754
0.6304,28750
0.6361,28749
0.6417,28756
0.6473,28744
0.6527,28737
0.6583,28744
0.6639,28745
0.6695,28747
0.6749,28742
0.6805,28734
0.6861,28747
0.6915,28748
0.6971,28739
0.7028,28740
0.7084,28744
0.7137,28740
0.7193,28738
0.7249,28746
0.7306,28739
0.7359,28745
0.7415,28745
