Experiment: Mar_25_Phage_osmo_expt vial 15, Thu Mar 25 17:24:53 2021
0.0026,105
0.0083,101
0.0137,104
0.0194,101
0.0247,103
0.0304,102
0.036,102
0.0414,101
0.0471,103
0.0528,107
0.0581,100
0.0638,100
0.0694,100
0.0748,101
0.0804,101
0.0861,103
0.0917,101
0.097,104
0.1027,101
0.1081,104
0.1138,101
0.1194,105
0.1248,106
0.1304,99
0.136,97
0.1417,102
0.147,105
0.1527,104
0.1583,103
0.1637,104
0.1693,104
0.1749,103
0.1806,101
0.1859,101
0.1915,103
0.1971,103
0.2028,100
0.2081,104
0.2137,103
0.2194,105
0.225,106
0.2304,103
0.236,104
0.2416,100
0.2472,106
0.2526,101
0.2582,106
0.2638,103
0.2695,102
0.2748,102
0.2804,100
0.2861,103
0.2915,106
0.2971,107
0.3026,104
0.3082,103
0.3138,104
0.3194,99
0.3248,100
0.3304,98
0.3361,100
0.3417,103
0.3473,99
0.3526,101
0.3582,100
0.3638,101
0.3694,102
0.3748,102
0.3804,101
0.386,98
0.3917,99
0.3971,98
0.4027,99
0.4083,102
0.4138,102
0.4193,102
0.4249,104
0.4306,104
0.4359,105
0.4416,100
0.4472,104
0.4526,103
0.4582,103
0.4639,102
0.4693,100
0.4749,100
0.4806,102
0.486,102
0.4917,100
0.4971,104
0.5027,102
0.5081,104
0.5137,103
0.5194,103
0.5248,102
0.5305,100
0.5361,103
0.5415,101
0.5472,109
0.5528,102
0.5581,104
0.5638,100
0.5694,106
0.5751,98
0.5804,105
0.586,104
0.5917,104
0.5971,102
0.6027,104
0.6084,102
0.6137,105
0.6194,103
0.625,105
0.6304,105
0.6361,105
0.6417,107
0.6473,101
0.6527,103
0.6583,102
0.6639,104
0.6695,103
0.6749,99
0.6805,104
0.6861,104
0.6915,103
0.6971,105
0.7028,105
0.7084,104
0.7137,109
0.7193,102
0.7249,105
0.7306,106
0.7359,103
0.7415,101
0.7471,107
0.7528,102
0.7584,102
0.7637,102
0.7694,104
0.775,104
0.7804,104
0.7861,109
0.7917,106
0.7971,102
0.8027,103
0.8083,104
0.8137,102
0.8194,104
0.825,104
0.8306,98
0.836,104
0.8416,106
0.8473,102
0.8527,101
0.8584,102
0.8637,103
0.8694,101
0.8749,98
0.8805,105
0.8862,100
0.8916,99
0.8973,100
0.9027,101
0.9083,105
0.9137,101
0.9194,101
0.9248,104
0.9305,102
0.9362,102
0.9416,99
0.9473,102
0.9527,104
0.9583,104
0.9637,104
0.9694,103
0.9748,102
0.9805,102
0.9862,98
0.9916,104
0.9972,100
1.0026,104
1.0083,103
1.014,102
1.0194,108
1.025,102
1.0304,104
1.0361,102
1.0418,102
1.0472,103
1.0528,103
1.0583,102
1.0639,101
1.0693,102
1.075,102
1.0804,102
1.0861,102
1.0918,102
1.0972,106
1.1028,106
1.1082,104
1.1139,103
1.1193,101
1.125,99
1.1304,106
1.136,99
1.1417,104
1.1471,103
1.1528,102
1.1582,102
1.1639,97
1.1695,102
1.1749,101
1.1806,103
1.186,101
1.1916,103
1.1973,103
1.2027,102
1.2084,100
1.2138,106
1.2195,101
1.2249,102
1.2306,104
1.236,100
1.2417,104
1.2471,105
1.2528,103
1.2582,103
1.2639,102
1.2696,102
1.275,99
1.2806,106
1.286,102
1.2917,104
1.2971,106
1.3028,103
1.3084,101
1.3138,105
1.3195,101
1.3249,98
1.3306,100
1.336,101
1.3416,102
1.3473,101
1.3527,99
1.3584,100
1.3638,104
1.3694,100
1.3751,100
1.3805,104
1.3862,105
1.3916,100
1.3972,100
1.4027,98
1.4083,103
1.414,99
1.4194,100
1.4251,101
1.4305,103
1.4361,102
1.4416,101
1.4473,101
1.4529,105
1.4583,105
1.464,101
1.4694,101
1.475,105
1.4804,102
1.4861,103
1.4918,102
1.4971,103
1.5028,103
1.5082,104
1.5139,101
1.5193,96
1.525,101
1.5307,101
1.5361,98
1.5418,99
1.5471,101
1.5528,102
1.5582,102
1.5639,103
1.5696,103
1.575,101
1.5806,104
1.586,102
1.5917,105
1.5974,106
1.6028,101
1.6084,99
1.6138,106
1.6195,101
1.6249,102
1.6305,101
1.6362,103
1.6416,102
1.6473,102
1.6527,103
1.6584,102
1.6637,101
1.6694,103
1.6751,106
1.6805,101
1.6861,101
1.6918,101
1.6972,103
1.7029,103
1.7082,103
1.7139,100
1.7193,102
1.725,102
1.7306,101
1.736,102
1.7417,99
1.7471,102
1.7528,102
1.7584,100
1.7638,102
1.7695,99
1.7749,103
1.7806,100
1.7862,102
1.7916,101
1.7973,101
1.8027,104
1.8084,102
1.814,103
1.8194,105
1.8251,102
1.8305,98
1.8362,103
1.8416,104
1.8473,98
1.8526,102
1.8583,101
1.864,104
1.8694,102
1.875,101
1.8805,98
1.8861,101
1.8917,102
1.8973,99
1.9027,101
1.9083,102
1.9139,98
1.9195,102
1.9249,106
1.9305,100
1.9361,101
1.9417,102
1.9474,102
1.9527,105
1.9583,101
1.9639,100
1.9696,104
1.9749,102
1.9805,103
1.9861,101
1.9917,104
1.9973,103
2.0027,103
2.0084,102
2.014,103
2.0194,100
2.0251,102
2.0307,97
2.036,99
2.0416,101
2.0472,100
2.0529,101
2.0582,104
2.0638,105
2.0695,104
2.0751,99
2.0807,99
2.0861,105
2.0918,103
2.0971,102
2.1027,102
2.1084,105
2.114,105
2.1194,101
2.1251,101
2.1307,103
2.136,105
2.1417,102
2.1473,100
2.1529,101
2.1583,97
2.164,104
2.1693,103
2.175,99
2.1806,101
2.1862,100
2.1916,105
2.1972,103
2.2028,105
2.2084,103
2.2141,101
2.2194,103
2.225,99
2.2307,102
2.236,104
2.2417,101
2.2473,105
2.2528,101
2.2584,106
2.2638,104
2.2694,100
2.2751,104
2.2807,101
2.2861,102
2.2917,101
2.2974,103
2.3028,102
2.3084,103
2.3138,103
2.3195,103
2.3251,101
2.3305,103
2.3362,99
2.3418,104
2.3471,104
2.3528,105
2.3584,101
2.3638,100
2.3695,102
2.3751,103
2.3807,100
2.386,98
2.3916,100
2.3973,101
2.4029,102
2.4082,105
2.4139,101
2.4195,101
2.4252,103
2.4306,104
2.4362,101
2.4416,104
2.4472,105
2.4529,102
2.4585,102
2.4638,101
2.4695,104
2.4751,104
2.4805,102
2.4862,104
2.4918,105
2.4971,102
2.5028,105
2.5084,101
2.514,104
2.5194,103
2.5251,101
2.5304,105
2.5361,104
2.5417,104
2.5474,103
2.5527,103
2.5583,102
2.5639,104
2.5696,105
2.575,104
2.5806,102
2.5863,103
2.5917,104
2.5973,105
2.6027,102
2.6084,103
2.6138,101
2.6194,101
2.6251,101
2.6305,102
2.6362,104
2.6416,102
2.6472,101
2.6529,103
2.6585,105
2.6639,101
2.6694,103
2.6751,100
2.6805,100
2.6862,99
2.6916,101
2.6972,102
2.7029,100
2.7083,100
2.7139,100
2.7196,103
2.7249,100
2.7306,104
2.7362,103
2.7416,103
2.7473,103
2.7529,103
2.7583,100
2.7639,100
2.7695,99
2.7749,95
2.7806,99
2.7862,100
2.7916,102
2.7972,103
2.8029,105
2.8083,99
2.8139,102
2.8196,103
2.8249,104
2.8306,103
2.8362,103
2.8416,107
2.8473,104
2.8529,101
2.8583,102
2.864,100
2.8696,101
2.8749,102
2.8806,102
2.8863,104
2.8916,105
2.8973,101
2.9029,102
2.9083,98
2.914,103
2.9196,96
2.925,100
2.9307,99
2.9361,98
2.9417,103
2.9474,100
2.9528,100
2.9584,103
2.9638,101
2.9694,102
2.9751,102
2.9807,103
2.9861,101
