Experiment: Mar_25_Phage_osmo_expt vial 3, Thu Mar 25 17:24:53 2021
0.0026,104
0.0083,104
0.0137,103
0.0194,105
0.0247,103
0.0304,101
0.036,103
0.0414,102
0.0471,104
0.0528,105
0.0581,101
0.0638,100
0.0694,100
0.0748,100
0.0804,100
0.0861,107
0.0917,103
0.097,102
0.1027,108
0.1081,104
0.1138,103
0.1194,104
0.1248,105
0.1304,99
0.136,98
0.1417,99
0.147,98
0.1527,102
0.1583,104
0.1637,106
0.1693,102
0.1749,103
0.1806,102
0.1859,101
0.1915,105
0.1971,100
0.2028,101
0.2081,102
0.2137,104
0.2194,105
0.225,105
0.2304,102
0.236,104
0.2416,105
0.2472,101
0.2526,102
0.2582,102
0.2638,104
0.2695,105
0.2748,101
0.2804,103
0.2861,104
0.2915,102
0.2971,106
0.3026,101
0.3082,104
0.3138,105
0.3194,97
0.3248,100
0.3304,98
0.3361,102
0.3417,100
0.3473,99
0.3526,98
0.3582,105
0.3638,99
0.3694,101
0.3748,101
0.3804,102
0.386,96
0.3917,96
0.3971,99
0.4027,99
0.4083,99
0.4138,98
0.4193,103
0.4249,104
0.4306,105
0.4359,102
0.4416,104
0.4472,102
0.4526,105
0.4582,103
0.4639,98
0.4693,102
0.4749,103
0.4806,104
0.486,102
0.4917,102
0.4971,103
0.5027,100
0.5081,105
0.5137,103
0.5194,97
0.5248,101
0.5305,104
0.5361,103
0.5415,103
0.5472,105
0.5528,105
0.5581,103
0.5638,102
0.5694,101
0.5751,99
0.5804,100
0.586,102
0.5917,101
0.5971,103
0.6027,105
0.6084,102
0.6137,102
0.6194,104
0.625,104
0.6304,106
0.6361,105
0.6417,105
0.6473,103
0.6527,103
0.6583,100
0.6639,103
0.6695,104
0.6749,102
0.6805,101
0.6861,103
0.6915,104
0.6971,106
0.7028,108
0.7084,103
0.7137,104
0.7193,105
0.7249,104
0.7306,101
0.7359,108
0.7415,102
0.7471,104
0.7528,106
0.7584,104
0.7637,101
0.7694,104
0.775,104
0.7804,106
0.7861,106
0.7917,103
0.7971,102
0.8027,103
0.8083,105
0.8137,103
0.8194,106
0.825,104
0.8306,99
0.836,101
0.8416,103
0.8473,105
0.8527,102
0.8584,101
0.8637,101
0.8694,101
0.8749,101
0.8805,104
0.8862,98
0.8916,99
0.8973,101
0.9027,101
0.9083,101
0.9137,104
0.9194,104
0.9248,103
0.9305,102
0.9362,102
0.9416,100
0.9473,104
0.9527,103
0.9583,103
0.9637,104
0.9694,103
0.9748,102
0.9805,103
0.9862,102
0.9916,103
0.9972,99
1.0026,102
1.0083,103
1.014,106
1.0194,106
1.025,107
1.0304,102
1.0361,103
1.0418,102
1.0472,102
1.0528,105
1.0583,104
1.0639,103
1.0693,103
1.075,100
1.0804,104
1.0861,103
1.0918,102
1.0972,103
1.1028,105
1.1082,104
1.1139,106
1.1193,101
1.125,106
1.1304,103
1.136,98
1.1417,101
1.1471,103
1.1528,103
1.1582,102
1.1639,100
1.1695,107
1.1749,100
1.1806,104
1.186,103
1.1916,100
1.1973,104
1.2027,103
1.2084,103
1.2138,104
1.2195,101
1.2249,102
1.2306,103
1.236,100
1.2417,104
1.2471,104
1.2528,103
1.2582,107
1.2639,100
1.2696,101
1.275,103
1.2806,101
1.286,102
1.2917,103
1.2971,104
1.3028,103
1.3084,103
1.3138,106
1.3195,103
1.3249,101
1.3306,101
1.336,99
1.3416,100
1.3473,101
1.3527,103
1.3584,101
1.3638,104
1.3694,99
1.3751,102
1.3805,102
1.3862,104
1.3916,97
1.3972,96
1.4027,102
1.4083,98
1.414,101
1.4194,100
1.4251,100
1.4305,102
1.4361,100
1.4416,103
1.4473,101
1.4529,105
1.4583,106
1.464,103
1.4694,102
1.475,102
1.4804,104
1.4861,104
1.4918,99
1.4971,102
1.5028,102
1.5082,103
1.5139,101
1.5193,101
1.525,101
1.5307,101
1.5361,99
1.5418,102
1.5471,105
1.5528,100
1.5582,105
1.5639,103
1.5696,103
1.575,105
1.5806,102
1.586,104
1.5917,102
1.5974,106
1.6028,100
1.6084,102
1.6138,105
1.6195,104
1.6249,101
1.6305,100
1.6362,102
1.6416,102
1.6473,103
1.6527,99
1.6584,99
1.6637,101
1.6694,101
1.6751,104
1.6805,102
1.6861,102
1.6918,102
1.6972,101
1.7029,98
1.7082,102
1.7139,101
1.7193,102
1.725,103
1.7306,100
1.736,103
1.7417,102
1.7471,99
1.7528,104
1.7584,101
1.7638,97
1.7695,99
1.7749,102
1.7806,102
1.7862,100
1.7916,100
1.7973,101
1.8027,102
1.8084,100
1.814,99
1.8194,100
1.8251,103
1.8305,100
1.8362,105
1.8416,103
1.8473,101
1.8526,104
1.8583,103
1.864,104
1.8694,103
1.875,101
1.8805,96
1.8861,100
1.8917,103
1.8973,102
1.9027,102
1.9083,103
1.9139,102
1.9195,102
1.9249,102
1.9305,101
1.9361,99
1.9417,103
1.9474,102
1.9527,103
1.9583,104
1.9639,102
1.9696,101
1.9749,103
1.9805,103
1.9861,101
1.9917,104
1.9973,103
2.0027,102
2.0084,100
2.014,102
2.0194,99
2.0251,100
2.0307,98
2.036,103
2.0416,103
2.0472,102
2.0529,101
2.0582,100
2.0638,99
2.0695,104
2.0751,102
2.0807,99
2.0861,102
2.0918,101
2.0971,105
2.1027,103
2.1084,104
2.114,104
2.1194,102
2.1251,100
2.1307,104
2.136,99
2.1417,104
2.1473,104
2.1529,100
2.1583,102
2.164,105
2.1693,104
2.175,97
2.1806,103
2.1862,103
2.1916,105
