Experiment: Mar_2_Turb_expt vial 14, Tue Mar  2 18:45:49 2021
0.0056,0.0
0.0113,0.004242570229290643
0.0166,0.0030374682578251377
0.0223,0.00021244880215287587
0.0279,0.0007236265397981834
0.0333,0.006597374603584005
0.0389,0.00682387157465647
0.0446,0.0004824305374163673
0.0499,-0.007961029434288225
0.0556,0.002271132097010242
0.0612,-0.0028560188661803654
0.0666,-0.0005400516315674508
0.0723,-0.0038649619818585945
0.0779,-0.009996210327298582
0.0833,-0.009213027462090628
0.0889,-0.004077593527439083
0.0946,0.0010079531381433915
0.0999,-0.003097424756077327
0.1056,0.0020156533471559213
0.1112,0.0004680460117045815
0.1166,0.003803654285519209
0.1222,0.009403439027556582
0.1279,-0.004647067656322723
0.1333,-0.0033244327055820255
0.1389,0.0050802973691860265
0.1445,0.004825002115368182
0.1502,-0.0033532538165468306
0.1555,0.0007380093760174233
0.1611,0.0043000023800352505
0.1668,-0.0028416123770660384
0.1721,-0.0015771987455289738
0.1777,-0.0013070884136126004
0.1834,-0.0008101068506320974
0.189,0.004839358377962899
0.1944,-0.004391153499071487
0.2,0.002569709944253762
0.2056,0.005065943254339289
0.2113,0.009884773046022755
0.2166,0.004328721204939212
0.2223,0.009417764421030927
0.2279,0.006086964213000368
0.2332,0.009403439027556582
0.2389,0.01452878675743563
0.2445,0.014302699284561848
0.2501,0.011712118776731395
0.2555,0.006101311569877144
0.2611,0.01324093768159429
0.2668,0.008667010289763133
0.2721,0.004328721204939212
0.2778,0.005263818397326703
0.2834,-0.0018041294861993462
0.289,-0.003111832934684089
0.2944,0.0035339113726107207
0.2999,2.8779017180902144e-05
0.3056,0.005590837832447626
0.3112,-0.001278294334527863
0.3165,-0.006139616178127749
0.3222,-0.001292691603197893
0.3277,0.0015190240290716694
0.3333,0.0043000023800352505
0.339,0.008156873560475342
0.3446,0.0035626403344697355
0.3499,-0.004632649340761019
0.3555,-2.8777184159722857e-05
0.3611,0.004087739385568279
0.3668,-0.004816471590875615
0.3721,-0.00638121052033136
0.3778,-0.006878873549661768
0.3833,-0.00025562550398960937
0.3889,0.0012491170088464454
0.3946,-0.0025714114216349726
0.3999,-0.00434790224609749
0.4056,-0.002827205429696389
0.4111,-0.0015771987455289738
0.4168,-0.007419912287599528
0.4224,-0.004647067656322723
0.4278,-0.005400486832783824
0.4334,-0.0013070884136126004
0.4389,-0.0071638197027896755
0.4446,-0.013072644547587386
0.4499,-0.005144524320651822
0.4556,-0.008715071697470989
0.4612,-0.010750633902797069
0.4666,-0.0028560188661803654
0.4722,-0.01076509368268952
0.4778,-0.01690706499045347
0.4835,-0.014626247120480884
0.4888,-0.013827648381658952
0.4945,-0.01408417468437373
0.5001,-0.02053180122900511
0.5055,-0.01565266611352112
0.5111,-0.018462184558243222
0.5168,-0.01690706499045347
0.5221,-0.017178293487867702
0.5278,-0.020245810386884333
0.5334,-0.017720809289258344
0.5388,-0.012288840875986584
0.5444,-0.011548591561315824
0.5501,-0.008217175442457259
0.5557,-0.013343598711982985
0.5611,-0.016664853829922444
0.5667,-0.008715071697470989
0.5723,-0.012801709985378995
0.5777,-0.009000160592644524
0.5833,-0.009227477105028137
0.589,-0.008231617410913938
0.5943,-0.007961029434288225
0.6,-0.007419912287599528
0.6056,-0.008942369695375318
0.6112,0.0010079531381433915
0.6166,-0.0030686070240975027
0.6222,-0.006637251371275132
0.6279,0.004825002115368182
0.6332,-0.0033244327055820255
0.6389,-0.004376736873002218
0.6445,-0.004164084521666278
0.6501,-0.005912461901421806
0.6555,-0.008743962850609965
0.6611,-0.0007957138774578043
0.6668,-0.0017897288385443355
0.6721,0.0030374682578251377
0.6777,0.002058779262958388
0.6834,0.004087739385568279
0.689,-0.0018041294861993462
0.6944,0.0007236265397981834
0.7,0.010706889948599252
0.7056,0.0012491170088464454
0.7113,-0.0010226021047067269
0.7166,0.0025265941654062374
0.7222,0.0002556088225318387
0.7279,-0.001036997683884322
0.7332,0.005605189026564927
0.7388,-0.004618230566943771
0.7445,-0.0112488392175627
0.7501,-0.003879375228942883
0.7555,-0.0015484022039700118
0.7611,-0.0038937880177718487
0.7667,-0.008458894015878848
0.7721,-0.006154045547155262
0.7777,-0.0018041294861993462
0.7833,0.0010079531381433915
0.789,0.00022683501735709655
0.7946,0.007901780173644402
0.8,0.005349928825155281
0.8056,0.005860432546516026
0.811,0.006852554776689335
0.8166,0.0015046458030744114
0.8222,0.009460743350986012
0.8279,0.004839358377962899
0.8332,-0.005642040494586498
0.8389,0.0017601579158440517
0.8445,0.009417764421030927
0.8501,0.00536428216702034
0.8555,0.009942060187469792
0.8612,0.010451963376347462
0.8668,0.0035770055027822822
0.8722,0.009460743350986012
0.8778,0.005874782509396104
0.8834,0.0017889114471089096
0.8888,-0.00052565988963027
0.8944,-0.0005400516315674508
0.9001,0.00536428216702034
0.9054,0.005605189026564927
0.9111,0.002825150262714904
0.9167,0.002569709944253762
0.9223,0.0012491170088464454
0.9277,0.01556161110655796
0.9333,0.0035626403344697355
0.939,0.008411950265847956
0.9443,0.013255238190936547
0.95,0.006370869542045465
0.9554,0.010678255598320252
0.961,0.010918854069835393
0.9667,0.004839358377962899
0.9723,0.011500195622953235
0.9777,0.01912437064432282
0.9833,0.008128205420346313
0.989,0.0010223352013809528
0.9943,0.007434564208150918
1.0,0.005633892789565165
1.0056,0.01706035761413849
1.0113,0.014288404616679018
1.0167,0.003307246681397702
1.0223,0.005123362463258618
1.0277,0.010451963376347462
1.0333,0.004825002115368182
1.039,0.0015477818558319312
1.0443,0.0012778772980812647
1.05,0.00869567350494349
1.0556,0.008156873560475342
1.061,0.007646670105356024
1.0666,0.007646670105356024
1.0723,0.008922053632219984
1.0779,0.0013210211688482465
1.0833,0.00024122169081686184
1.0889,0.0017889114471089096
1.0945,0.006101311569877144
1.0999,-0.0007813204460280776
1.1055,0.005633892789565165
1.1112,0.0007380093760174233
1.1168,0.0009935715331611528
1.1222,0.0022567593977459444
1.1278,-0.002827205429696389
1.1334,0.005831733995522059
1.1388,-0.0007813204460280776
1.1444,-0.0023012300683921127
1.15,0.0035770055027822822
1.1557,0.0033216135392027946
1.161,0.0043143615633595145
1.1667,-0.0038505482765188725
1.1723,-0.009739949238417145
1.1777,-0.004859737105102457
1.1833,0.0004968155213835868
1.1889,0.0035626403344697355
1.1943,0.0007667764232222041
1.1999,-0.002358843425420143
1.2055,0.005109006973645802
1.2112,-0.002827205429696389
1.2166,-0.006694981446814463
1.2222,-0.0017897288385443355
1.2278,0.0050802973691860265
1.2332,-0.004106425691869364
1.2388,0.0063565234164056905
1.2444,0.015278428726438253
1.2501,0.006101311569877144
1.2554,0.0030518363468673426
1.2611,0.00842628333380302
1.2667,0.004825002115368182
1.2723,-0.0026002214791339684
1.2777,0.003307246681397702
1.2833,-0.00029879566132373636
1.2889,-0.008985713555710317
1.2946,-0.0007957138774578043
1.2999,0.0007523926704922079
1.3056,-0.001036997683884322
1.3112,-7.193952348438781e-05
1.3165,-0.006154045547155262
1.3222,-0.00538606299048916
1.3278,-0.0015484022039700118
1.3334,-0.0025425995311147975
1.3388,-0.009241926289710323
1.3445,-0.007647141167136939
1.3501,-0.013058169562262356
1.3554,-0.007419912287599528
1.3611,-0.008502224989726859
1.3667,-0.008458894015878848
1.3724,-0.011862830845770445
1.3777,-0.009498155705168654
1.3833,-0.007661581589630151
1.389,-0.007477660804027564
1.3944,-0.008686178711310721
1.4,-0.013556659937837057
1.4057,-0.012559738696293787
1.411,-0.009739949238417145
1.4166,-0.006694981446814463
1.4223,-0.011490731251325381
1.4279,-0.016422655513608664
1.4333,-0.004647067656322723
1.4389,-0.010523240181579574
1.4446,-0.016379164667426283
1.4499,-0.006197330904705867
1.4555,-0.004874158026667574
1.4612,-0.010779553004326758
1.4666,-0.018447674093575728
1.4722,-0.015623682811276463
1.4778,-0.008686178711310721
1.4835,-0.006666117325555443
1.4888,-0.015638174691526396
1.4945,-0.014355201101333592
1.5001,-0.011761571496307632
1.5055,-0.012046899570831826
1.5111,-0.006637251371275132
1.5168,-0.01588032588419641
1.5221,-0.014582791753640967
1.5278,-0.013842128435461398
1.5334,-0.014311749428205234
1.539,-0.007178255829787261
1.5444,-0.004874158026667574
1.5501,-0.008942369695375318
1.5557,-0.0033532538165468306
1.561,-0.0025570057055024353
1.5667,-0.0020454711127390057
1.5723,-0.0025858166795121873
1.5777,-0.005371638689939062
1.5833,-0.001534003245807436
1.589,-0.006424503695891315
1.5946,-0.007376596088597753
1.6,-0.0069077437994377044
1.6056,-0.008430004408703673
1.6112,-0.007661581589630151
1.6166,-0.011790505030287779
1.6222,-0.007405474012854296
1.6279,-0.0022868255834967988
1.6333,-0.010180201510546993
1.6389,-0.00867173153084766
1.6445,-0.013029218216846439
1.6499,-0.00867173153084766
1.6555,-0.013813167869601184
1.6612,-0.012772762018948058
1.6668,-0.010992498100376835
1.6722,-0.015124935211075496
1.6778,-0.01536705641981484
1.6835,-0.008188290130777487
1.6888,-0.005898034680142161
1.6945,-0.008657283892129164
1.7001,-0.008202733015745034
1.7057,0.0017889114471089096
1.7111,0.008156873560475342
1.7167,0.004073377596240713
1.7224,0.007930453525779702
1.7277,0.0002843844607276491
1.7333,0.005335575941545545
1.739,0.01942151236637968
1.7446,0.006895583016653384
1.7499,0.008185543533625661
1.7556,0.019647328577789502
1.7612,0.008185543533625661
1.7668,0.007661008241788614
1.7722,0.017597874054555485
1.7778,0.01580191828748778
1.7835,0.019364467937737495
1.7888,0.02017021348571002
1.7944,0.020904524326052054
1.8,0.024448152885276908
1.8056,0.020381738733896815
1.8113,0.010706889948599252
1.8166,0.020593261561879128
1.8222,0.022175562226408485
1.8278,0.017314852157978344
1.8335,0.017343399571158158
1.8391,0.018855732450910434
1.8445,0.023911626013705445
1.85,0.025718031531045238
1.8556,0.015307003171498135
1.8613,0.02420835543117006
1.8666,0.029539358089747947
1.8723,0.031793466707006224
1.8778,0.02694486668489149
1.8835,0.012009891876366585
1.8891,0.02573224971351029
1.8945,0.03108951728940834
1.9001,0.027212920701603638
1.9056,0.027255543463367782
1.9113,0.02876403877218714
1.9166,0.03182182151804103
1.9223,0.03410293374824702
1.9279,0.027509367369908055
1.9334,0.02749516101389049
1.9391,0.02674784560591348
1.9444,0.026183224558239182
1.9501,0.029793031863167396
1.9557,0.021427236892661128
1.9611,0.02650818522724241
1.9668,0.020664519132177706
1.9724,0.017583601808330407
1.9778,0.02470216197734665
1.9834,0.01375041053155246
1.989,0.021652951896294792
1.9944,0.024687937495166845
2.0001,0.009970706507725025
2.0057,0.019364467937737495
2.0111,0.021667197110639913
2.0167,0.011697808588689629
2.0224,0.025195909013916995
2.0277,0.01912437064432282
2.0334,0.011231007532267245
2.039,0.01988739373952586
2.0447,0.02546408916480747
2.05,0.02774896992846554
2.0557,0.024941931595270583
2.061,0.02192138800925314
2.0667,0.03183599961094141
2.0722,0.03387787317178703
2.0778,0.021427236892661128
2.0835,0.015052378554979873
2.0889,0.015575897326978172
2.0945,0.017329125635440534
2.1,0.015307003171498135
2.1057,0.00713639992440529
2.1113,0.005109006973645802
2.1167,0.005648245358448323
2.1223,0.015590184005653818
2.1278,0.013821900765891848
2.1335,0.01860133968530997
2.1391,0.01810677297697616
2.1445,0.010735526131899542
2.1501,0.00970140819133647
2.1556,0.0038898392827370065
2.1613,0.010735526131899542
2.1666,0.00561954067893744
2.1723,0.005349928825155281
2.1779,0.0017745344523488749
2.1833,0.001065484140625239
2.1889,0.0007955453034481641
2.1946,0.00842628333380302
2.2002,-0.0012350997789860596
2.2056,0.007165083413495643
2.2112,0.00614435639003974
2.2169,0.0002556088225318387
2.2223,2.8779017180902144e-05
2.2279,-0.007632700286388405
2.2335,-0.003821719491073572
2.2389,0.007391543355609875
2.2445,-0.0020454711127390057
2.2502,-0.00025562550398960937
2.2555,0.002810779567669619
2.2612,-0.0020598734498865623
2.2668,0.0017601579158440517
2.2724,0.0048537150988129385
2.2778,-0.006139616178127749
2.2834,-0.005898034680142161
2.2891,-0.006168474457927453
2.2944,-0.007661581589630151
2.3001,0.0007811606342074118
2.3057,-0.007917705847863221
2.3111,-0.012559738696293787
2.3167,1.4389279462845295e-05
2.3224,-0.0018185296755990343
2.328,-0.008942369695375318
2.3334,-0.008458894015878848
2.339,-0.0018041294861993462
2.3447,-0.006680549615312614
2.3501,-0.003821719491073572
2.3557,-0.004319065786171583
2.3611,-0.008971266060520566
2.3667,-0.007946588697068435
2.3723,-0.004589391644543528
2.378,-0.0071638197027896755
2.3833,-0.009184126801449644
2.389,-0.004874158026667574
2.3946,-0.014326233777503417
2.4003,-0.006666117325555443
2.4056,0.0004824305374163673
2.4112,-0.011006960028017043
2.4169,-0.012559738696293787
2.4223,-0.0099673004462133
2.4279,-0.01921820384481776
2.4335,-0.019717454382550126
2.4389,-0.019446044638106952
2.4446,-0.019489597680785287
2.4502,-0.010479865910379638
