Experiment: Mar_2_Turb_expt vial 2, Tue Mar  2 18:45:48 2021
0.0056,0.0
0.0113,-7.629789152030497e-05
0.0166,0.0018696760741554463
0.0223,0.0035221408091645756
0.0279,0.004735364838597933
0.0333,0.004002282548682956
0.0389,0.004462463478801526
0.0446,0.003003709750936223
0.0499,0.0059877592532811
0.0556,0.0032116939229274166
0.0612,0.005296779653060191
0.0666,0.005520475038242378
0.0723,0.004282425219468866
0.0779,0.005762955383057378
0.0833,0.0056694178932753525
0.0889,0.003926649742943211
0.0946,0.006757999774478107
0.0999,0.00559603020301036
0.1056,0.009269938465520822
0.1112,0.00641214757446551
0.1166,0.00688171765086576
0.1222,0.00818876813216296
0.1279,0.006981914057515581
0.1333,0.0068983365894615956
0.1389,0.006592118089816079
0.1445,0.007324898064690166
0.1502,0.008790997870465889
0.1555,0.005959268558858755
0.1611,0.007334091859756864
0.1668,0.008690997570183434
0.1721,0.005491662219318183
0.1777,0.006478737761653086
0.1834,0.009972522447612708
0.189,0.004826129572076621
0.1944,0.006650738873312467
0.2,0.00605119431163903
0.2056,0.005349903401802303
0.2113,0.0038117966859210206
0.2166,0.006940330441802756
0.2223,0.008037149965382628
0.2279,0.00860910528886849
0.2332,0.008205798090824223
0.2389,0.006340859346484096
0.2445,0.00854886970133062
0.2501,0.0070488080725921165
0.2555,0.009913305863346378
0.2611,0.010302108983181069
0.2668,0.009019015409329367
0.2721,0.01300325570390004
0.2778,0.012710352517246393
0.2834,0.010556491373292731
0.289,0.009321422032660509
0.2944,0.011824351379936204
0.2999,0.010692590479307928
0.3056,0.011031162742381473
0.3112,0.012226139826969296
0.3165,0.013893247782628348
0.3222,0.01240905348810284
0.3277,0.01167032341039309
0.3333,0.011763695781237149
0.339,0.01001952659662464
0.3446,0.011972479767175304
0.3499,0.011522741652609025
0.3555,0.01105972708364722
0.3611,0.012333277257864483
0.3668,0.01258163309686633
0.3721,0.010661176924109284
0.3778,0.01144264573985887
0.3833,0.01350596435937057
0.3889,0.011958082006754744
