Experiment: Feb_8_Batch_expt_zeroed vial 8, Mon Feb  8 17:45:11 2021
0.0049,54695
0.0103,54696
0.0159,54702
0.0213,54699
0.0269,54709
0.0326,54694
0.0382,54685
0.0436,54711
0.0492,54751
0.0546,54718
0.0602,54710
0.0659,54688
0.0715,54710
0.0769,54722
0.0826,54695
0.088,54713
0.0936,54704
0.0992,54691
0.1046,54698
0.1102,54704
0.1159,54682
0.1215,54674
0.1269,54666
0.1325,54663
0.1381,54670
0.1435,54655
0.1491,54649
0.1548,54642
0.1604,54648
0.1658,54649
0.1715,54627
0.1768,54632
0.1825,54632
0.1881,54649
0.1938,54626
0.2032,54618
0.2046,54613
0.2103,54609
0.216,54584
0.2213,54579
0.2269,54594
0.2359,54569
0.238,54586
0.2436,54583
0.2493,54560
0.2607,54542
0.2622,54543
0.2659,54543
0.2713,54536
0.282,54514
0.2827,54514
0.2881,54504
0.2937,54483
0.3039,54498
0.3046,54442
0.3103,54440
0.3159,54460
0.3254,54425
0.3271,54425
0.3324,54395
0.3381,54404
0.3437,54390
0.354,54367
0.3567,54362
0.3604,54371
0.3658,54336
0.3764,54310
0.3788,54300
0.3825,54277
0.3881,54290
0.398,54254
0.3991,54243
0.4047,54245
0.4104,54255
0.4158,54180
0.4214,54195
0.427,54186
0.4327,54159
0.438,54140
0.4437,54136
0.4493,54117
0.4547,54101
0.4603,54099
0.466,54077
0.4713,54046
0.477,54015
0.4826,54026
0.488,54023
0.4937,53969
0.4993,53989
0.5047,53928
0.5103,53902
0.5159,53898
0.5216,53918
0.5269,53903
0.5326,53868
0.5379,53827
0.5436,53795
0.5492,53818
0.5549,53789
0.5602,53748
0.5659,53693
0.5715,53711
0.5769,53676
0.5825,53657
0.5881,53602
0.5938,53593
0.5992,53567
0.6048,53552
0.6102,53529
0.6159,53511
0.6215,53478
0.6269,53483
0.6324,53407
0.6381,53408
0.6437,53433
0.6491,53350
0.6547,53290
0.6603,53321
0.666,53246
0.6713,53266
0.6769,53209
0.6826,53193
0.6882,53178
0.6935,53151
0.6992,53097
0.7048,53060
0.7102,53026
0.7158,52979
0.7214,53011
0.7271,52930
0.7324,52961
0.7381,52933
0.7437,52865
0.7493,52830
0.7547,52763
0.7603,52742
0.766,52752
0.7713,52748
0.777,52657
0.7826,52564
0.7882,52631
0.7936,52548
0.7992,52527
0.8049,52460
0.8102,52494
0.8159,52379
0.8215,52398
0.8271,52378
0.8325,52324
