Experiment: Feb_8_Batch_expt_zeroed vial 12, Mon Feb  8 17:45:11 2021
0.0049,55409
0.0103,55389
0.0159,55387
0.0213,55427
0.0269,55442
0.0326,55466
0.0382,55456
0.0436,55437
0.0492,55430
0.0546,55437
0.0602,55448
0.0659,55477
0.0715,55479
0.0769,55450
0.0826,55457
0.088,55455
0.0936,55464
0.0992,55489
0.1046,55490
0.1102,55471
0.1159,55457
0.1215,55480
0.1269,55464
0.1325,55475
0.1381,55463
0.1435,55434
0.1491,55448
0.1548,55445
0.1604,55449
0.1658,55459
0.1715,55420
0.1768,55461
0.1825,55463
0.1881,55478
0.1938,55461
0.2032,55457
0.2046,55464
0.2103,55454
0.216,55403
0.2213,55455
0.2269,55456
0.2359,55449
0.238,55432
0.2436,55434
0.2493,55437
0.2607,55435
0.2622,55424
0.2659,55445
0.2713,55427
0.282,55407
0.2827,55434
0.2881,55423
0.2937,55415
0.3039,55399
0.3046,55390
0.3103,55387
0.3159,55427
0.3254,55358
0.3271,55366
0.3324,55374
0.3381,55375
0.3437,55374
0.354,55342
0.3567,55372
0.3604,55348
0.3658,55336
0.3764,55344
0.3788,55321
0.3825,55283
0.3881,55264
0.398,55275
0.3991,55274
0.4047,55276
0.4104,55292
0.4158,55257
0.4214,55256
0.427,55257
0.4327,55264
0.438,55217
0.4437,55222
0.4493,55223
0.4547,55219
0.4603,55179
0.466,55120
0.4713,55164
0.477,55175
0.4826,55101
0.488,55148
0.4937,55109
0.4993,55094
0.5047,55097
0.5103,55110
0.5159,55068
0.5216,55050
0.5269,55019
0.5326,55026
0.5379,54984
0.5436,55014
0.5492,55002
0.5549,54946
0.5602,54955
0.5659,54969
0.5715,54968
0.5769,54925
0.5825,54868
0.5881,54902
0.5938,54869
0.5992,54866
0.6048,54883
0.6102,54837
0.6159,54836
0.6215,54789
0.6269,54816
0.6324,54766
0.6381,54727
0.6437,54735
0.6491,54729
0.6547,54722
0.6603,54700
0.666,54689
0.6713,54659
0.6769,54617
0.6826,54580
0.6882,54597
0.6935,54578
0.6992,54534
0.7048,54519
0.7102,54541
0.7158,54497
0.7214,54464
0.7271,54450
0.7324,54423
0.7381,54419
0.7437,54377
0.7493,54354
0.7547,54375
0.7603,54331
0.766,54280
0.7713,54315
0.777,54262
0.7826,54200
0.7882,54248
0.7936,54187
0.7992,54134
0.8049,54113
0.8102,54139
0.8159,54077
0.8215,54089
0.8271,54050
0.8325,53993
0.8381,54020
0.8438,53965
0.8491,53926
0.8548,53936
0.8604,53904
0.8658,53827
0.8714,53771
0.877,53784
0.8827,53778
0.888,53721
0.8936,53751
0.8993,53672
0.9049,53655
0.9102,53615
0.9159,53556
0.9215,53566
0.9269,53527
0.9325,53475
0.9381,53461
0.9438,53416
0.9491,53398
0.9548,53416
0.9604,53362
0.9658,53277
0.9714,53237
0.977,53215
0.9827,53210
0.988,53148
0.9937,53071
0.9993,53070
1.0047,53022
1.0103,53014
1.016,52954
1.0213,52928
1.027,52949
1.0326,52877
1.0382,52791
1.0436,52749
1.0492,52745
1.0548,52685
1.0602,52651
1.0659,52637
1.0715,52611
1.0769,52546
1.0825,52517
1.0882,52484
1.0936,52389
1.0992,52396
1.1048,52284
1.1105,52377
1.1158,52384
1.1215,52220
1.1271,52163
1.1325,52100
1.1381,52077
1.1437,51993
1.1494,52001
1.1547,51950
1.1603,51908
1.166,51812
1.1713,51826
1.177,51700
1.1826,51705
1.1883,51664
1.1936,51711
1.1993,51625
1.2049,51510
1.2103,51513
1.2159,51402
1.2215,51337
1.2269,51336
1.2325,51292
1.238,51239
1.2436,51137
1.2492,51152
1.2548,51143
1.2605,50963
1.2658,50987
1.2714,50896
1.2771,50919
1.2824,50871
1.2881,50787
1.2938,50657
1.2991,50673
1.3048,50541
1.3104,50640
1.3158,50624
1.3215,50515
1.3271,50380
1.3325,50357
1.3381,50267
1.3438,50172
1.3492,50176
1.3548,50119
1.3604,50061
1.3658,50016
1.3715,49981
1.3771,49952
1.3825,49701
1.3882,49772
1.3938,49755
1.3992,49706
1.4048,49708
1.4102,49577
1.4158,49391
1.4215,49476
1.4271,49394
1.4325,49351
1.4381,49290
1.4437,49230
1.4491,49208
1.4547,49152
1.4604,49033
1.466,48970
1.4714,49016
1.477,48746
1.4826,48829
1.4883,48672
1.4936,48679
1.4992,48387
1.5048,48405
1.5105,48481
1.5158,48497
1.5215,48229
1.527,48283
1.5324,48224
1.5381,48024
1.5438,48083
1.5491,47991
1.5548,47906
1.5604,48093
1.5658,47808
1.5714,47523
1.577,47599
1.5827,47456
1.588,47533
1.5937,47357
1.5993,47327
1.6047,47138
1.6103,47157
1.6159,46983
1.6215,46983
1.6271,46744
1.6325,46883
1.6381,46665
1.6437,46833
1.6493,46645
1.6547,46617
1.6603,46474
1.6659,46354
1.6715,46369
1.6769,46186
1.6825,46176
1.6882,46293
1.6938,46403
1.6992,46152
1.7048,46093
1.7105,45784
1.7158,45716
1.7215,45851
1.7271,45789
1.7327,45544
1.7381,45473
1.7438,45490
1.7491,45363
1.7548,45224
1.7604,45305
1.7658,45117
1.7714,44932
1.7771,44995
1.7827,44918
1.7881,45067
