Experiment: Feb_8_Batch_expt_zeroed vial 1, Mon Feb  8 17:45:11 2021
0.0049,51792
0.0103,51767
0.0159,51803
0.0213,51723
0.0269,51775
0.0326,51741
0.0382,51804
0.0436,51740
0.0492,51730
0.0546,51808
0.0602,51787
0.0659,51777
0.0715,51751
0.0769,51772
0.0826,51688
0.088,51774
0.0936,51738
0.0992,51705
0.1046,51685
0.1102,51713
0.1159,51704
0.1215,51639
0.1269,51719
0.1325,51642
0.1381,51621
0.1435,51623
0.1491,51622
0.1548,51609
0.1604,51610
0.1658,51605
0.1715,51603
0.1768,51554
0.1825,51608
0.1881,51543
0.1938,51559
0.2032,51499
0.2046,51517
0.2103,51507
0.216,51470
0.2213,51489
0.2269,51483
0.2359,51411
0.238,51468
0.2436,51388
0.2493,51394
0.2607,51360
0.2622,51393
0.2659,51382
0.2713,51332
0.282,51220
0.2827,51308
0.2881,51231
0.2937,51267
0.3039,51222
0.3046,51156
0.3103,51185
0.3159,51142
0.3254,51111
0.3271,51066
0.3324,51082
0.3381,51020
0.3437,51032
0.354,51035
0.3567,50955
0.3604,50951
0.3658,50930
0.3764,50874
0.3788,50878
0.3825,50817
0.3881,50822
0.398,50775
0.3991,50763
0.4047,50757
0.4104,50714
0.4158,50681
0.4214,50667
0.427,50658
0.4327,50631
0.438,50567
0.4437,50541
0.4493,50556
0.4547,50485
0.4603,50460
0.466,50466
0.4713,50435
0.477,50356
0.4826,50388
0.488,50306
0.4937,50268
0.4993,50303
0.5047,50225
0.5103,50195
0.5159,50205
0.5216,50126
0.5269,50059
0.5326,50042
0.5379,50016
0.5436,49962
0.5492,49971
0.5549,49900
0.5602,49862
0.5659,49814
0.5715,49836
0.5769,49750
0.5825,49704
0.5881,49717
0.5938,49616
0.5992,49649
0.6048,49648
0.6102,49511
0.6159,49528
0.6215,49437
0.6269,49378
0.6324,49408
0.6381,49335
0.6437,49311
0.6491,49290
0.6547,49169
0.6603,49167
0.666,49149
0.6713,49100
0.6769,49107
0.6826,49039
0.6882,48910
0.6935,48888
0.6992,48886
0.7048,48849
0.7102,48751
0.7158,48741
0.7214,48733
0.7271,48725
0.7324,48561
0.7381,48536
0.7437,48526
0.7493,48450
0.7547,48327
0.7603,48305
0.766,48333
0.7713,48177
0.777,48219
0.7826,48164
0.7882,48017
0.7936,48028
0.7992,48105
0.8049,47937
0.8102,47930
0.8159,47800
0.8215,47813
0.8271,47774
0.8325,47614
0.8381,47700
0.8438,47543
0.8491,47529
0.8548,47410
0.8604,47506
0.8658,47462
0.8714,47282
0.877,47279
0.8827,47263
0.888,47143
0.8936,47069
0.8993,46950
0.9049,46779
0.9102,46785
0.9159,46797
0.9215,46687
0.9269,46719
0.9325,46641
0.9381,46519
0.9438,46431
0.9491,46487
0.9548,46429
0.9604,46313
0.9658,46260
0.9714,46172
0.977,46084
0.9827,46079
0.988,45943
0.9937,45919
0.9993,45977
1.0047,45814
1.0103,45701
1.016,45597
1.0213,45632
1.027,45478
1.0326,45434
1.0382,45341
1.0436,45416
1.0492,45229
1.0548,45096
1.0602,45055
1.0659,45019
1.0715,44931
1.0769,45025
1.0825,44855
1.0882,44815
1.0936,44621
1.0992,44552
1.1048,44407
1.1105,44338
1.1158,44357
1.1215,44474
1.1271,44242
1.1325,44121
1.1381,44030
1.1437,43957
1.1494,44019
1.1547,43673
1.1603,43760
1.166,43679
1.1713,43578
1.177,43506
1.1826,43507
1.1883,43267
1.1936,43174
1.1993,43175
1.2049,42916
1.2103,43084
1.2159,42737
1.2215,42915
1.2269,42696
1.2325,42530
1.238,42591
1.2436,42644
1.2492,42389
1.2548,42217
1.2605,42118
1.2658,42201
1.2714,42036
1.2771,41839
1.2824,41938
1.2881,41845
1.2938,41788
1.2991,41463
1.3048,41655
1.3104,41535
1.3158,41175
1.3215,41214
1.3271,41152
1.3325,41185
1.3381,41014
1.3438,40834
1.3492,40914
1.3548,40771
1.3604,40765
1.3658,40674
1.3715,40297
1.3771,40402
1.3825,40528
1.3882,40109
1.3938,40186
1.3992,39847
1.4048,39770
1.4102,39732
1.4158,39756
1.4215,39455
1.4271,39381
1.4325,39280
1.4381,39409
1.4437,39026
1.4491,39115
1.4547,39065
1.4604,38967
1.466,38851
1.4714,38754
1.477,38494
1.4826,38636
1.4883,38303
1.4936,38440
1.4992,38231
1.5048,38180
1.5105,38006
1.5158,38055
1.5215,37812
1.527,37571
1.5324,37769
1.5381,37478
1.5438,37483
1.5491,37357
1.5548,36909
1.5604,37143
1.5658,37221
1.5714,37005
1.577,37221
1.5827,36662
1.588,36845
1.5937,36400
1.5993,36598
1.6047,36615
1.6103,36384
1.6159,36503
1.6215,36148
1.6271,36362
1.6325,36023
1.6381,36127
1.6437,35798
1.6493,36007
1.6547,35915
1.6603,35656
1.6659,35596
1.6715,35345
1.6769,35688
1.6825,35446
1.6882,35592
1.6938,35218
1.6992,35393
1.7048,34788
1.7105,34938
1.7158,34983
1.7215,34869
1.7271,35101
1.7327,35213
1.7381,35005
1.7438,34750
1.7491,34734
1.7548,34739
1.7604,35125
1.7658,34800
1.7714,34713
1.7771,34655
1.7827,34781
1.7881,34367
1.7937,34760
1.7993,34647
1.8047,34493
1.8103,34568
1.816,34665
1.8214,34814
1.827,34564
1.8326,34297
1.8383,34431
1.8436,34365
1.8492,34614
1.8549,34363
1.8603,34316
1.8659,34451
1.8715,34038
1.8772,34601
1.8825,33958
1.8881,34089
1.8937,34250
1.8994,34240
1.9047,34080
1.9103,33980
1.9159,33974
1.9216,34292
1.9269,33820
1.9326,33768
1.9381,33792
1.9437,33894
1.9491,33918
1.9548,33462
1.9604,33810
1.9658,33618
1.9714,33680
1.977,33759
1.9827,33687
1.9881,33428
1.9937,33480
1.9993,33581
2.0047,33395
2.0104,33333
2.0158,33542
2.0214,33068
2.027,33311
2.0327,33400
2.0381,33416
2.0437,33263
2.0493,33322
2.0547,33439
2.0604,33144
2.066,33273
2.0714,33367
2.077,33111
2.0827,32791
2.088,33163
2.0937,33267
2.0993,33216
2.1047,32954
2.1103,33044
2.1159,33127
2.1216,33183
2.1269,33014
2.1326,33231
2.1382,33195
2.1438,32994
2.1492,33099
2.1548,32680
2.1604,32967
2.1658,32882
2.1714,32924
2.177,32784
2.1827,32927
2.188,33000
2.1937,32889
2.1992,32713
2.2048,32626
2.2102,32786
2.2158,32586
2.2215,32666
2.227,32858
2.2327,32691
2.2381,32624
2.2437,32785
2.2493,32627
2.2547,32658
2.2603,32747
2.266,32493
2.2713,32579
2.277,32665
2.2826,32632
2.2883,32804
2.2937,32528
2.2993,32678
2.3047,32613
2.3103,32436
2.3159,32653
2.3216,32515
2.3269,32596
2.3326,32396
2.3382,32522
2.3436,32456
2.3493,32463
2.3549,32588
2.3603,32533
2.3659,32575
2.3716,32575
2.3769,32455
2.3826,32436
2.3882,32465
2.3936,32331
2.3992,32429
2.4049,32493
2.4102,32271
2.4159,32347
2.4215,32482
2.4269,32249
2.4325,32315
2.4382,32219
2.4438,32379
2.4492,32212
