Experiment: Feb_8_Batch_expt_zeroed vial 14, Mon Feb  8 17:45:11 2021
0.0049,51536
0.0103,51545
0.0159,51543
0.0213,51479
0.0269,51523
0.0326,51568
0.0382,51583
0.0436,51545
0.0492,51555
0.0546,51581
0.0602,51514
0.0659,51521
0.0715,51549
0.0769,51542
0.0826,51551
0.088,51514
0.0936,51510
0.0992,51487
0.1046,51539
0.1102,51564
0.1159,51525
0.1215,51505
0.1269,51516
0.1325,51516
0.1381,51509
0.1435,51477
0.1491,51485
0.1548,51457
0.1604,51491
0.1658,51437
0.1715,51458
0.1768,51458
0.1825,51449
0.1881,51463
0.1938,51445
0.2032,51357
0.2046,51446
0.2103,51421
0.216,51392
0.2213,51365
0.2269,51373
0.2359,51376
0.238,51363
0.2436,51327
0.2493,51319
0.2607,51304
0.2622,51265
0.2659,51273
0.2713,51271
0.282,51276
0.2827,51260
0.2881,51251
0.2937,51242
0.3039,51183
0.3046,51208
0.3103,51167
0.3159,51215
0.3254,51138
0.3271,51136
0.3324,51118
0.3381,51108
0.3437,51057
0.354,51069
0.3567,51052
0.3604,51034
0.3658,51026
0.3764,51013
0.3788,51005
0.3825,50966
0.3881,50929
0.398,50876
0.3991,50945
0.4047,50915
0.4104,50882
0.4158,50867
0.4214,50783
0.427,50821
0.4327,50796
0.438,50758
0.4437,50747
0.4493,50753
0.4547,50758
0.4603,50667
0.466,50676
0.4713,50683
0.477,50623
0.4826,50579
0.488,50562
0.4937,50568
0.4993,50531
0.5047,50542
0.5103,50478
0.5159,50549
0.5216,50419
0.5269,50421
0.5326,50401
0.5379,50382
0.5436,50365
0.5492,50386
0.5549,50328
0.5602,50291
0.5659,50263
0.5715,50277
0.5769,50134
0.5825,50187
0.5881,50148
0.5938,50052
0.5992,50153
0.6048,50099
0.6102,50055
0.6159,50072
0.6215,49987
0.6269,49885
0.6324,49957
0.6381,49891
0.6437,49857
0.6491,49792
0.6547,49800
0.6603,49810
0.666,49698
0.6713,49777
0.6769,49718
0.6826,49646
0.6882,49646
0.6935,49596
0.6992,49525
0.7048,49563
0.7102,49437
0.7158,49490
0.7214,49429
0.7271,49353
0.7324,49367
0.7381,49340
0.7437,49295
0.7493,49251
0.7547,49257
0.7603,49201
0.766,49260
0.7713,49041
0.777,49021
0.7826,48956
0.7882,48899
0.7936,48929
0.7992,48924
0.8049,48893
0.8102,48788
0.8159,48739
0.8215,48688
0.8271,48573
0.8325,48503
0.8381,48581
0.8438,48558
0.8491,48387
0.8548,48414
0.8604,48301
0.8658,48336
0.8714,48234
0.877,48381
0.8827,48176
0.888,48118
0.8936,48071
0.8993,48089
0.9049,47954
0.9102,47960
0.9159,47968
0.9215,47757
0.9269,47741
0.9325,47702
0.9381,47621
0.9438,47499
0.9491,47508
0.9548,47472
0.9604,47454
0.9658,47280
0.9714,47292
0.977,47236
0.9827,47191
0.988,47015
0.9937,46927
0.9993,47182
1.0047,47035
1.0103,46942
1.016,46835
1.0213,46952
1.027,46820
