Experiment: Feb_8_Batch_expt_zeroed vial 0, Mon Feb  8 17:45:11 2021
0.0049,54241
0.0103,54265
0.0159,54259
0.0213,54262
0.0269,54272
0.0326,54269
0.0382,54267
0.0436,54270
0.0492,54277
0.0546,54300
0.0602,54276
0.0659,54296
0.0715,54288
0.0769,54300
0.0826,54315
0.088,54288
0.0936,54273
0.0992,54244
0.1046,54234
0.1102,54268
0.1159,54242
0.1215,54245
0.1269,54254
0.1325,54236
0.1381,54232
0.1435,54241
0.1491,54225
0.1548,54236
0.1604,54263
0.1658,54233
0.1715,54208
0.1768,54195
0.1825,54213
0.1881,54193
0.1938,54200
0.2032,54190
0.2046,54193
0.2103,54177
0.216,54160
0.2213,54178
0.2269,54159
0.2359,54158
0.238,54134
0.2436,54154
0.2493,54148
0.2607,54134
0.2622,54127
0.2659,54133
0.2713,54135
0.282,54064
0.2827,54103
0.2881,54098
0.2937,54097
0.3039,54103
0.3046,54067
0.3103,54063
0.3159,54052
0.3254,54059
0.3271,54030
0.3324,54082
0.3381,54039
0.3437,53993
0.354,54001
0.3567,54004
0.3604,54004
0.3658,54004
0.3764,53986
0.3788,53985
0.3825,54009
0.3881,53950
0.398,53923
0.3991,53952
0.4047,53916
0.4104,53916
0.4158,53931
0.4214,53908
0.427,53877
0.4327,53852
0.438,53851
0.4437,53855
0.4493,53820
0.4547,53818
0.4603,53801
0.466,53787
0.4713,53800
0.477,53801
0.4826,53772
0.488,53732
0.4937,53756
0.4993,53715
0.5047,53723
0.5103,53690
0.5159,53674
0.5216,53652
0.5269,53633
0.5326,53626
0.5379,53671
0.5436,53633
0.5492,53614
0.5549,53589
0.5602,53575
0.5659,53570
0.5715,53578
0.5769,53504
0.5825,53483
0.5881,53515
0.5938,53483
0.5992,53470
0.6048,53474
0.6102,53428
0.6159,53411
0.6215,53397
0.6269,53370
0.6324,53380
0.6381,53351
0.6437,53319
0.6491,53317
0.6547,53309
0.6603,53312
0.666,53212
0.6713,53203
0.6769,53190
0.6826,53153
0.6882,53117
0.6935,53146
0.6992,53161
0.7048,53106
0.7102,53077
0.7158,53061
0.7214,53008
