Experiment: Feb_8_Batch_expt_zeroed vial 9, Mon Feb  8 17:45:11 2021
0.0049,51248
0.0103,51288
0.0159,51253
0.0213,51295
0.0269,51312
0.0326,51299
0.0382,51310
0.0436,51300
0.0492,51310
0.0546,51259
0.0602,51277
0.0659,51280
0.0715,51293
0.0769,51297
0.0826,51233
0.088,51241
0.0936,51275
0.0992,51199
0.1046,51263
0.1102,51257
0.1159,51229
0.1215,51240
0.1269,51206
0.1325,51209
0.1381,51190
0.1435,51224
0.1491,51191
0.1548,51176
0.1604,51199
0.1658,51181
0.1715,51176
0.1768,51159
0.1825,51169
0.1881,51156
0.1938,51157
0.2032,51113
0.2046,51108
0.2103,51102
0.216,51091
0.2213,51079
0.2269,51049
0.2359,51070
0.238,51111
0.2436,51043
0.2493,51052
0.2607,51024
0.2622,51001
0.2659,51016
0.2713,50994
0.282,50974
0.2827,50990
0.2881,50988
0.2937,50971
0.3039,50959
0.3046,50932
0.3103,50961
0.3159,50945
0.3254,50890
0.3271,50884
0.3324,50868
0.3381,50814
0.3437,50797
0.354,50790
0.3567,50829
0.3604,50752
0.3658,50761
0.3764,50732
0.3788,50717
0.3825,50661
0.3881,50679
0.398,50624
0.3991,50636
0.4047,50629
0.4104,50572
0.4158,50572
0.4214,50549
0.427,50549
0.4327,50535
0.438,50478
0.4437,50462
0.4493,50496
0.4547,50436
0.4603,50400
0.466,50356
0.4713,50361
0.477,50336
0.4826,50333
0.488,50307
0.4937,50264
0.4993,50201
0.5047,50203
0.5103,50152
0.5159,50180
0.5216,50130
0.5269,50104
0.5326,50099
0.5379,50013
0.5436,49999
0.5492,49973
0.5549,49970
0.5602,49945
0.5659,49843
0.5715,49830
0.5769,49879
0.5825,49811
0.5881,49795
0.5938,49742
0.5992,49738
0.6048,49752
0.6102,49669
0.6159,49603
0.6215,49611
0.6269,49607
0.6324,49527
0.6381,49508
0.6437,49408
0.6491,49431
0.6547,49355
0.6603,49309
0.666,49276
0.6713,49300
0.6769,49257
0.6826,49207
0.6882,49086
0.6935,49166
0.6992,49058
0.7048,49045
0.7102,48973
0.7158,48917
0.7214,48944
0.7271,48899
0.7324,48855
0.7381,48825
0.7437,48729
0.7493,48656
0.7547,48672
0.7603,48652
0.766,48532
0.7713,48441
0.777,48572
0.7826,48360
0.7882,48442
0.7936,48324
0.7992,48339
0.8049,48225
0.8102,48119
0.8159,48028
0.8215,48044
0.8271,48017
0.8325,47983
0.8381,47888
0.8438,47817
0.8491,47747
0.8548,47705
0.8604,47601
0.8658,47533
0.8714,47561
0.877,47429
0.8827,47396
0.888,47495
0.8936,47292
0.8993,47289
0.9049,47183
0.9102,47168
0.9159,47117
0.9215,46922
0.9269,46947
0.9325,46917
0.9381,46876
0.9438,46732
0.9491,46603
0.9548,46578
0.9604,46488
0.9658,46513
0.9714,46414
0.977,46462
0.9827,46369
0.988,46368
0.9937,46214
0.9993,46222
1.0047,46049
1.0103,46021
1.016,46025
1.0213,45921
1.027,45803
1.0326,45891
1.0382,45568
1.0436,45464
1.0492,45645
1.0548,45337
1.0602,45416
1.0659,45281
1.0715,45279
1.0769,45208
1.0825,45141
1.0882,45087
1.0936,44892
1.0992,44857
1.1048,44781
1.1105,44777
1.1158,44601
1.1215,44616
1.1271,44359
1.1325,44386
1.1381,44407
1.1437,44104
1.1494,44074
1.1547,44181
1.1603,43904
1.166,43817
1.1713,44117
1.177,43831
1.1826,43725
1.1883,43667
1.1936,43610
1.1993,43406
1.2049,43541
1.2103,43264
1.2159,43262
1.2215,43258
1.2269,43120
1.2325,43032
1.238,42989
1.2436,42954
1.2492,42698
1.2548,42890
1.2605,42436
1.2658,42368
1.2714,42433
1.2771,42274
1.2824,42366
1.2881,42289
1.2938,42072
1.2991,42013
1.3048,42029
1.3104,41804
1.3158,41839
1.3215,41781
1.3271,41560
1.3325,41483
1.3381,41581
1.3438,41685
1.3492,40963
1.3548,41267
1.3604,41252
1.3658,41260
1.3715,40913
1.3771,40850
1.3825,40663
1.3882,40813
1.3938,40569
1.3992,40337
1.4048,40370
1.4102,40230
1.4158,40299
1.4215,40102
1.4271,40104
1.4325,39836
1.4381,39721
1.4437,39571
1.4491,39743
1.4547,39523
1.4604,39300
1.466,39197
1.4714,39126
1.477,38703
1.4826,39033
1.4883,38691
1.4936,38820
1.4992,38548
1.5048,38318
1.5105,38355
1.5158,38081
1.5215,38079
1.527,38023
1.5324,38194
1.5381,37892
1.5438,37750
1.5491,37562
1.5548,37899
1.5604,37455
1.5658,37333
1.5714,37503
1.577,37064
1.5827,37300
1.588,37201
1.5937,36754
1.5993,36770
1.6047,36932
1.6103,36484
1.6159,36591
1.6215,36533
1.6271,36344
1.6325,36476
1.6381,36318
1.6437,35829
