Experiment: Feb_8_Batch_expt_zeroed vial 15, Mon Feb  8 17:45:11 2021
0.0049,52300
0.0103,52279
0.0159,52276
0.0213,52291
0.0269,52291
0.0326,52280
0.0382,52271
0.0436,52299
0.0492,52308
0.0546,52275
0.0602,52299
0.0659,52327
0.0715,52272
0.0769,52295
0.0826,52298
0.088,52321
0.0936,52306
0.0992,52272
0.1046,52234
0.1102,52306
0.1159,52274
0.1215,52266
0.1269,52269
0.1325,52283
0.1381,52272
0.1435,52263
0.1491,52231
0.1548,52237
0.1604,52242
0.1658,52219
0.1715,52256
0.1768,52207
0.1825,52190
0.1881,52199
0.1938,52210
0.2032,52204
0.2046,52174
0.2103,52150
0.216,52152
0.2213,52130
0.2269,52130
0.2359,52106
0.238,52103
0.2436,52097
0.2493,52078
0.2607,52070
0.2622,52061
0.2659,52038
0.2713,52053
0.282,52027
0.2827,52019
0.2881,51993
0.2937,51993
0.3039,51986
0.3046,51940
0.3103,51912
0.3159,51954
0.3254,51893
0.3271,51888
0.3324,51902
0.3381,51836
0.3437,51848
0.354,51810
0.3567,51802
0.3604,51765
0.3658,51791
0.3764,51744
0.3788,51723
0.3825,51720
0.3881,51698
0.398,51677
0.3991,51701
0.4047,51655
0.4104,51646
0.4158,51614
0.4214,51573
0.427,51543
0.4327,51576
0.438,51543
0.4437,51526
0.4493,51488
0.4547,51459
0.4603,51448
0.466,51400
0.4713,51379
0.477,51363
0.4826,51362
0.488,51321
0.4937,51298
0.4993,51287
0.5047,51236
0.5103,51192
0.5159,51191
0.5216,51161
0.5269,51120
0.5326,51142
0.5379,51115
0.5436,51060
0.5492,51038
0.5549,51018
0.5602,50991
0.5659,50951
0.5715,50942
0.5769,50919
0.5825,50887
0.5881,50838
0.5938,50811
0.5992,50844
0.6048,50753
0.6102,50729
0.6159,50718
0.6215,50675
0.6269,50647
0.6324,50580
0.6381,50589
0.6437,50496
0.6491,50465
0.6547,50421
0.6603,50413
0.666,50397
0.6713,50339
0.6769,50285
0.6826,50338
0.6882,50297
0.6935,50214
0.6992,50120
0.7048,50134
0.7102,50132
0.7158,50055
0.7214,50019
0.7271,50000
0.7324,49947
0.7381,49916
0.7437,49920
0.7493,49813
0.7547,49735
0.7603,49747
0.766,49701
0.7713,49609
0.777,49615
0.7826,49542
0.7882,49565
0.7936,49478
0.7992,49471
0.8049,49391
0.8102,49346
0.8159,49278
0.8215,49260
0.8271,49198
0.8325,49131
0.8381,49106
0.8438,49048
0.8491,48948
0.8548,48869
0.8604,48895
0.8658,48800
0.8714,48821
0.877,48712
0.8827,48709
0.888,48626
0.8936,48648
0.8993,48627
0.9049,48511
0.9102,48391
0.9159,48454
0.9215,48351
0.9269,48333
0.9325,48283
0.9381,48239
0.9438,48150
0.9491,48043
0.9548,47988
0.9604,48167
0.9658,47914
0.9714,47796
0.977,47791
0.9827,47804
0.988,47604
0.9937,47604
0.9993,47517
1.0047,47444
1.0103,47405
1.016,47476
1.0213,47279
1.027,47236
1.0326,47308
1.0382,47097
1.0436,47089
1.0492,46955
1.0548,47099
1.0602,46846
1.0659,46850
1.0715,46747
1.0769,46680
1.0825,46524
1.0882,46346
1.0936,46291
1.0992,46380
1.1048,46279
1.1105,46177
1.1158,46140
1.1215,46040
1.1271,46009
1.1325,46081
1.1381,46003
1.1437,45886
1.1494,45842
1.1547,45731
1.1603,45555
1.166,45395
1.1713,45399
1.177,45437
1.1826,45261
1.1883,45174
1.1936,45092
1.1993,44898
1.2049,44955
1.2103,44787
1.2159,44950
1.2215,44707
1.2269,44728
1.2325,44511
1.238,44389
1.2436,44448
1.2492,44416
1.2548,44349
1.2605,44213
1.2658,44048
1.2714,43932
1.2771,44127
1.2824,43698
1.2881,43542
1.2938,43665
1.2991,43699
1.3048,43753
1.3104,43318
1.3158,43490
1.3215,43132
1.3271,43289
1.3325,43113
1.3381,42897
1.3438,42949
1.3492,42840
1.3548,42732
1.3604,42876
1.3658,42519
1.3715,42490
1.3771,42397
1.3825,42534
1.3882,42450
1.3938,42249
1.3992,42115
1.4048,42374
1.4102,41861
1.4158,41876
1.4215,41465
1.4271,41799
1.4325,41584
1.4381,41702
1.4437,41328
1.4491,41345
1.4547,41221
1.4604,40973
1.466,40985
1.4714,40855
1.477,40915
1.4826,40623
1.4883,40451
1.4936,40393
1.4992,40257
1.5048,40320
1.5105,40432
1.5158,39999
1.5215,39782
1.527,39796
1.5324,39738
1.5381,39858
1.5438,39610
1.5491,39433
1.5548,39435
1.5604,39368
1.5658,39503
1.5714,38987
1.577,38991
1.5827,38721
1.588,38885
1.5937,38737
1.5993,38686
1.6047,38474
1.6103,38082
1.6159,38570
1.6215,38250
1.6271,38011
1.6325,37945
1.6381,38230
1.6437,37632
1.6493,37725
1.6547,37810
1.6603,37769
1.6659,37278
1.6715,37615
1.6769,37603
1.6825,37228
1.6882,37045
1.6938,37254
1.6992,37025
1.7048,36745
1.7105,36607
1.7158,36939
1.7215,36893
1.7271,36677
1.7327,36382
1.7381,36467
1.7438,36210
1.7491,36150
1.7548,36140
1.7604,36145
1.7658,35698
1.7714,35828
1.7771,35790
1.7827,35792
1.7881,35466
1.7937,35753
1.7993,35790
1.8047,35468
1.8103,35191
1.816,35624
1.8214,35052
1.827,35677
1.8326,35333
1.8383,35346
1.8436,35157
1.8492,35199
1.8549,34876
1.8603,34996
1.8659,35036
1.8715,35086
1.8772,35101
1.8825,34844
1.8881,34780
1.8937,34857
1.8994,34764
1.9047,35021
1.9103,34650
1.9159,34489
1.9216,34642
1.9269,34671
1.9326,34720
1.9381,34408
1.9437,34782
1.9491,34389
1.9548,34308
1.9604,34418
1.9658,34247
1.9714,34428
1.977,34169
1.9827,34116
1.9881,34151
1.9937,34254
1.9993,34002
2.0047,34220
2.0104,33996
2.0158,34228
2.0214,33932
2.027,34070
2.0327,33865
2.0381,33888
2.0437,33648
2.0493,34235
2.0547,33649
2.0604,33681
2.066,33874
2.0714,33774
2.077,33945
2.0827,34029
2.088,33620
2.0937,33535
2.0993,33550
2.1047,33627
2.1103,33688
2.1159,33828
2.1216,33632
2.1269,33405
2.1326,33342
2.1382,33544
2.1438,33207
2.1492,33662
2.1548,33619
2.1604,33397
2.1658,33452
2.1714,33403
2.177,33413
2.1827,33267
2.188,33314
2.1937,33245
2.1992,33199
2.2048,33128
2.2102,33301
2.2158,33313
2.2215,33206
2.227,33252
2.2327,33407
2.2381,33242
2.2437,33046
2.2493,33026
2.2547,33248
2.2603,33185
2.266,33172
2.2713,33026
2.277,33131
2.2826,33064
2.2883,32826
2.2937,32951
2.2993,32932
2.3047,32777
2.3103,33086
2.3159,32736
2.3216,32798
2.3269,33129
2.3326,32842
2.3382,32857
2.3436,32821
2.3493,32613
2.3549,32797
2.3603,32626
2.3659,32883
2.3716,32758
2.3769,32981
2.3826,32715
2.3882,32630
2.3936,32513
2.3992,32683
2.4049,32647
2.4102,32551
2.4159,32500
2.4215,32706
2.4269,32473
2.4325,32599
2.4382,32360
2.4438,32619
2.4492,32766
2.4548,32751
2.4605,32629
2.4659,32471
2.4715,32648
2.4772,32845
2.4826,32353
2.4882,32471
2.4936,32599
2.4992,32442
2.5049,32413
2.5102,32463
2.5159,32429
2.5216,32568
2.527,32642
2.5326,32628
2.538,32353
2.5437,32451
2.5493,32173
2.5547,32591
2.5603,32455
2.566,32321
2.5714,32401
2.577,32379
2.5827,32442
2.5881,32253
2.5938,32184
2.5991,32275
2.6048,32489
2.6105,32554
2.6158,32250
2.6215,32246
2.6272,32278
2.6326,32310
2.6382,32129
2.6436,32437
2.6493,32300
2.6547,32245
2.6603,32239
2.666,32278
2.6714,32470
2.677,32283
2.6825,32207
2.6882,32252
2.6939,32415
2.6993,32275
2.7049,32229
2.7103,32308
2.716,32257
2.7214,32243
2.727,32191
2.7327,32256
2.7381,32376
2.7437,32377
2.7494,32323
2.7548,32222
2.7604,32428
2.7658,32218
2.7715,32323
2.7771,32515
2.7825,32344
2.7881,32295
2.7938,32316
2.7992,32108
2.8049,32265
2.8103,32409
2.8159,32024
2.8216,32266
2.8269,32204
2.8326,32190
2.8382,32317
2.8436,32275
2.8492,32453
2.855,32376
2.8604,32427
2.866,32315
2.8714,32339
2.877,32269
2.8827,32288
2.8883,32285
2.8937,32207
2.8994,32159
2.9048,32474
2.9104,32238
2.9158,32336
2.9214,32330
2.9271,32206
2.9327,32289
2.9381,32235
2.9437,32217
