Experiment: Feb_8_Batch_expt_zeroed vial 6, Mon Feb  8 17:45:11 2021
0.0049,53101
0.0103,53116
0.0159,53190
0.0213,53199
0.0269,53130
0.0326,53157
0.0382,53192
0.0436,53212
0.0492,53162
0.0546,53143
0.0602,53178
0.0659,53171
0.0715,53172
0.0769,53110
0.0826,53173
0.088,53184
0.0936,53177
0.0992,53208
0.1046,53183
0.1102,53189
0.1159,53159
0.1215,53186
0.1269,53178
0.1325,53173
0.1381,53117
0.1435,53167
0.1491,53138
0.1548,53089
0.1604,53134
0.1658,53132
0.1715,53120
0.1768,53091
0.1825,53097
0.1881,53097
0.1938,53064
0.2032,53033
0.2046,52998
0.2103,53007
0.216,52963
0.2213,52983
0.2269,52977
0.2359,52954
0.238,52959
0.2436,52938
0.2493,52932
0.2607,52921
0.2622,52882
0.2659,52886
0.2713,52903
0.282,52862
0.2827,52868
0.2881,52845
0.2937,52866
0.3039,52800
0.3046,52808
0.3103,52783
0.3159,52762
0.3254,52777
0.3271,52763
0.3324,52749
0.3381,52727
0.3437,52697
0.354,52655
0.3567,52680
0.3604,52661
0.3658,52679
0.3764,52657
0.3788,52595
0.3825,52623
0.3881,52571
0.398,52546
0.3991,52524
0.4047,52558
0.4104,52492
0.4158,52498
0.4214,52409
0.427,52446
0.4327,52382
0.438,52397
0.4437,52379
0.4493,52364
0.4547,52353
0.4603,52340
0.466,52263
0.4713,52259
0.477,52245
0.4826,52266
0.488,52207
0.4937,52186
0.4993,52175
0.5047,52129
0.5103,52126
0.5159,52139
0.5216,52104
0.5269,52119
0.5326,52054
0.5379,52023
0.5436,51989
0.5492,51992
0.5549,51932
0.5602,51884
0.5659,51895
0.5715,51861
0.5769,51834
0.5825,51793
0.5881,51789
0.5938,51774
0.5992,51721
0.6048,51685
0.6102,51655
0.6159,51653
0.6215,51550
0.6269,51581
0.6324,51560
0.6381,51491
0.6437,51491
0.6491,51446
0.6547,51439
0.6603,51409
0.666,51388
0.6713,51427
0.6769,51319
0.6826,51236
0.6882,51229
0.6935,51161
0.6992,51172
0.7048,51178
0.7102,51140
0.7158,51072
0.7214,51080
0.7271,51074
0.7324,50912
0.7381,50984
0.7437,50910
0.7493,50903
0.7547,50814
0.7603,50742
0.766,50740
0.7713,50710
0.777,50706
0.7826,50599
0.7882,50659
0.7936,50502
0.7992,50480
0.8049,50469
0.8102,50486
0.8159,50361
0.8215,50389
0.8271,50232
0.8325,50316
0.8381,50263
0.8438,50235
0.8491,50206
0.8548,50073
0.8604,50123
0.8658,50026
0.8714,49916
0.877,49982
0.8827,49929
0.888,49973
0.8936,49858
0.8993,49754
0.9049,49713
0.9102,49751
0.9159,49681
0.9215,49618
0.9269,49583
0.9325,49512
0.9381,49608
0.9438,49466
0.9491,49338
0.9548,49292
0.9604,49321
0.9658,49308
0.9714,49177
0.977,49139
0.9827,49101
0.988,49120
0.9937,49000
0.9993,48853
1.0047,48946
1.0103,48809
1.016,48701
1.0213,48640
1.027,48676
1.0326,48617
1.0382,48546
1.0436,48537
1.0492,48459
1.0548,48241
1.0602,48390
1.0659,48282
1.0715,48116
1.0769,48123
1.0825,48068
1.0882,47987
1.0936,47931
1.0992,47844
1.1048,47888
1.1105,47721
1.1158,47769
1.1215,47518
1.1271,47559
1.1325,47552
1.1381,47586
1.1437,47403
1.1494,47330
1.1547,47229
1.1603,47118
1.166,47158
1.1713,47055
1.177,47110
1.1826,47077
1.1883,46879
1.1936,46746
1.1993,46609
1.2049,46690
1.2103,46566
1.2159,46575
1.2215,46523
1.2269,46449
1.2325,46103
1.238,46433
1.2436,46376
1.2492,46188
1.2548,46066
1.2605,45930
1.2658,45903
1.2714,45901
1.2771,45754
1.2824,45996
1.2881,45750
1.2938,45603
1.2991,45751
1.3048,45328
1.3104,45427
1.3158,45118
1.3215,45236
1.3271,45167
1.3325,45120
1.3381,44997
1.3438,44866
1.3492,44629
1.3548,44780
1.3604,44558
1.3658,44482
1.3715,44716
1.3771,44437
1.3825,44399
1.3882,44285
1.3938,44165
1.3992,44168
1.4048,44007
1.4102,44016
1.4158,44097
1.4215,43750
1.4271,43811
1.4325,43722
1.4381,43603
1.4437,43625
1.4491,43418
1.4547,43666
1.4604,43225
1.466,43234
1.4714,43164
1.477,42964
1.4826,42903
1.4883,42757
1.4936,42790
1.4992,42739
1.5048,42510
1.5105,42323
1.5158,42421
1.5215,42146
1.527,42401
1.5324,42163
1.5381,42013
1.5438,41808
1.5491,41952
1.5548,41796
1.5604,41540
1.5658,41770
1.5714,41590
1.577,41464
1.5827,41512
1.588,41512
1.5937,41177
1.5993,41205
1.6047,41064
1.6103,41156
1.6159,40755
1.6215,40639
1.6271,40594
1.6325,40513
1.6381,40335
1.6437,40570
1.6493,40630
1.6547,40157
1.6603,40016
1.6659,40147
1.6715,40056
1.6769,40087
1.6825,39896
1.6882,39823
1.6938,39687
1.6992,39928
1.7048,39865
1.7105,39830
1.7158,39780
1.7215,39521
1.7271,39383
1.7327,39376
1.7381,39479
1.7438,39556
1.7491,39278
1.7548,39270
1.7604,39009
1.7658,39181
1.7714,39264
1.7771,38916
1.7827,39104
1.7881,39114
1.7937,38996
1.7993,38920
1.8047,38894
1.8103,38915
1.816,39082
1.8214,38690
1.827,38822
1.8326,38567
1.8383,38559
1.8436,38845
1.8492,38718
1.8549,38733
1.8603,38597
1.8659,38515
1.8715,38607
1.8772,38407
1.8825,38167
1.8881,38319
1.8937,38038
1.8994,38016
1.9047,38130
1.9103,38266
1.9159,38049
1.9216,38015
1.9269,37857
1.9326,37969
1.9381,37816
1.9437,37906
1.9491,37910
1.9548,38027
1.9604,37789
1.9658,37728
1.9714,37651
1.977,37788
1.9827,37552
1.9881,37789
1.9937,37469
1.9993,37621
2.0047,37367
2.0104,37422
2.0158,37320
2.0214,37263
2.027,37477
2.0327,37331
2.0381,37631
2.0437,37314
2.0493,37243
2.0547,37172
2.0604,36978
2.066,37196
2.0714,37182
2.077,36969
2.0827,37043
2.088,37039
2.0937,37097
2.0993,36899
2.1047,37020
2.1103,36786
2.1159,36615
2.1216,36685
2.1269,37035
2.1326,36951
2.1382,36803
2.1438,36750
2.1492,36577
2.1548,36708
2.1604,36568
2.1658,36671
2.1714,36558
2.177,36701
2.1827,36588
2.188,36476
2.1937,36367
2.1992,36631
2.2048,36436
2.2102,36605
2.2158,36334
2.2215,36425
2.227,36360
2.2327,36464
2.2381,36301
2.2437,36274
2.2493,36305
2.2547,36080
2.2603,36317
2.266,36187
2.2713,36252
2.277,36265
2.2826,36272
2.2883,36065
2.2937,36174
2.2993,35986
2.3047,36141
2.3103,36112
2.3159,36087
2.3216,36176
2.3269,36086
2.3326,35972
2.3382,35933
2.3436,35942
2.3493,36058
2.3549,36006
2.3603,36008
2.3659,35924
2.3716,35943
2.3769,35895
2.3826,35956
2.3882,35857
2.3936,35929
2.3992,35919
2.4049,35996
2.4102,35838
2.4159,35799
2.4215,35940
2.4269,35962
2.4325,35809
2.4382,35753
2.4438,35862
2.4492,35604
2.4548,35808
2.4605,35660
2.4659,35788
2.4715,35602
2.4772,35785
2.4826,35660
2.4882,35821
2.4936,35582
2.4992,35706
2.5049,35640
2.5102,35681
2.5159,35628
2.5216,35662
2.527,35579
2.5326,35518
2.538,35499
2.5437,35573
2.5493,35207
2.5547,35551
2.5603,35432
2.566,35405
2.5714,35459
2.577,35512
2.5827,35369
2.5881,35501
2.5938,35463
2.5991,35367
2.6048,35451
2.6105,35366
2.6158,35312
2.6215,35419
2.6272,35401
2.6326,35333
2.6382,35238
2.6436,35124
2.6493,35318
2.6547,35407
2.6603,35350
2.666,35307
2.6714,35355
2.677,35321
2.6825,35428
2.6882,35336
2.6939,35242
2.6993,35236
2.7049,35239
2.7103,35213
2.716,35311
2.7214,35310
2.727,35143
2.7327,35270
2.7381,35457
2.7437,35188
2.7494,35217
2.7548,35228
2.7604,35183
2.7658,35286
2.7715,35149
2.7771,35295
2.7825,35203
2.7881,35179
2.7938,35223
2.7992,35222
2.8049,35274
