Experiment: Feb_8_Batch_expt_zeroed vial 10, Mon Feb  8 17:45:11 2021
0.0049,53931
0.0103,53876
0.0159,53909
0.0213,53931
0.0269,53930
0.0326,53948
0.0382,53919
0.0436,53924
0.0492,53930
0.0546,53884
0.0602,53892
0.0659,53899
0.0715,53929
0.0769,53913
0.0826,53901
0.088,53924
0.0936,53892
0.0992,53901
0.1046,53869
0.1102,53899
0.1159,53912
0.1215,53920
0.1269,53891
0.1325,53908
0.1381,53908
0.1435,53898
0.1491,53932
0.1548,53909
0.1604,53868
0.1658,53881
0.1715,53891
0.1768,53868
0.1825,53857
0.1881,53852
0.1938,53823
0.2032,53841
0.2046,53832
0.2103,53826
0.216,53788
0.2213,53796
0.2269,53795
0.2359,53830
0.238,53797
0.2436,53768
0.2493,53759
0.2607,53752
0.2622,53738
0.2659,53743
0.2713,53739
0.282,53713
0.2827,53703
0.2881,53663
0.2937,53687
0.3039,53696
0.3046,53639
0.3103,53654
0.3159,53580
0.3254,53610
0.3271,53614
0.3324,53615
0.3381,53563
0.3437,53571
0.354,53547
0.3567,53546
0.3604,53496
0.3658,53509
0.3764,53504
0.3788,53430
0.3825,53434
0.3881,53414
0.398,53401
0.3991,53421
0.4047,53355
0.4104,53381
0.4158,53339
0.4214,53327
0.427,53311
0.4327,53270
0.438,53255
0.4437,53244
0.4493,53271
0.4547,53238
0.4603,53212
0.466,53150
0.4713,53135
0.477,53100
0.4826,53129
0.488,53071
0.4937,53039
0.4993,53022
0.5047,52999
0.5103,52972
0.5159,53014
0.5216,52960
0.5269,52942
0.5326,52859
0.5379,52875
0.5436,52882
0.5492,52809
0.5549,52818
0.5602,52801
0.5659,52765
0.5715,52736
0.5769,52720
0.5825,52662
0.5881,52640
0.5938,52614
0.5992,52614
0.6048,52557
0.6102,52566
0.6159,52497
0.6215,52477
0.6269,52424
0.6324,52375
0.6381,52370
0.6437,52277
0.6491,52319
0.6547,52267
0.6603,52283
0.666,52212
0.6713,52256
0.6769,52196
0.6826,52141
0.6882,52114
0.6935,52031
0.6992,52001
0.7048,52015
0.7102,52025
0.7158,51925
0.7214,51917
0.7271,51836
0.7324,51865
0.7381,51777
0.7437,51803
0.7493,51719
0.7547,51670
0.7603,51677
0.766,51629
0.7713,51588
0.777,51508
0.7826,51505
0.7882,51405
0.7936,51427
0.7992,51356
0.8049,51297
0.8102,51275
0.8159,51242
0.8215,51224
0.8271,51109
0.8325,51061
0.8381,51072
0.8438,50934
0.8491,50889
0.8548,50856
0.8604,50854
0.8658,50791
0.8714,50758
0.877,50689
0.8827,50736
0.888,50575
0.8936,50571
0.8993,50546
0.9049,50459
0.9102,50378
0.9159,50431
0.9215,50341
0.9269,50330
0.9325,50204
0.9381,50186
0.9438,50092
0.9491,50044
0.9548,50052
0.9604,49900
0.9658,49875
0.9714,49809
0.977,49795
0.9827,49622
0.988,49693
0.9937,49634
0.9993,49646
1.0047,49562
1.0103,49510
1.016,49327
1.0213,49482
1.027,49272
1.0326,49263
1.0382,49202
1.0436,49190
1.0492,49152
1.0548,48978
1.0602,48874
1.0659,48866
1.0715,48813
1.0769,48721
1.0825,48564
1.0882,48543
1.0936,48579
1.0992,48369
1.1048,48380
1.1105,48298
1.1158,48266
1.1215,48170
1.1271,48121
1.1325,47967
1.1381,48042
1.1437,47809
1.1494,47813
