Experiment: Feb_8_Batch_expt_zeroed vial 11, Mon Feb  8 17:45:11 2021
0.0049,55108
0.0103,55139
0.0159,55150
0.0213,55128
0.0269,55137
0.0326,55146
0.0382,55169
0.0436,55160
0.0492,55134
0.0546,55139
0.0602,55155
0.0659,55192
0.0715,55154
0.0769,55142
0.0826,55167
0.088,55160
0.0936,55157
0.0992,55183
0.1046,55143
0.1102,55155
0.1159,55185
0.1215,55197
0.1269,55210
0.1325,55208
0.1381,55201
0.1435,55160
0.1491,55176
0.1548,55182
0.1604,55178
0.1658,55173
0.1715,55171
0.1768,55176
0.1825,55154
0.1881,55180
0.1938,55180
0.2032,55153
0.2046,55129
0.2103,55132
0.216,55167
0.2213,55098
0.2269,55135
0.2359,55103
0.238,55124
0.2436,55117
0.2493,55098
0.2607,55088
0.2622,55083
0.2659,55075
0.2713,55049
0.282,55058
0.2827,55037
0.2881,55043
0.2937,55051
0.3039,55043
0.3046,55042
0.3103,55031
0.3159,55045
0.3254,55006
0.3271,55005
0.3324,54962
0.3381,54966
0.3437,55008
0.354,55003
0.3567,54950
0.3604,54971
0.3658,54952
0.3764,54917
0.3788,54919
0.3825,54904
0.3881,54897
0.398,54927
0.3991,54857
0.4047,54910
0.4104,54866
0.4158,54840
0.4214,54845
0.427,54850
0.4327,54807
0.438,54794
0.4437,54789
0.4493,54815
0.4547,54798
0.4603,54747
0.466,54748
0.4713,54737
0.477,54686
0.4826,54694
0.488,54697
0.4937,54691
0.4993,54606
0.5047,54653
0.5103,54691
0.5159,54607
0.5216,54636
0.5269,54624
0.5326,54588
0.5379,54565
0.5436,54582
0.5492,54564
0.5549,54580
0.5602,54517
0.5659,54507
0.5715,54507
0.5769,54499
0.5825,54446
0.5881,54436
0.5938,54444
0.5992,54427
0.6048,54459
0.6102,54396
0.6159,54395
0.6215,54328
0.6269,54332
0.6324,54271
0.6381,54293
0.6437,54361
0.6491,54200
0.6547,54270
0.6603,54238
0.666,54196
0.6713,54204
0.6769,54205
0.6826,54151
0.6882,54087
0.6935,54109
0.6992,54107
0.7048,54075
0.7102,54012
0.7158,53989
0.7214,54056
0.7271,53955
0.7324,53970
0.7381,53900
0.7437,53967
0.7493,53875
0.7547,53834
0.7603,53819
0.766,53814
0.7713,53825
0.777,53814
0.7826,53770
0.7882,53697
0.7936,53680
0.7992,53703
0.8049,53594
0.8102,53596
0.8159,53609
0.8215,53565
0.8271,53578
0.8325,53496
0.8381,53463
0.8438,53445
0.8491,53432
0.8548,53430
0.8604,53361
0.8658,53333
0.8714,53304
0.877,53295
0.8827,53225
0.888,53166
0.8936,53304
0.8993,53164
0.9049,53184
0.9102,53014
0.9159,53045
0.9215,53090
0.9269,52980
0.9325,52976
0.9381,52941
0.9438,52922
0.9491,53002
0.9548,52935
0.9604,52903
0.9658,52797
0.9714,52651
0.977,52676
0.9827,52725
0.988,52581
0.9937,52638
0.9993,52604
1.0047,52523
1.0103,52582
1.016,52453
1.0213,52413
1.027,52400
1.0326,52461
1.0382,52288
1.0436,52275
1.0492,52234
1.0548,52227
1.0602,52260
1.0659,52064
1.0715,52165
1.0769,52063
1.0825,52042
1.0882,52011
1.0936,51884
1.0992,51993
1.1048,51886
1.1105,51778
1.1158,51789
1.1215,51808
1.1271,51633
1.1325,51645
1.1381,51585
1.1437,51649
1.1494,51461
1.1547,51541
1.1603,51477
1.166,51576
1.1713,51447
1.177,51329
1.1826,51137
1.1883,51198
1.1936,51111
1.1993,50997
1.2049,51056
1.2103,51053
1.2159,50961
1.2215,50974
1.2269,50719
1.2325,50882
1.238,50734
1.2436,50798
1.2492,50686
1.2548,50742
1.2605,50507
1.2658,50521
1.2714,50506
1.2771,50448
1.2824,50353
1.2881,50390
1.2938,50519
1.2991,50215
1.3048,50172
1.3104,50048
1.3158,50109
1.3215,50011
1.3271,49973
1.3325,49970
1.3381,49644
1.3438,49831
1.3492,49779
1.3548,49744
1.3604,49726
1.3658,49581
1.3715,49415
1.3771,49394
1.3825,49248
1.3882,49341
1.3938,49117
1.3992,49109
1.4048,49250
1.4102,49006
1.4158,49062
1.4215,48985
1.4271,49148
1.4325,48920
1.4381,48745
1.4437,48821
1.4491,48739
1.4547,48735
1.4604,48748
1.466,48570
1.4714,48418
1.477,48478
1.4826,48475
1.4883,48173
1.4936,48176
1.4992,48427
1.5048,48151
1.5105,48187
1.5158,48228
1.5215,48122
1.527,47855
1.5324,47888
1.5381,47758
1.5438,47486
1.5491,47579
1.5548,47474
1.5604,47501
1.5658,47312
1.5714,47314
1.577,47039
1.5827,47236
1.588,46903
1.5937,46907
1.5993,46713
1.6047,46733
1.6103,46707
1.6159,46932
1.6215,46782
1.6271,46516
1.6325,46425
1.6381,46360
1.6437,46164
1.6493,46149
1.6547,46165
1.6603,46046
1.6659,45805
1.6715,46130
1.6769,45793
1.6825,45956
1.6882,45696
1.6938,45691
1.6992,45588
1.7048,45381
1.7105,45504
1.7158,45578
1.7215,45572
1.7271,45368
1.7327,45241
1.7381,45069
1.7438,44782
1.7491,44987
1.7548,44830
1.7604,44645
1.7658,44875
1.7714,44718
1.7771,44828
1.7827,44805
1.7881,44905
1.7937,44506
1.7993,44421
1.8047,44661
1.8103,44208
1.816,44332
1.8214,44243
1.827,44039
1.8326,43742
1.8383,43435
1.8436,43820
1.8492,43770
1.8549,43560
1.8603,43691
1.8659,43581
1.8715,43656
1.8772,43515
1.8825,43460
1.8881,43259
1.8937,43503
1.8994,43516
1.9047,43483
1.9103,43293
1.9159,43018
1.9216,42993
1.9269,43394
1.9326,43520
1.9381,42825
1.9437,43051
1.9491,42706
1.9548,43166
1.9604,42974
1.9658,42847
1.9714,42878
1.977,42807
1.9827,42779
1.9881,42974
1.9937,42782
1.9993,42593
2.0047,42716
2.0104,42603
2.0158,42161
2.0214,42451
2.027,42790
2.0327,42281
2.0381,42169
2.0437,42397
2.0493,42137
2.0547,42048
2.0604,42339
2.066,41990
2.0714,42092
2.077,42115
2.0827,42213
2.088,42178
2.0937,41915
2.0993,41934
2.1047,41693
2.1103,41827
2.1159,41999
2.1216,41893
2.1269,41589
2.1326,41417
2.1382,41539
2.1438,41766
2.1492,41707
2.1548,41692
2.1604,41466
2.1658,41666
2.1714,41393
2.177,41592
2.1827,41478
2.188,41100
2.1937,41324
2.1992,41453
2.2048,40984
2.2102,41414
2.2158,41393
2.2215,41266
2.227,41176
2.2327,41061
2.2381,41270
2.2437,41224
2.2493,41064
2.2547,41053
2.2603,41044
2.266,40882
2.2713,41003
2.277,40871
2.2826,40861
2.2883,40689
2.2937,40934
2.2993,40876
2.3047,40867
2.3103,40952
2.3159,40954
2.3216,40734
2.3269,40848
2.3326,40538
2.3382,40937
2.3436,40677
2.3493,40580
2.3549,40774
2.3603,40684
2.3659,40340
2.3716,40603
2.3769,40757
2.3826,40306
2.3882,40564
2.3936,40318
2.3992,40547
2.4049,40409
2.4102,40273
2.4159,40221
2.4215,40491
2.4269,40397
2.4325,40423
2.4382,40310
2.4438,40300
2.4492,40259
2.4548,40214
2.4605,40137
2.4659,40184
2.4715,40110
2.4772,40127
2.4826,39949
2.4882,40166
2.4936,40077
2.4992,40029
2.5049,40181
2.5102,39850
2.5159,40004
2.5216,39901
2.527,40003
2.5326,40088
2.538,40007
2.5437,39926
2.5493,39889
2.5547,39856
2.5603,39800
2.566,39868
2.5714,39756
2.577,39844
2.5827,39763
2.5881,39711
2.5938,39847
2.5991,39650
2.6048,39803
2.6105,39716
2.6158,39725
2.6215,39666
2.6272,39653
2.6326,39614
2.6382,39678
2.6436,39680
2.6493,39603
2.6547,39577
2.6603,39582
2.666,39587
2.6714,39370
2.677,39547
2.6825,39481
2.6882,39391
2.6939,39611
2.6993,39668
2.7049,39436
2.7103,39450
2.716,39512
2.7214,39435
2.727,39156
2.7327,39479
2.7381,39446
2.7437,39274
2.7494,39401
2.7548,39296
2.7604,39537
2.7658,39101
2.7715,39240
2.7771,39242
2.7825,39399
2.7881,39336
2.7938,39300
2.7992,39305
2.8049,39150
2.8103,39220
2.8159,39316
2.8216,39218
2.8269,39328
2.8326,39298
2.8382,39210
2.8436,39097
2.8492,39200
2.855,39208
2.8604,39072
2.866,39234
2.8714,39088
2.877,39135
2.8827,39158
2.8883,39196
2.8937,39003
2.8994,39086
2.9048,38997
2.9104,39024
2.9158,39059
2.9214,39196
2.9271,39052
2.9327,38979
2.9381,39033
2.9437,39102
2.9491,39061
2.9548,39194
2.9605,39092
2.9659,39036
2.9716,39155
2.977,38992
2.9827,39053
2.9883,38977
2.9937,38843
2.9994,38973
3.0048,38969
3.0105,39042
3.0159,39155
3.0216,39152
3.0269,38949
3.0326,39082
3.0383,38709
3.0436,39007
3.0493,39080
3.0547,38878
3.0604,38766
3.066,38989
3.0714,38926
3.0771,38979
3.0825,38997
3.0881,38940
3.0937,38975
3.0994,38822
3.1047,38995
3.1103,38932
3.116,38932
3.1214,38915
3.1271,38991
3.1327,38746
3.1381,38863
3.1438,38922
3.1492,38928
3.1548,38877
3.1605,38898
3.1659,38886
3.1715,38864
3.177,39035
3.1826,38967
3.1882,38809
3.1936,39141
3.1993,39024
3.2049,38953
3.2103,38831
3.216,38804
3.2216,38817
3.227,38967
3.2327,38979
3.238,38771
3.2437,38878
3.2494,38929
3.2547,38943
3.2604,38903
3.266,38871
3.2714,39051
3.2771,38859
3.2825,38954
3.2882,38822
3.2938,38822
3.2992,38965
3.3049,38821
3.3103,38805
3.3159,38962
3.3216,38798
3.327,38880
3.3326,38830
3.3381,38848
3.3438,38886
3.3491,38895
3.3548,38796
3.3605,38718
3.3659,38954
3.3715,38835
3.3771,38806
3.3825,38770
3.3882,38915
3.3936,38891
3.3992,38835
3.4049,38858
3.4105,38815
3.4159,38946
3.4215,38816
3.4272,38831
3.4326,38727
3.4382,38809
3.4436,38851
3.4493,38834
3.4547,38886
3.4603,38829
3.466,38877
3.4716,38913
3.477,38931
3.4826,38970
3.488,38954
3.4937,38797
3.4994,38911
3.5048,38914
3.5104,38993
3.516,38889
3.5214,38842
3.527,38891
3.5327,38989
3.5381,38932
3.5437,38890
3.5493,38900
3.5548,39096
3.5604,38949
3.5658,38931
3.5715,38724
3.5771,38767
3.5825,38859
3.5881,38964
3.5938,38859
3.5992,38937
3.6048,39031
3.6102,38914
3.6159,38913
3.6216,38795
3.627,38847
3.6326,38938
3.6383,38883
3.6437,38869
3.6493,38824
3.6547,38919
3.6604,38873
3.6658,38923
3.6715,38875
3.6771,38830
3.6827,38962
3.6881,38851
3.6938,38843
3.6992,38932
3.7048,38797
3.7105,38864
3.7159,38793
3.7216,38845
3.7272,38891
3.7325,38842
3.7382,38795
3.7438,38759
3.7492,38925
3.7549,38857
3.7605,38863
3.7659,38740
3.7715,38987
3.7772,38697
3.7825,38900
3.7882,38820
3.7938,38770
3.7992,38879
3.8048,38887
3.8105,38875
3.8159,38844
3.8216,38731
3.8272,38718
3.8326,38940
3.8382,38870
3.8436,38842
3.8492,38842
3.8549,38842
3.8603,38721
3.866,38860
3.8714,38863
3.877,39003
3.8827,38877
3.8881,38903
3.8937,38817
3.8994,38943
3.9047,38966
3.9104,38871
3.916,38934
3.9214,38773
3.9271,38771
3.9328,38843
3.9381,38894
3.9438,38824
3.9494,38746
3.9548,38871
3.9604,38793
3.9661,38778
3.9715,38771
3.9772,38863
3.9825,38797
3.9882,38999
3.9938,38971
3.9995,38934
4.0048,38810
4.0105,38842
4.0158,38952
4.0215,38942
4.0272,38919
4.0326,38940
4.0382,38807
4.0439,38808
4.0492,38722
4.0548,38824
4.0605,38881
4.0658,39013
4.0715,38789
4.0772,38733
4.0826,38702
4.0882,38855
4.0939,38789
4.0992,38794
4.1049,38620
4.1103,38853
4.1159,38803
4.1215,38846
4.1272,38954
4.1325,38864
4.1382,38898
4.1439,38885
4.1492,38822
4.1549,38750
4.1603,38783
4.166,38748
4.1716,38792
4.177,38829
4.1826,38695
4.1882,38900
4.1938,38677
4.1994,38795
4.2048,38908
4.2104,38829
4.216,38811
4.2214,38689
4.2271,38768
4.2327,38778
4.2381,38871
4.2438,38842
4.2494,38776
4.2548,38920
4.2604,38750
4.2658,38800
4.2715,38763
4.2771,38785
4.2825,38787
4.2881,38758
4.2938,38825
4.2992,38738
4.3049,38771
4.3105,38804
4.3159,38763
4.3215,39005
4.3272,38828
4.3325,38942
4.3382,38829
4.3439,38699
4.3492,38832
4.3549,38677
4.3605,38772
4.3658,38910
4.3715,38789
4.3771,38834
4.3828,38836
4.3881,38880
4.3938,38738
4.3992,39011
4.4049,38840
4.4105,38739
4.4159,38876
4.4215,38791
4.4272,38761
4.4325,38940
4.4382,38958
4.4438,38883
4.4492,38787
4.4549,38748
4.4605,38931
4.4659,38877
4.4715,38762
4.4772,38874
4.4826,38947
4.4882,38943
4.4938,38722
4.4992,38859
4.5049,38747
4.5105,38802
4.5159,38882
4.5214,38795
4.527,38752
4.5327,38750
4.5383,38852
4.5437,38905
4.5492,38711
4.5548,38818
4.5605,38829
4.5659,38901
4.5715,38944
4.577,38811
4.5826,38986
4.5883,38850
4.5937,38912
4.5993,38931
4.6048,38784
4.6105,38812
4.6159,38767
4.6215,38804
4.6272,38886
4.6326,38834
4.6382,38841
4.6438,38803
4.6492,38762
4.6549,38836
4.6604,38845
4.6661,39034
4.6715,38828
4.6772,38759
4.6825,38950
4.6882,38789
