Experiment: June_23_negative_cntrl_expt vial 9, Wed Jun 23 11:25:37 2021
0,0
6.6826,1.0712198433436837
8.1713,0.504460282429022
9.6881,0.5395174693784984
11.2325,0.5392899497208483
12.6714,0.5888227544031831
14.1771,0.5712043100805245
15.6883,0.5501297415982088
17.1771,0.5243916644788239
18.6106,0.5262829715489449
20.0551,0.5260994943714699
21.5662,0.505518097516463
23.0164,0.5111549358668954
24.5218,0.5271273692637143
25.9609,0.5381556973829904
27.483,0.486569950158343
28.9274,0.5190257748188145
30.3608,0.5204525845478052
31.822,0.5151995647145291
33.2664,0.4889152951704387
34.4943,0.598379497338604
35.8111,0.547609290582083
37.2665,0.5010553708440967
39.1945,0.6038631864627746
40.5388,0.5575347117285483
42.2946,0.5877472187031143
43.7111,0.5422452068073123
45.6002,0.612250144857554
46.9336,0.5290260891481646
48.8279,0.6196894249297766
50.217,0.4532978525971434
52.1558,0.6303843642432984
54.1114,0.6366473536897533
55.4837,0.523261967437295
56.9393,0.5212341891071222
58.3506,0.5369778540827764
59.7393,0.5124379357398452
61.2282,0.4997175082050208
62.5671,0.5762399452093927
63.9841,0.46325901238612743
65.3783,0.49415138935866926
66.7117,0.5204909958256997
68.2173,0.42823310009932314
69.5841,0.5167006299686662
71.0341,0.4912375909254409
72.412,0.5396969721078341
73.9288,0.4600656834823731
75.3343,0.49137845294431814
76.7176,0.4875656038544894
78.1621,0.4454428781031825
79.6121,0.47912513544744445
81.0232,0.49610452638903496
82.4457,0.49790051117737416
83.7844,0.5335967397895864
85.2068,0.49341525531684083
86.6734,0.4877278961239065
87.868,0.48783924713802007
89.2236,0.49100671315661065
90.6181,0.49659951759104426
92.0513,0.46951655060360026
93.5513,0.45707889905236715
94.9737,0.5190804087612787
96.4516,0.4626509830417653
97.9348,0.48484721369319517
99.3737,0.5081555158252922
100.8794,0.4457951277399715
102.4736,0.44099511557866033
103.8461,0.569974882753168
105.4073,0.46483297758475317
107.0352,0.4789813275376399
108.6295,0.46744197852813957
110.213,0.4388387380306363
111.7406,0.4729271903458793
113.2574,0.5020613323631912
114.9299,0.4584671941849526
116.4352,0.42722664078108447
118.1576,0.42797671262985504
119.7019,0.47703825957488144
121.5021,0.3906412494519134
123.63,0.3911485027744828
125.7132,0.3697810875643513
127.9745,0.39975550294542156
130.1911,0.4005861019099469
132.3858,0.3945004408363845
134.4468,0.3847467525210395
136.4582,0.4023921750937712
138.3913,0.3973070587454628
140.5247,0.3436078952421821
142.2917,0.4373256000112824
144.175,0.39971668832624946
146.0084,0.43733929999211296
148.0194,0.4326598872523076
149.8417,0.4378498440184072
