Experiment: June_23_negative_cntrl_expt vial 1, Wed Jun 23 11:25:37 2021
0,0
7.3714,0.7793709376835193
8.5326,0.46210043457447336
10.0324,0.43675328481073056
11.4492,0.3844374173864463
11.6213,3.578438170126053
11.9047,3.0308779751852994
13.9271,0.7914699021605861
16.355,0.6056960114465739
16.9495,0.8369237175429538
17.616,0.7083550064599686
18.8829,0.8164444713237391
19.4494,0.786075498987639
21.0939,0.28932120988258503
23.4331,0.49353892294243173
23.9164,0.9511172020177547
23.9829,11.459129705963194
27.1106,0.5646014193888557
28.3773,0.4473583516370815
29.694,0.4457725476599129
30.972,0.4465367957959946
32.3054,0.44992890958546655
33.6554,0.4690093940653931
35.0221,0.4877268836073454
36.3556,0.5077067998636262
37.65,0.4743900092732842
37.861,4.142387163347752
40.1165,0.6227003698700238
41.3501,0.5137550468142095
42.4779,0.5927523372890985
43.8947,0.5559955453702068
45.8891,0.21882194539686817
47.1614,0.34905402219324944
48.2723,0.3923188855148945
49.6614,0.4327163814732697
50.9336,0.4504827368347197
52.3169,0.4583927661006978
53.6671,0.45832837234670676
55.0171,0.44550462339653263
56.2114,0.47308661182719147
57.6949,0.4351090762908234
59.0893,0.456318705633456
60.4617,0.4783466236828718
61.8616,0.4385083456620017
62.4618,0.88078243895991
64.5117,0.5423738555694018
65.8339,0.47967765248936145
67.1729,0.47473624037801704
68.4175,0.44089961283824897
69.7508,0.35699663534958764
70.623,0.4968202343965866
72.3396,0.48824181093403435
73.6121,0.4920232707113005
74.8785,0.44343174925395284
76.1787,0.4860654226796438
77.5898,0.4778240435141495
78.9845,0.4561434204046801
80.2123,0.4403750812625228
81.7511,0.47190794462698127
83.151,0.4614474268915442
84.5067,0.5117723208403695
84.6901,2.014915852166666
86.8345,0.5398977204793733
88.1069,0.4512164129977476
89.3401,0.46268263808944804
90.3792,0.4410498996418759
91.4901,0.39632486601104644
92.5125,0.527064017939183
93.8958,0.407648815483878
95.2848,0.41002953632687333
96.5571,0.4443819658732688
97.8683,0.435525683276533
99.0517,0.44046936329588804
100.2128,0.47432443207504227
101.6459,0.4377790040397475
102.1627,0.8914873622879068
104.1238,0.5537386302688954
105.5017,0.4493663965651247
106.6685,0.5203643098764786
108.0573,0.47979436448586216
109.3018,0.5102798399731663
110.6962,0.4474341856675499
111.9964,0.4334743240884695
113.4131,0.40814182343737593
114.5185,0.4684405446296356
115.7464,0.4966859746746897
116.8354,0.3825730944176248
118.6576,0.36958567493888506
118.7075,28.256662407324292
120.0966,0.4422267377826032
121.5742,0.38052147739743986
123.0133,0.39621638953383764
124.5577,0.39925419679047414
126.0079,0.3803855377942271
127.5412,0.4023524404352622
129.2689,0.3733804546276423
130.869,0.3525848368252869
132.4801,0.3977965903725078
134.2745,0.39295362589439525
135.6525,0.4212114207496612
137.5358,0.41801781702204643
139.2803,0.3807099226772908
141.0469,0.3419383560019117
142.9805,0.3393286228089098
144.9751,0.3196650477109091
147.6748,0.24605164211805966
150.0807,0.22491448577555176
