Experiment: Apr29_NP_tst_expt vial 3, Fri Apr 29 15:50:32 2022
0,0
9.0681,0.6120679656832825
10.6403,0.3765786997775395
12.2403,0.390839579861602
13.9514,0.3620623482204239
15.8625,0.32993117566734625
17.9793,0.3053056838437487
20.4018,0.2605552308909607
22.3462,0.3063299418776593
23.9075,0.3598966208869781
25.6631,0.349089456381962
27.3686,0.3525622698353394
29.1021,0.36980763812793827
30.8798,0.3304783466758634
32.641,0.3262526804275261
34.7021,0.3044679412011513
37.0802,0.27511446672144335
40.7245,0.16943453376762563
