Experiment: Apr29_NP_tst_expt vial 1, Fri Apr 29 15:50:31 2022
0,0
9.5015,1.0889896515663908
10.8237,0.4642720990903867
12.0736,0.46156808851877806
13.4737,0.4242662058313921
15.0347,0.39317910149620533
16.6293,0.38247647210809027
18.3014,0.3738213500705779
20.2128,0.3351459303421723
21.9907,0.3573528667468716
23.5408,0.3775132694232783
25.1131,0.37040087054112064
26.6631,0.37020151092975706
28.241,0.3786924095639197
29.8076,0.3563799521814151
31.4745,0.3483078999812571
33.2633,0.3371187315739211
35.1801,0.316615382015445
