Experiment: July_9_negative_cntrl_expt vial 15, Fri Jul  9 17:30:38 2021
0.0025,0.0
0.0082,-0.0008156202539710833
0.0135,-0.0020238864577751814
0.0192,0.0018274357714381795
0.0248,-0.0014050497570722298
0.0305,-0.002023095922778828
0.0358,-0.0032196781129497642
0.0413,0.0014005794607362398
0.047,0.0008094415800502519
0.0526,0.0028093340636309305
0.0579,0.011030196803713865
0.0636,0.004014044728017474
0.0691,0.0020052494366377127
0.0748,0.009025539666756566
0.0804,0.008227174309640373
0.0858,0.003014185812284742
0.0914,-9.026142538726134e-06
0.0969,0.006015595290970954
0.1026,0.0005983422248506676
0.1082,-0.0016165812431089277
0.1136,0.0018003045011610874
0.1192,-0.0006071721771553351
0.1247,0.0010154808502816914
0.1304,-0.0026276463216937662
0.136,-0.003026332142563537
0.1414,-0.002426112626423227
0.147,-0.0036335474919709787
0.1526,-0.0022095840233081754
0.1582,0.03576094614491321
0.1635,0.0018006810368863535
0.1692,-0.005447588547844773
0.1748,-0.003831501799613446
0.1802,-0.0038416156333451745
0.1858,-0.005049408351345708
0.1914,0.014612806925570654
0.1971,-0.004805993820505061
0.2024,-0.008484530770232812
0.2081,-0.0021116652856041362
0.2137,-0.0026191708702107963
0.2191,-0.0040380448588325235
0.2247,0.013012240788797147
0.2304,-0.004427681898984903
0.2358,-0.004037232490037179
0.2414,-0.002773139448156159
0.2471,-0.0044418031329286345
0.2524,-0.004233971621241506
0.2581,0.016009706993755812
0.2637,-0.0030374975525737646
0.2691,0.023400423671799064
0.2747,-0.004437296524680501
0.2804,-0.004033963401803731
0.286,0.0011862845650723042
0.2914,-0.000225840580365122
0.297,-0.004043676523872275
0.3027,-0.0050506263636376225
0.308,-0.004835271463090485
0.3136,-0.0044377086679708855
0.3193,-0.0024296707087013703
0.3246,-0.004445446228499961
0.3303,0.006614919864459945
0.3359,0.0003916661394409715
0.3415,0.022215276560259678
0.3469,2.9499528090282112e-05
0.3526,0.005842809063136389
0.3582,-0.001974341491041365
0.3635,-0.005252386866615777
0.3692,0.005605260108618393
0.3748,0.0031979465786682315
0.3805,0.0007863307023301402
0.3858,-0.003233150063018164
0.3915,-0.0022347430845045535
0.3971,0.007613651966805524
0.4025,-0.003437548441570737
0.4081,-0.0024280942420615848
0.4138,0.044437228256520966
0.4192,-0.004242948954662262
0.4248,-0.004150099236003402
0.4302,0.0011851910272193678
0.4358,0.052922554146215384
0.4415,0.0912714357689195
0.4471,0.001194438682366683
0.4525,-0.0014237660768873228
0.4581,-0.0024347400442340517
0.4638,-0.0032339493834242505
0.4691,0.005204127987613938
0.4748,0.0005843022991549596
0.4804,-0.0022265729646248067
0.4858,-0.0024308479102551628
0.4914,-0.002628442230047101
0.4971,-0.004244555700140373
0.5024,-0.0032355421403210682
0.5081,-0.003444237024122665
0.5137,-0.0032335499683847635
0.5193,-0.001426843961688684
0.5247,-0.005658397465316489
0.5304,-0.004045267919283613
0.536,-0.003223816909573851
0.5414,-0.004412818897014392
0.547,0.002591769235652963
0.5526,-0.00464675232192846
0.558,0.006605192416261119
0.5636,-0.0006301002180199022
0.5693,0.06785288929041011
0.5749,0.004213187019084685
0.5802,0.0036218452286935765
0.5859,0.025794713316228957
0.5915,0.006197339462799545
0.5969,0.04443325767484696
0.6025,-0.0054545710797894165
0.6082,-0.00506567255521484
0.6138,-0.005718584787560821
0.6191,-0.0034496388677924816
0.6248,-0.003409807779481744
0.6304,0.023986843535732216
0.6358,-0.004004464964261323
0.6414,0.03592130067692001
0.6471,-0.0031929231658118784
0.6527,0.0019290109909444464
0.6581,-0.0008045384684307599
0.6637,0.06314832630967093
0.6694,0.0018386878182085065
0.6748,0.013419984416972675
0.6804,0.020439163503043534
0.6858,0.005995179588719424
0.6914,0.01542366811359086
0.697,-0.0015738439906312074
0.7027,0.01530597682641821
0.708,-0.004235209777367799
0.7137,0.006993206774351668
0.7193,0.035718943000706216
0.7247,0.0018365771379029727
0.7303,-0.008715047578174095
0.7359,-0.006669283279717719
0.7416,-0.0070763682997168065
0.7469,0.013092052240330054
0.7526,-0.008056816478526962
0.7582,-0.005624871349426019
0.7636,-0.006264712261282557
0.7692,-0.008086674783917447
0.7748,0.006805674571627396
0.7802,-0.00828540779568332
0.7859,-0.010083994223176074
0.7915,-0.0048584464955019335
0.7971,0.003192308660234122
0.8025,-0.0014194827461984083
0.8081,-0.008283330646745246
0.8138,-0.007480276354113413
0.8191,-0.005867440955703573
0.8248,-0.006875247640861892
0.8304,-0.008688673089005228
0.8358,0.03454564991312159
0.8414,0.011203630433404888
0.847,-0.0036257568833966136
0.8527,-0.006232829267209694
0.858,-0.001023195653867659
0.8637,-0.0026171210343693962
0.8693,-0.008489517848527361
0.8747,-0.009284728717055102
0.8803,-0.005064122087756084
0.886,-0.0005764632228149047
0.8913,0.09341309250304008
0.897,0.003090571109067186
0.9026,-0.0028522747291843675
0.9082,-0.007866212519973992
0.9136,0.019414762693259147
0.9192,-0.006193845915516971
0.9249,0.018814877991585433
0.9302,0.07901486206216679
0.9359,0.033561011476769376
0.9415,-0.000828187416470838
0.9469,-0.0038331406067109164
0.9525,-0.008228372935059958
0.9582,-0.006117300046751706
0.9638,0.0062126147721423
0.9692,0.002378463213151605
0.9748,0.010842196195550158
0.9805,0.0333373551965962
0.9858,-0.0012406377424669657
0.9915,-0.003639572939244884
0.9971,0.009831076618049495
1.0025,0.0033815322787063007
1.0081,-0.009693257065839012
1.0137,0.0015695036168883458
1.0191,0.002777127720547279
1.0247,-0.005207494109165101
1.0304,-0.00043485531413800516
1.036,0.021203125550968482
1.0414,-0.008292784034337974
1.047,0.0013726564574891853
1.0527,-0.0010423948519450166
1.058,0.02324332877318691
1.0637,0.037707947695043154
1.0693,-0.004819375343746102
1.0747,-0.005066830257383748
1.0803,0.011028574039664618
1.086,-0.004453399801841895
1.0913,0.0007953632325022886
1.097,-0.006073638634251255
1.1026,-0.0032402733396964534
1.108,0.02163848907464816
1.1136,-0.006275121234267322
1.1193,0.001191074223027333
1.1249,0.006205179743298039
1.1303,-0.005670327218401661
1.1359,-0.0006047822884825971
1.1415,-0.00991176813054262
1.1469,-0.007888721112570107
1.1526,-0.008903464182076548
1.1582,0.06397119824944797
1.1635,-0.006869139647370903
1.1692,0.0015819349539624161
1.1748,0.013620229150767216
1.1805,0.005627600969019597
1.1858,0.04346481606739816
1.1914,0.0041993037021081925
1.1971,-0.001223861395911019
1.2025,-0.0006312002842381315
1.2081,-0.0076842900207308995
1.2137,-0.007886697048584801
1.2194,-0.006467801940811535
1.2247,-0.0028086170017423973
1.2304,0.017846108606087485
1.236,-0.004451824777611968
1.2414,-0.004864665417259606
1.247,0.019010394658670493
1.2526,-0.0050598178503347135
1.2583,-0.0028470477903490554
1.2636,-0.007887102842033866
1.2693,-0.008269746620433338
1.2749,-0.0062786471139242295
1.2803,-0.00848661730023037
1.2859,-0.007889527305879995
1.2916,0.061977432097643614
1.2969,-0.005460214999428947
1.3026,-0.001015458312054851
1.3082,0.05628164937790403
1.3136,0.14237623223733042
1.3192,0.0331712451077697
1.3248,0.058237886552390705
1.3305,0.028220308691299878
1.3358,0.02242046421635724
1.3414,0.025408399485793765
1.3471,0.019609518373767343
1.3525,0.013012523043829827
1.3581,0.0351237433412136
1.3637,0.01989994128768835
1.3691,0.046607978109096115
1.3747,-0.00484235002576916
1.3804,-0.0016275436651824737
1.386,0.03810275792461537
1.3913,-0.0038467537163159315
1.397,0.007393305845442288
1.4026,0.006589693396457874
1.4082,-3.384135471784511e-05
1.4136,0.0009687015941823862
1.4192,-0.004258663374581362
1.4249,0.0002077111626714867
1.4302,-0.0020415274425592544
1.4359,-0.007275457808868624
1.4415,-0.005671106844835849
1.4471,-0.005267854376064696
1.4525,-0.00364665784909457
1.4581,-0.005973398293241283
1.4638,0.34771909236414555
1.4691,0.031812903800974235
1.4748,0.09409813523995714
1.4804,0.03337599317989359
1.486,0.02659873499365506
1.4914,-0.0037993215751876974
1.4971,0.0017741417642905821
1.5024,0.1184000741010427
1.5081,0.019800575173343105
1.5137,0.007828298643979159
1.5194,0.033735914236126985
1.5247,0.022600676345461923
1.5304,-0.007082791911268149
1.536,0.0016025356696908188
1.5414,-0.0044360571528541115
1.547,0.04878151792581553
1.5526,0.014857841786615533
1.5583,0.014804029621982906
1.5636,0.019612244155137515
1.5692,-0.0074631694674707205
1.5748,0.00925705627456852
1.5805,0.0249805542999042
1.5858,-0.005834541334458376
1.5914,-0.005663621206031366
1.597,-0.006472239859375395
1.6027,0.033333653176048084
1.608,-0.008668533663772737
1.6136,0.00337955876268059
1.6192,-0.007429743463201244
1.6248,-0.001978390940859942
1.6305,0.016021287408305662
1.6358,0.0051927853229991605
1.6415,0.16289272541689692
1.647,0.00016507332910520311
1.6526,-0.0008017079570866725
1.658,0.020823341357921188
1.6636,-0.003818535042649729
1.6693,0.01660095121258154
1.6747,0.02098896054051458
1.6803,0.016412153547327724
1.6859,0.010074594778634038
1.6916,0.02880118114557939
1.6969,-0.007406903377541241
1.7026,-0.0012230927351782883
1.7082,0.006792989487277579
1.7136,0.03670632161721166
1.7192,-0.003818960680024852
1.7248,-0.007604319531654746
1.7304,0.01964398673621026
1.736,0.008016048659473363
1.7414,-0.0036588609834248276
1.747,-0.006181679083557823
1.7525,0.020207053170675615
1.7581,-0.00718976424355533
1.7637,0.01919537292031892
1.7691,0.003984133325025896
1.7747,-0.00264844742924919
1.7804,0.018397812068801644
1.7858,0.0046172889087833235
1.7915,0.0001865544711613376
1.7971,-0.0058333303007506165
