Experiment: July_9_negative_cntrl_expt vial 5, Fri Jul  9 17:30:37 2021
0.0025,0.0
0.0082,0.000141662555887212
0.0135,0.0013016409109227745
0.0192,-0.0004339207012367119
0.0248,-0.0008059301197240742
0.0305,-7.974557420853401e-05
0.0358,-0.0002922517351247045
0.0413,0.00021249437618031664
0.047,-0.0005136704486803367
0.0526,0.0007969564807117635
0.0579,-0.001381580794018955
0.0636,0.000141662555887212
0.0691,0.0008677808060806314
0.0748,-0.0005136704486803367
0.0804,7.083109716043978e-05
0.0858,0.0007969564807117635
0.0914,0.0010891786348539156
0.0969,-0.0002922517351247045
0.1026,0.001018358599297553
0.1082,-0.0002922517351247045
0.1136,-0.0008767730016203679
0.1192,-0.0005136704486803367
0.1247,-0.000221416709718536
0.1304,-0.0006553479944164664
0.136,0.0004249920064580692
0.1414,-7.974557420853401e-05
0.147,0.0010802559515843413
0.1526,0.0007969564807117635
0.1582,-0.000221416709718536
0.1635,0.00021249437618031664
0.1692,0.0011599990319770548
0.1748,0.0004339005024389664
0.1802,-0.0005136704486803367
0.1858,-0.000504754641943439
0.1914,0.0010094305415164762
0.1971,0.0007969564807117635
0.2024,0.000141662555887212
0.2081,-0.0008059301197240742
0.2137,0.0002833265580393096
0.2191,0.0008677808060806314
0.2247,-0.00131073506857593
0.2304,-0.001603018388519839
0.2358,-0.00036308639896409645
0.2414,-0.0021787197988829554
0.2471,-0.00131073506857593
0.2524,-0.000221416709718536
0.2581,-0.0005845094023313457
0.2637,-0.001381580794018955
0.2691,-7.974557420853401e-05
0.2747,-0.0008059301197240742
0.2804,0.0008677808060806314
0.286,-0.0005136704486803367
0.2914,-0.0005845094023313457
0.297,0.000141662555887212
0.3027,0.00022141899569438905
0.308,-0.00036308639896409645
0.3136,-0.0018155662648862148
0.3193,-0.0007261862249348106
0.3246,-0.0010892994779121423
0.3303,-0.0005845094023313457
0.3359,-0.001381580794018955
0.3415,-0.0008767730016203679
0.3469,-0.00015058132274647917
0.3526,-0.0005845094023313457
0.3582,0.0002833265580393096
0.3635,-0.000221416709718536
0.3692,-0.0002922517351247045
0.3748,-7.083073559366326e-05
0.3805,-0.00174471733433057
0.3858,-0.0005845094023313457
0.3915,0.0003541591014655232
0.3971,-0.0002922517351247045
0.4025,7.083109716043978e-05
0.4081,-0.0005845094023313457
0.4138,0.0002922458030432118
0.4192,0.0011599990319770548
0.4248,0.0012308197906669704
0.4302,0.000141662555887212
0.4358,-0.000221416709718536
0.4415,0.0004339005024389664
0.4471,0.0010094305415164762
0.4525,0.0018062990936766887
0.4581,-0.000221416709718536
0.4638,0.00021249437618031664
0.4691,-0.001381580794018955
0.4748,-0.00131073506857593
0.4804,-0.001603018388519839
0.4858,0.00021249437618031664
0.4914,0.0005047283944867864
0.4971,-0.00015058132274647917
0.5024,-0.0005136704486803367
0.5081,-0.0006553479944164664
0.5137,0.0007261325169096722
0.5193,0.0004339005024389664
0.5247,-0.0009476155219507731
0.5304,0.000141662555887212
0.536,-0.000221416709718536
0.5414,-0.0002922517351247045
0.547,-0.000221416709718536
0.5526,-0.002037014442846541
0.558,-0.0010892994779121423
0.5636,-0.002037014442846541
0.5693,-0.0005845094023313457
0.5749,0.0005047283944867864
0.5802,-0.0012398889815665726
0.5859,-0.0005845094023313457
0.5915,-0.0009476155219507731
0.5969,-0.0008059301197240742
0.6025,-0.0005845094023313457
0.6082,-0.0012398889815665726
0.6138,-0.0012398889815665726
0.6191,-0.0005136704486803367
0.6248,-0.0008767730016203679
0.6304,0.0005047283944867864
0.6358,-0.0007350868762610041
0.6414,-0.0012398889815665726
0.6471,-0.00174471733433057
0.6527,-0.001532168373265197
0.6581,-0.0010892994779121423
0.6637,0.0006463852632809797
0.6694,-0.0005845094023313457
0.6748,-0.0008767730016203679
0.6804,-0.0012398889815665726
0.6858,0.0007969564807117635
0.6914,0.00021249437618031664
0.697,0.0002833265580393096
0.7027,-0.000221416709718536
0.708,-0.0009476155219507731
0.7137,-0.0004428311334629953
0.7193,-0.0005845094023313457
0.7247,6.192700756857406e-05
0.7303,0.000141662555887212
0.7359,0.0002833265580393096
0.7416,0.0002833265580393096
0.7469,-0.0008767730016203679
0.7526,0.0006463852632809797
0.7582,-0.001381580794018955
0.7636,-0.0011690425329913268
0.7692,-8.909464103368236e-06
0.7748,0.0004249920064580692
0.7802,-0.00015058132274647917
0.7859,0.0008677808060806314
0.7915,-0.0012398889815665726
0.7971,0.0002833265580393096
0.8025,0.000141662555887212
0.8081,-0.00015058132274647917
0.8138,-0.0004428311334629953
0.8191,0.0004249920064580692
0.8248,-0.0005136704486803367
0.8304,-0.0002922517351247045
0.8358,0.0008677808060806314
0.8414,-0.0005136704486803367
0.847,-0.001532168373265197
0.8527,-0.0010981957228488604
