Experiment: July_9_negative_cntrl_expt vial 14, Fri Jul  9 17:30:40 2021
0.0025,59519
0.0082,59523
0.0135,59523
0.0192,59523
0.0248,59520
0.0305,59522
0.0358,59522
0.0413,59522
0.047,59523
0.0526,59521
0.0579,59521
0.0636,59524
0.0691,59520
0.0748,59521
0.0804,59521
0.0858,59520
0.0914,59523
0.0969,59521
0.1026,59522
0.1082,59518
0.1136,59522
0.1192,59525
0.1247,59524
0.1304,59521
0.136,59525
0.1414,59524
0.147,59522
0.1526,59519
0.1582,59522
0.1635,59524
0.1692,59521
0.1748,59521
0.1802,59519
0.1858,59520
0.1914,59526
0.1971,59521
0.2024,59524
0.2081,59523
0.2137,59522
0.2191,59523
0.2247,59522
0.2304,59519
0.2358,59519
0.2414,59520
0.2471,59519
0.2524,59523
0.2581,59523
0.2637,59520
0.2691,59523
0.2747,59519
0.2804,59524
0.286,59524
0.2914,59525
0.297,59524
0.3027,59522
0.308,59522
0.3136,59521
0.3193,59518
0.3246,59525
0.3303,59519
0.3359,59522
0.3415,59523
0.3469,59524
0.3526,59524
0.3582,59523
0.3635,59522
0.3692,59526
0.3748,59520
0.3805,59523
0.3858,59522
0.3915,59521
0.3971,59525
0.4025,59524
0.4081,59524
0.4138,59520
0.4192,59522
0.4248,59521
0.4302,59524
0.4358,59522
0.4415,59524
0.4471,59526
0.4525,59526
0.4581,59525
0.4638,59523
0.4691,59524
0.4748,59527
0.4804,59523
0.4858,59526
0.4914,59523
0.4971,59521
0.5024,59523
0.5081,59523
0.5137,59521
0.5193,59525
0.5247,59524
0.5304,59521
0.536,59521
0.5414,59520
0.547,59525
0.5526,59524
0.558,59523
0.5636,59521
0.5693,59525
0.5749,59525
0.5802,59524
0.5859,59523
0.5915,59527
0.5969,59526
0.6025,59526
0.6082,59527
0.6138,59525
0.6191,59523
0.6248,59523
0.6304,59527
0.6358,59528
0.6414,59524
0.6471,59526
0.6527,59528
0.6581,59526
0.6637,59528
0.6694,59525
0.6748,59524
0.6804,59528
0.6858,59524
0.6914,59531
0.697,59525
0.7027,59526
0.708,59529
0.7137,59528
0.7193,59524
0.7247,59525
0.7303,59528
0.7359,59528
0.7416,59529
0.7469,59527
0.7526,59529
0.7582,59529
0.7636,59527
0.7692,59528
0.7748,59531
0.7802,59526
0.7859,59527
0.7915,59527
0.7971,59526
0.8025,59529
0.8081,59524
0.8138,59526
0.8191,59529
0.8248,59526
0.8304,59526
0.8358,59528
0.8414,59525
0.847,59525
0.8527,59530
0.858,59525
0.8637,59526
0.8693,59527
0.8747,59525
0.8803,59529
0.886,59527
0.8913,59526
0.897,59528
0.9026,59527
0.9082,59526
0.9136,59528
0.9192,59531
0.9249,59526
0.9302,59525
0.9359,59529
0.9415,59526
0.9469,59527
0.9525,59528
0.9582,59527
0.9638,59527
0.9692,59525
0.9748,59529
0.9805,59526
0.9858,59523
0.9915,59528
0.9971,59526
1.0025,59528
1.0081,59526
