Experiment: July_9_negative_cntrl_expt vial 2, Fri Jul  9 17:30:40 2021
0.0025,55662
0.0082,55622
0.0135,55513
0.0192,55647
0.0248,55583
0.0305,55681
0.0358,55646
0.0413,55696
0.047,55690
0.0526,55703
0.0579,55695
0.0636,55708
0.0691,55509
0.0748,55667
0.0804,55718
0.0858,55650
0.0914,55699
0.0969,55678
0.1026,55562
0.1082,55721
0.1136,55699
0.1192,55705
0.1247,55710
0.1304,55676
0.136,55731
0.1414,55609
0.147,55632
0.1526,55725
0.1582,55684
0.1635,55736
0.1692,55734
0.1748,55718
0.1802,55643
0.1858,55720
0.1914,55731
0.1971,55723
0.2024,55685
0.2081,55740
0.2137,55680
0.2191,55731
0.2247,55672
0.2304,55656
0.2358,55739
0.2414,55725
0.2471,55716
0.2524,55592
0.2581,55703
0.2637,55733
0.2691,55540
0.2747,55700
0.2804,55616
0.286,55744
0.2914,55738
0.297,55625
0.3027,55741
0.308,55581
0.3136,55674
0.3193,55734
0.3246,55716
0.3303,55694
0.3359,55733
0.3415,55722
0.3469,55732
0.3526,55690
0.3582,55637
0.3635,55678
0.3692,55553
0.3748,55741
0.3805,55719
0.3858,55693
0.3915,55717
0.3971,55641
0.4025,55647
0.4081,55655
0.4138,55631
0.4192,55736
0.4248,55677
0.4302,55731
0.4358,55695
0.4415,55711
0.4471,55696
0.4525,55693
0.4581,55736
0.4638,55627
0.4691,55693
0.4748,55673
0.4804,55738
0.4858,55729
0.4914,55741
0.4971,55724
0.5024,55732
0.5081,55738
0.5137,55742
0.5193,55660
0.5247,55743
0.5304,55724
0.536,55615
0.5414,55731
0.547,55720
0.5526,55748
0.558,55649
0.5636,55651
0.5693,55735
0.5749,55671
0.5802,55600
0.5859,55756
0.5915,55760
0.5969,55701
0.6025,55756
0.6082,55739
0.6138,55729
0.6191,55668
0.6248,55727
0.6304,55731
0.6358,55717
0.6414,55757
0.6471,55695
0.6527,55726
0.6581,55691
0.6637,55699
0.6694,55738
0.6748,55749
0.6804,55752
0.6858,55759
0.6914,55755
0.697,55755
0.7027,55756
0.708,55762
0.7137,55757
0.7193,55751
0.7247,55758
0.7303,55767
0.7359,55748
0.7416,55754
0.7469,55762
0.7526,55747
0.7582,55758
0.7636,55770
0.7692,55757
0.7748,55743
0.7802,55768
0.7859,55765
0.7915,55760
0.7971,55759
0.8025,55772
0.8081,55757
0.8138,55756
0.8191,55765
0.8248,55767
0.8304,55751
0.8358,55637
0.8414,55742
0.847,55742
0.8527,55755
0.858,55770
0.8637,55771
0.8693,55762
0.8747,55753
0.8803,55769
0.886,55767
0.8913,55761
0.897,55765
0.9026,55755
0.9082,55753
0.9136,55769
0.9192,55762
0.9249,55757
0.9302,55767
0.9359,55764
0.9415,55769
0.9469,55761
0.9525,55763
0.9582,55759
0.9638,55762
0.9692,55758
0.9748,55751
0.9805,55747
0.9858,55755
0.9915,55759
0.9971,55750
1.0025,55757
1.0081,55763
1.0137,55756
1.0191,55747
1.0247,55754
1.0304,55748
1.036,55751
1.0414,55747
1.047,55760
1.0527,55751
1.058,55756
1.0637,55761
1.0693,55746
1.0747,55693
1.0803,55758
1.086,55760
1.0913,55747
1.097,55765
1.1026,55758
1.108,55759
1.1136,55752
1.1193,55763
1.1249,55760
1.1303,55767
1.1359,55763
1.1415,55766
1.1469,55750
1.1526,55770
1.1582,55746
1.1635,55744
1.1692,55767
1.1748,55765
1.1805,55755
1.1858,55766
1.1914,55776
1.1971,55763
1.2025,55761
1.2081,55770
1.2137,55729
1.2194,55766
1.2247,55760
1.2304,55753
1.236,55762
1.2414,55769
1.247,55764
1.2526,55762
1.2583,55772
1.2636,55770
1.2693,55756
1.2749,55767
1.2803,55772
1.2859,55755
1.2916,55768
1.2969,55767
1.3026,55734
1.3082,55764
1.3136,55767
1.3192,55767
1.3248,55765
1.3305,55768
1.3358,55770
1.3414,55755
1.3471,55764
1.3525,55762
1.3581,55757
1.3637,55764
1.3691,55764
1.3747,55760
1.3804,55756
1.386,55750
1.3913,55743
1.397,55755
1.4026,55757
1.4082,55746
1.4136,55747
1.4192,55751
1.4249,55752
1.4302,55748
