Experiment: July_9_negative_cntrl_expt vial 8, Fri Jul  9 17:30:40 2021
0.0025,56096
0.0082,56080
0.0135,56112
0.0192,56102
0.0248,56100
0.0305,56073
0.0358,56079
0.0413,56050
0.047,56055
0.0526,56100
0.0579,56066
0.0636,56101
0.0691,56092
0.0748,56121
0.0804,56025
0.0858,56085
0.0914,56120
0.0969,56118
0.1026,56106
0.1082,56090
0.1136,56097
0.1192,55982
0.1247,56116
0.1304,56031
0.136,56027
0.1414,56105
0.147,56112
0.1526,56084
0.1582,56018
0.1635,56052
0.1692,56118
0.1748,56021
0.1802,56099
0.1858,56106
0.1914,56112
0.1971,56113
0.2024,56059
0.2081,56108
0.2137,56121
0.2191,56078
0.2247,56033
0.2304,56077
0.2358,56076
0.2414,56092
0.2471,56098
0.2524,56063
0.2581,56028
0.2637,56114
0.2691,56054
0.2747,56047
0.2804,56077
0.286,56101
0.2914,56117
0.297,56088
0.3027,56114
0.308,56040
0.3136,56131
0.3193,56112
0.3246,56072
0.3303,56067
0.3359,56121
0.3415,56085
0.3469,56091
0.3526,56083
0.3582,56095
0.3635,56113
0.3692,56095
0.3748,56090
0.3805,56100
0.3858,56048
0.3915,56047
0.3971,56123
0.4025,56088
0.4081,56119
0.4138,56094
0.4192,56116
0.4248,56079
0.4302,56115
0.4358,56039
0.4415,55999
0.4471,56090
0.4525,56027
0.4581,56086
0.4638,56086
0.4691,56092
0.4748,56062
0.4804,56098
0.4858,56126
0.4914,56115
0.4971,56111
0.5024,56105
0.5081,56101
0.5137,56061
0.5193,56116
0.5247,56097
0.5304,56132
0.536,56093
0.5414,56093
0.547,56105
0.5526,56119
0.558,55999
0.5636,56061
0.5693,56103
0.5749,56062
0.5802,56031
0.5859,56085
0.5915,56104
0.5969,56101
0.6025,56093
0.6082,56076
0.6138,56100
0.6191,56100
0.6248,56081
0.6304,56090
0.6358,56025
0.6414,56096
0.6471,56108
0.6527,56056
0.6581,56081
0.6637,56056
0.6694,56066
0.6748,56117
0.6804,56066
0.6858,56098
0.6914,56094
0.697,56091
0.7027,55852
0.708,56116
0.7137,56110
0.7193,56084
0.7247,56122
0.7303,56065
0.7359,56080
0.7416,56122
0.7469,56110
0.7526,56095
0.7582,56056
0.7636,56111
0.7692,56083
0.7748,55983
0.7802,56074
0.7859,56114
0.7915,56088
0.7971,56093
0.8025,56083
0.8081,56054
0.8138,56068
0.8191,56099
0.8248,56112
0.8304,56099
0.8358,56091
0.8414,55978
0.847,56070
0.8527,56111
0.858,56109
0.8637,56090
0.8693,56093
0.8747,56111
0.8803,56107
0.886,56106
0.8913,55965
0.897,56107
0.9026,56106
0.9082,56105
0.9136,56109
0.9192,56050
0.9249,56111
0.9302,56083
0.9359,56013
0.9415,55920
0.9469,56085
0.9525,56113
0.9582,56118
0.9638,56121
0.9692,56081
0.9748,56092
0.9805,56101
0.9858,56111
0.9915,56107
0.9971,56050
1.0025,56012
1.0081,56109
1.0137,56074
1.0191,56098
1.0247,56120
1.0304,56009
1.036,56066
1.0414,56116
1.047,56110
1.0527,56081
1.058,56107
1.0637,56027
1.0693,56123
1.0747,56085
1.0803,56104
1.086,56125
1.0913,56113
1.097,56061
1.1026,56020
1.108,56092
1.1136,56105
1.1193,56012
1.1249,56111
1.1303,55923
1.1359,56068
1.1415,56080
1.1469,56101
1.1526,56072
1.1582,56119
1.1635,56109
1.1692,56081
1.1748,56075
1.1805,56115
1.1858,55846
1.1914,56123
1.1971,56117
1.2025,56128
1.2081,56125
1.2137,56118
1.2194,56025
1.2247,55993
1.2304,56123
