Experiment: July_9_negative_cntrl_expt vial 10, Fri Jul  9 17:30:40 2021
0.0025,59578
0.0082,59581
0.0135,59582
0.0192,59583
0.0248,59583
0.0305,59582
0.0358,59583
0.0413,59585
0.047,59585
0.0526,59582
0.0579,59581
0.0636,59583
0.0691,59584
0.0748,59581
0.0804,59583
0.0858,59580
0.0914,59582
0.0969,59583
0.1026,59582
0.1082,59579
0.1136,59584
0.1192,59584
0.1247,59586
0.1304,59581
0.136,59585
0.1414,59583
0.147,59578
0.1526,59583
0.1582,59581
0.1635,59583
0.1692,59582
0.1748,59586
0.1802,59583
0.1858,59579
0.1914,59584
0.1971,59583
0.2024,59583
0.2081,59580
0.2137,59581
0.2191,59580
0.2247,59582
0.2304,59580
0.2358,59583
0.2414,59581
0.2471,59580
0.2524,59584
0.2581,59584
0.2637,59582
0.2691,59583
0.2747,59583
0.2804,59582
0.286,59583
0.2914,59583
0.297,59583
0.3027,59583
0.308,59581
0.3136,59580
0.3193,59581
0.3246,59582
0.3303,59580
0.3359,59579
0.3415,59582
0.3469,59584
0.3526,59584
0.3582,59582
0.3635,59584
0.3692,59588
0.3748,59585
0.3805,59583
0.3858,59584
0.3915,59585
0.3971,59585
0.4025,59582
0.4081,59583
0.4138,59582
0.4192,59580
0.4248,59583
0.4302,59581
0.4358,59580
0.4415,59584
0.4471,59582
0.4525,59585
0.4581,59585
0.4638,59582
0.4691,59583
0.4748,59583
0.4804,59585
0.4858,59584
0.4914,59585
0.4971,59586
0.5024,59584
0.5081,59586
0.5137,59583
0.5193,59583
0.5247,59581
0.5304,59583
0.536,59583
0.5414,59584
0.547,59584
0.5526,59586
0.558,59585
0.5636,59584
0.5693,59584
0.5749,59584
0.5802,59581
0.5859,59584
0.5915,59585
0.5969,59584
0.6025,59589
0.6082,59587
0.6138,59583
0.6191,59590
0.6248,59584
0.6304,59588
0.6358,59589
0.6414,59588
0.6471,59588
0.6527,59587
0.6581,59588
0.6637,59588
0.6694,59586
0.6748,59590
0.6804,59586
0.6858,59586
0.6914,59590
0.697,59585
0.7027,59586
0.708,59590
0.7137,59587
0.7193,59587
0.7247,59587
0.7303,59590
0.7359,59589
0.7416,59591
0.7469,59588
0.7526,59589
0.7582,59589
0.7636,59592
0.7692,59587
0.7748,59593
0.7802,59590
0.7859,59587
0.7915,59589
0.7971,59587
0.8025,59588
0.8081,59587
0.8138,59588
0.8191,59586
0.8248,59587
0.8304,59589
0.8358,59586
0.8414,59587
0.847,59584
0.8527,59591
0.858,59585
0.8637,59586
0.8693,59591
0.8747,59591
0.8803,59587
0.886,59592
0.8913,59588
0.897,59587
0.9026,59590
0.9082,59590
