Experiment: July_9_negative_cntrl_expt vial 15, Fri Jul  9 17:30:40 2021
0.0025,53961
0.0082,53991
0.0135,53996
0.0192,53911
0.0248,53957
0.0305,53994
0.0358,53969
0.0413,53975
0.047,53946
0.0526,53966
0.0579,53953
0.0636,53964
0.0691,53969
0.0748,53962
0.0804,53954
0.0858,53955
0.0914,53984
0.0969,53975
0.1026,53972
0.1082,53983
0.1136,53980
0.1192,53972
0.1247,53933
0.1304,53997
0.136,53988
0.1414,53996
0.147,53997
0.1526,53958
0.1582,53788
0.1635,53979
0.1692,54003
0.1748,53989
0.1802,54014
0.1858,54014
0.1914,54011
0.1971,53916
0.2024,54038
0.2081,53748
0.2137,53976
0.2191,54002
0.2247,54014
0.2304,53971
0.2358,54000
0.2414,53868
0.2471,54005
0.2524,53989
0.2581,54019
0.2637,54016
0.2691,53984
0.2747,53994
0.2804,53992
0.286,54011
0.2914,54026
0.297,54016
0.3027,54017
0.308,53983
0.3136,53995
0.3193,54005
0.3246,54014
0.3303,53981
0.3359,53987
0.3415,53941
0.3469,53890
0.3526,53900
0.3582,53879
0.3635,54018
0.3692,54002
0.3748,54001
0.3805,54006
0.3858,54002
0.3915,54021
0.3971,53991
0.4025,54010
0.4081,54001
0.4138,53972
0.4192,54011
0.4248,53806
0.4302,54014
0.4358,54008
0.4415,54014
0.4471,53989
0.4525,54004
0.4581,54018
0.4638,54004
0.4691,54002
0.4748,54009
0.4804,54000
0.4858,54008
0.4914,53999
0.4971,54015
0.5024,54008
0.5081,54027
0.5137,54003
0.5193,54012
0.5247,54026
0.5304,54020
0.536,53979
0.5414,53560
0.547,54012
0.5526,54014
0.558,54010
0.5636,54032
0.5693,53939
0.5749,53968
0.5802,53940
0.5859,53062
0.5915,54031
0.5969,54029
0.6025,54020
0.6082,54055
0.6138,53731
0.6191,54041
0.6248,53943
0.6304,54038
0.6358,53923
0.6414,53994
0.6471,53907
0.6527,53692
0.6581,53963
0.6637,53957
0.6694,53884
0.6748,53987
0.6804,53878
0.6858,54036
0.6914,53970
0.697,53882
0.7027,53733
0.708,53992
0.7137,54051
0.7193,54026
0.7247,53889
0.7303,53696
0.7359,54035
0.7416,54045
0.7469,53779
0.7526,53981
0.7582,53947
0.7636,54031
0.7692,54051
0.7748,54010
0.7802,54044
0.7859,54006
0.7915,54040
0.7971,54017
0.8025,53993
0.8081,54039
0.8138,54047
0.8191,54045
0.8248,54046
0.8304,54044
0.8358,53914
0.8414,54041
0.847,53978
0.8527,53956
0.858,54008
0.8637,53971
0.8693,54050
0.8747,54023
0.8803,54051
0.886,53898
0.8913,54035
0.897,53775
0.9026,54058
0.9082,54006
0.9136,53977
0.9192,53872
0.9249,53982
0.9302,54059
0.9359,53878
0.9415,54024
0.9469,53993
0.9525,53916
0.9582,53725
0.9638,53985
0.9692,54048
0.9748,53917
0.9805,54026
0.9858,54052
0.9915,54012
0.9971,53948
1.0025,54051
1.0081,54035
1.0137,54064
1.0191,54057
1.0247,53914
1.0304,54048
1.036,54005
1.0414,54062
1.047,54052
1.0527,54060
1.058,53825
1.0637,53975
1.0693,53946
1.0747,54058
1.0803,53958
1.086,54034
1.0913,53982
1.097,54057
1.1026,54020
1.108,53865
1.1136,54057
1.1193,53998
1.1249,54007
1.1303,54056
