Experiment: July_9_negative_cntrl_expt vial 12, Fri Jul  9 17:30:40 2021
0.0025,167
0.0082,170
0.0135,171
0.0192,168
0.0248,170
0.0305,171
0.0358,167
0.0413,168
0.047,168
0.0526,168
0.0579,169
0.0636,170
0.0691,167
0.0748,169
0.0804,168
0.0858,168
0.0914,168
0.0969,170
0.1026,170
0.1082,169
0.1136,171
0.1192,171
0.1247,167
0.1304,170
0.136,172
0.1414,170
0.147,171
0.1526,169
0.1582,168
0.1635,169
0.1692,171
0.1748,167
0.1802,170
0.1858,166
0.1914,169
0.1971,169
0.2024,168
0.2081,168
0.2137,172
0.2191,170
0.2247,167
0.2304,170
0.2358,170
0.2414,168
0.2471,167
0.2524,169
0.2581,168
0.2637,171
0.2691,171
0.2747,166
0.2804,169
0.286,169
0.2914,169
0.297,167
0.3027,168
0.308,168
0.3136,170
0.3193,166
0.3246,167
0.3303,169
0.3359,168
0.3415,168
0.3469,171
0.3526,168
0.3582,168
0.3635,167
0.3692,169
0.3748,172
0.3805,169
0.3858,168
0.3915,169
0.3971,169
0.4025,168
0.4081,170
0.4138,168
0.4192,169
0.4248,169
0.4302,170
0.4358,166
0.4415,169
0.4471,172
0.4525,171
0.4581,169
0.4638,170
0.4691,169
0.4748,170
0.4804,168
0.4858,171
0.4914,167
0.4971,168
0.5024,167
0.5081,168
0.5137,169
0.5193,167
0.5247,169
0.5304,169
0.536,167
0.5414,169
0.547,170
0.5526,171
0.558,169
0.5636,170
0.5693,170
0.5749,170
0.5802,168
0.5859,169
0.5915,171
0.5969,171
0.6025,169
0.6082,170
0.6138,170
0.6191,169
0.6248,168
0.6304,175
0.6358,170
0.6414,169
0.6471,170
0.6527,170
0.6581,169
0.6637,168
0.6694,170
0.6748,169
0.6804,169
0.6858,168
0.6914,170
0.697,172
0.7027,170
0.708,168
0.7137,172
0.7193,169
0.7247,172
0.7303,170
0.7359,170
0.7416,172
0.7469,171
0.7526,171
0.7582,170
0.7636,172
0.7692,171
0.7748,169
0.7802,171
0.7859,169
0.7915,171
0.7971,171
0.8025,169
0.8081,169
0.8138,167
0.8191,171
0.8248,169
0.8304,169
0.8358,170
0.8414,170
0.847,169
0.8527,170
0.858,164
0.8637,169
0.8693,170
0.8747,169
0.8803,168
0.886,172
