Experiment: July_9_negative_cntrl_expt vial 4, Fri Jul  9 17:30:40 2021
0.0025,59613
0.0082,59612
0.0135,59610
0.0192,59613
0.0248,59612
0.0305,59613
0.0358,59612
0.0413,59615
0.047,59615
0.0526,59613
0.0579,59612
0.0636,59612
0.0691,59612
0.0748,59612
0.0804,59615
0.0858,59613
0.0914,59612
0.0969,59614
0.1026,59615
0.1082,59612
0.1136,59614
0.1192,59615
0.1247,59615
0.1304,59614
0.136,59614
0.1414,59613
0.147,59615
0.1526,59616
0.1582,59613
0.1635,59614
0.1692,59613
0.1748,59615
0.1802,59614
0.1858,59612
0.1914,59614
0.1971,59612
0.2024,59616
0.2081,59614
0.2137,59614
0.2191,59613
0.2247,59612
0.2304,59612
0.2358,59610
0.2414,59611
0.2471,59613
0.2524,59613
0.2581,59615
0.2637,59613
0.2691,59617
0.2747,59614
0.2804,59613
0.286,59612
0.2914,59612
0.297,59615
0.3027,59612
0.308,59612
0.3136,59615
0.3193,59614
0.3246,59614
0.3303,59612
0.3359,59614
0.3415,59612
0.3469,59615
0.3526,59616
0.3582,59615
0.3635,59612
0.3692,59613
0.3748,59613
0.3805,59615
0.3858,59616
0.3915,59614
0.3971,59616
0.4025,59616
0.4081,59613
0.4138,59614
0.4192,59613
0.4248,59614
0.4302,59611
0.4358,59614
0.4415,59614
0.4471,59619
0.4525,59617
0.4581,59614
0.4638,59611
0.4691,59616
0.4748,59611
0.4804,59614
0.4858,59617
0.4914,59614
0.4971,59615
0.5024,59617
0.5081,59615
0.5137,59614
0.5193,59616
0.5247,59614
0.5304,59618
0.536,59614
0.5414,59611
0.547,59612
0.5526,59618
0.558,59615
0.5636,59613
0.5693,59616
0.5749,59615
0.5802,59613
0.5859,59615
0.5915,59617
0.5969,59618
0.6025,59619
0.6082,59620
0.6138,59618
0.6191,59615
0.6248,59618
0.6304,59621
0.6358,59620
0.6414,59616
0.6471,59617
0.6527,59618
0.6581,59618
0.6637,59618
0.6694,59619
0.6748,59617
0.6804,59616
0.6858,59616
0.6914,59619
0.697,59617
0.7027,59617
0.708,59618
0.7137,59618
0.7193,59621
0.7247,59622
0.7303,59620
0.7359,59619
0.7416,59621
0.7469,59617
0.7526,59620
0.7582,59616
0.7636,59620
0.7692,59618
0.7748,59624
0.7802,59620
0.7859,59616
0.7915,59617
0.7971,59619
0.8025,59617
0.8081,59618
0.8138,59618
0.8191,59622
0.8248,59618
0.8304,59619
0.8358,59623
0.8414,59619
0.847,59619
0.8527,59621
0.858,59620
0.8637,59615
0.8693,59617
0.8747,59618
0.8803,59616
0.886,59621
0.8913,59619
0.897,59619
0.9026,59620
0.9082,59618
0.9136,59620
0.9192,59620
0.9249,59620
0.9302,59616
0.9359,59620
0.9415,59618
0.9469,59621
0.9525,59618
0.9582,59619
0.9638,59618
0.9692,59619
0.9748,59617
0.9805,59620
0.9858,59618
0.9915,59620
0.9971,59620
1.0025,59616
1.0081,59618
1.0137,59621
1.0191,59617
1.0247,59616
1.0304,59618
1.036,59616
1.0414,59614
1.047,59618
1.0527,59617
1.058,59619
1.0637,59619
