Experiment: July_9_negative_cntrl_expt vial 0, Fri Jul  9 17:30:40 2021
0.0025,12252
0.0082,12254
0.0135,12266
0.0192,12259
0.0248,12260
0.0305,12285
0.0358,12269
0.0413,12247
0.047,12249
0.0526,12251
0.0579,12258
0.0636,12241
0.0691,12239
0.0748,12248
0.0804,12241
0.0858,12223
0.0914,12254
0.0969,12242
0.1026,12249
0.1082,12259
0.1136,12262
0.1192,12234
0.1247,12243
0.1304,12277
0.136,12274
0.1414,12243
0.147,12254
0.1526,12240
0.1582,12245
0.1635,12271
0.1692,12241
0.1748,12246
0.1802,12280
0.1858,12253
0.1914,12220
0.1971,12295
0.2024,12267
0.2081,12234
0.2137,12226
0.2191,12270
0.2247,12288
0.2304,12249
0.2358,12276
0.2414,12254
0.2471,12235
0.2524,12234
0.2581,12269
0.2637,12274
0.2691,12232
0.2747,12231
0.2804,12252
0.286,12262
0.2914,12236
0.297,12222
0.3027,12253
0.308,12257
0.3136,12240
0.3193,12231
0.3246,12247
0.3303,12262
0.3359,12224
0.3415,12243
0.3469,12269
0.3526,12241
0.3582,12248
0.3635,12243
0.3692,12256
0.3748,12217
0.3805,12221
0.3858,12261
0.3915,12279
0.3971,12257
0.4025,12250
0.4081,12253
0.4138,12239
0.4192,12250
0.4248,12254
0.4302,12219
0.4358,12240
0.4415,12264
0.4471,12240
0.4525,12240
0.4581,12274
0.4638,12249
0.4691,12249
0.4748,12282
0.4804,12251
0.4858,12242
0.4914,12262
0.4971,12269
0.5024,12232
0.5081,12233
0.5137,12240
0.5193,12242
0.5247,12260
0.5304,12249
0.536,12260
0.5414,12242
0.547,12216
0.5526,12218
0.558,12216
0.5636,12271
0.5693,12239
0.5749,12254
0.5802,12240
0.5859,12271
0.5915,12297
0.5969,12253
0.6025,12255
0.6082,12254
0.6138,12283
0.6191,12265
0.6248,12262
0.6304,12261
0.6358,12252
0.6414,12255
0.6471,12236
0.6527,12239
0.6581,12277
0.6637,12270
0.6694,12201
0.6748,12220
0.6804,12268
0.6858,12291
0.6914,12275
0.697,12239
0.7027,12206
0.708,12278
0.7137,12241
0.7193,12219
0.7247,12272
0.7303,12250
0.7359,12207
0.7416,12261
0.7469,12289
0.7526,12265
0.7582,12281
0.7636,12295
0.7692,12268
0.7748,12248
0.7802,12290
0.7859,12267
0.7915,12274
0.7971,12300
0.8025,12253
0.8081,12235
0.8138,12245
0.8191,12283
0.8248,12296
0.8304,12279
0.8358,12258
0.8414,12293
0.847,12297
0.8527,12251
0.858,12266
0.8637,12283
0.8693,12254
0.8747,12267
0.8803,12264
0.886,12255
0.8913,12267
0.897,12253
0.9026,12232
0.9082,12219
0.9136,12280
0.9192,12295
0.9249,12283
0.9302,12264
0.9359,12248
0.9415,12254
0.9469,12279
0.9525,12245
0.9582,12234
0.9638,12264
0.9692,12280
0.9748,12241
0.9805,12272
0.9858,12268
0.9915,12240
0.9971,12231
1.0025,12224
1.0081,12257
1.0137,12253
1.0191,12271
1.0247,12259
1.0304,12243
1.036,12259
1.0414,12262
1.047,12283
1.0527,12276
1.058,12271
1.0637,12262
1.0693,12260
1.0747,12269
1.0803,12298
1.086,12271
1.0913,12244
1.097,12285
1.1026,12273
1.108,12259
1.1136,12269
1.1193,12248
1.1249,12228
1.1303,12278
1.1359,12235
1.1415,12272
1.1469,12294
1.1526,12286
1.1582,12226
1.1635,12262
1.1692,12290
1.1748,12253
1.1805,12240
1.1858,12276
1.1914,12289
1.1971,12251
1.2025,12292
1.2081,12269
1.2137,12265
1.2194,12312
1.2247,12267
1.2304,12226
1.236,12299
1.2414,12307
1.247,12261
1.2526,12269
1.2583,12293
1.2636,12285
1.2693,12225
1.2749,12270
1.2803,12264
1.2859,12254
1.2916,12281
1.2969,12272
1.3026,12243
1.3082,12271
1.3136,12298
1.3192,12286
1.3248,12252
1.3305,12235
1.3358,12291
1.3414,12244
1.3471,12274
1.3525,12285
1.3581,12242
1.3637,12248
1.3691,12302
1.3747,12275
1.3804,12256
1.386,12209
1.3913,12255
1.397,12285
1.4026,12244
1.4082,12256
1.4136,12292
1.4192,12250
1.4249,12225
1.4302,12253
1.4359,12285
1.4415,12271
1.4471,12250
1.4525,12287
1.4581,12284
1.4638,12267
1.4691,12289
1.4748,12298
1.4804,12284
1.486,12283
1.4914,12270
1.4971,12276
1.5024,12289
1.5081,12290
1.5137,12313
1.5194,12317
1.5247,12280
1.5304,12221
1.536,12293
1.5414,12300
1.547,12295
1.5526,12249
1.5583,12268
1.5636,12308
1.5692,12292
1.5748,12281
1.5805,12324
1.5858,12316
1.5914,12259
1.597,12275
1.6027,12285
1.608,12296
1.6136,12280
1.6192,12300
1.6248,12296
1.6305,12277
1.6358,12316
1.6415,12282
1.647,12311
1.6526,12317
1.658,12286
1.6636,12263
1.6693,12289
1.6747,12279
1.6803,12302
1.6859,12240
1.6916,12280
1.6969,12325
1.7026,12260
1.7082,12270
1.7136,12322
1.7192,12294
1.7248,12263
1.7304,12296
1.736,12321
1.7414,12287
1.747,12261
1.7525,12306
1.7581,12310
1.7637,12300
1.7691,12299
1.7747,12303
1.7804,12298
1.7858,12267
1.7915,12254
1.7971,12283
1.8025,12274
1.8081,12268
1.8137,12321
1.8194,12294
1.8247,12265
1.8304,12299
1.836,12306
1.8415,12286
1.847,12305
1.8526,12297
1.8583,12248
1.8636,12284
1.8693,12326
1.8747,12303
1.8803,12290
1.8859,12325
1.8916,12290
1.8969,12279
1.9026,12277
1.9082,12306
1.9138,12289
1.9192,12268
1.9248,12287
1.9304,12266
1.9358,12279
1.9414,12284
1.9471,12273
1.9527,12270
1.9581,12282
1.9637,12275
1.9694,12273
1.9747,12253
1.9803,12268
1.9859,12298
1.9915,12280
1.9969,12244
2.0025,12275
2.0082,12307
2.0136,12280
2.0192,12284
2.0249,12256
2.0303,12282
2.0359,12274
2.0416,12294
2.0469,12293
2.0526,12294
2.0582,12268
2.0636,12294
2.0692,12284
2.0749,12300
2.0805,12298
2.0859,12293
2.0915,12286
2.0969,12228
2.1025,12287
2.1082,12307
2.1138,12268
2.1193,12262
2.1249,12289
2.1303,12263
2.1359,12271
2.1415,12283
2.1472,12284
2.1525,12263
2.1581,12308
2.1638,12276
2.1691,12217
2.1748,12301
2.1805,12288
2.1859,12255
2.1915,12267
2.1969,12273
2.2025,12245
2.2081,12266
2.2138,12300
2.2191,12282
2.2248,12268
2.2304,12285
2.236,12287
2.2414,12280
2.247,12275
2.2527,12266
2.2581,12290
2.2637,12279
2.2693,12244
2.2749,12271
2.2803,12290
2.2859,12267
2.2916,12256
2.297,12263
2.3026,12249
2.3082,12237
2.3136,12250
2.3192,12280
2.3249,12266
2.3305,12251
2.3359,12238
2.3415,12275
2.3472,12269
2.3525,12244
2.3581,12277
2.3638,12246
2.3691,12230
2.3748,12272
2.3804,12283
2.3858,12220
2.3914,12253
2.3971,12233
2.4027,12232
2.4081,12241
2.4137,12287
2.4193,12261
2.4247,12263
2.4303,12263
2.436,12252
2.4416,12255
2.447,12259
2.4526,12248
2.4583,12238
2.4636,12250
2.4693,12234
2.4749,12237
2.4803,12254
2.4859,12246
2.4913,12259
2.497,12270
2.5026,12246
2.5082,12262
2.5136,12261
2.5193,12249
2.5249,12282
2.5303,12293
2.5359,12246
2.5416,12225
2.5469,12261
2.5526,12291
2.5582,12226
2.5636,12228
2.5692,12249
2.5749,12216
2.5805,12218
2.5859,12239
2.5915,12253
2.5971,12222
2.6025,12256
2.6081,12246
2.6138,12266
2.6194,12263
2.6248,12238
2.6304,12225
2.636,12256
2.6414,12280
2.647,12249
2.6527,12242
2.6583,12241
2.6636,12266
2.6693,12223
2.6749,12243
2.6803,12282
2.6859,12236
2.6916,12227
2.6969,12265
2.7026,12289
2.7082,12238
2.7138,12227
2.7192,12272
2.7248,12251
2.7305,12262
2.7359,12255
2.7415,12249
2.7471,12247
2.7525,12258
2.7581,12240
2.7638,12251
2.7691,12269
2.7748,12239
2.7804,12250
